timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,rc_frame_rate,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality,link_snr
101544441,101543845,45,nan,0,12395,0,0,1576,1496,1094,1451,1927,1094,1870,1893,1094,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
102030661,102030102,45,nan,0,12477,0,0,1577,1497,1094,1503,1927,1094,1870,1893,1094,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
102539329,102538770,45,nan,0,12562,0,0,1577,1495,1094,1853,1927,1094,1870,1893,1094,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
103028138,103027578,45,nan,0,12644,0,0,1576,1497,1094,1132,1927,1094,1870,1893,1094,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
103536887,103536328,45,nan,0,12729,0,0,1577,1497,1094,1503,1927,1094,1870,1893,1094,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
104048097,104047537,45,nan,0,12815,0,0,1577,1497,1094,1225,1927,1094,1870,1893,1094,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
104534461,104533903,45,nan,0,12896,0,0,1577,1497,1094,1575,1927,1094,1870,1893,1094,1094,1094,1927,1094,1094,1510,1512,998,998,18,0,0,4,-1,0
105048140,105047581,45,nan,0,12982,0,0,1577,1497,1094,1283,1927,1094,1870,1893,1094,1094,1094,1927,1094,1094,1510,1513,998,998,18,0,0,4,-1,0
105534420,105533861,45,nan,0,13064,0,0,1577,1496,1094,1503,1927,1094,1870,1893,1094,1094,1094,1927,1094,1094,1510,1513,998,998,18,0,0,4,-1,0
106040732,106040156,45,nan,0,13148,0,0,1576,1497,1094,1503,1927,1094,1870,1893,1094,1094,1094,1927,1094,1094,1510,1513,998,998,18,0,0,4,-1,0
106526993,106526433,45,nan,0,13230,0,0,1577,1496,1094,1503,1094,1094,1870,1893,1094,1094,1094,1927,1094,1094,1510,1518,998,998,18,0,0,4,-1,0
107035778,107035219,45,nan,0,13315,0,0,1577,1497,1094,1503,1094,1094,1869,1893,1094,1094,1094,1927,1094,1094,1510,1518,998,998,18,0,0,4,-1,0
