timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral
33052898,-0.67033076,1.0471976,-0.37067404,0.014778346,0.0,0.0,1
35218446,-0.729497,1.0471976,-0.43096334,0.014778346,0.0,0.0,1
35223427,-0.7271634,1.0471976,-0.42937917,0.014778346,0.0,0.0,1
35238442,-0.7203832,1.0471976,-0.42471075,0.014778346,0.0,0.0,1
35258356,-0.7124102,1.0471976,-0.4190845,0.014778346,0.0,0.0,1
35278320,-0.7043512,1.0471976,-0.41331667,0.014778346,0.0,0.0,1
35298279,-0.7004586,1.0471976,-0.40348628,0.014778346,0.0,0.0,1
35318241,-0.6946082,1.0471976,-0.39920673,0.014778346,0.0,0.0,1
35338244,-0.6885821,1.0471976,-0.39489487,0.014778346,0.0,0.0,1
35363185,-0.6798639,1.0471976,-0.39568904,0.014778346,0.0,0.0,1
35378178,-0.67697877,1.0471976,-0.39367765,0.014778346,0.0,0.0,1
35398078,-0.67443967,1.0471976,-0.39195412,0.014778346,0.0,0.0,1
35423031,-0.67368126,1.0471976,-0.39158577,0.014778346,0.0,0.0,1
35437994,-0.67402774,1.0471976,-0.39191523,0.014778346,0.0,0.0,1
35457946,-0.67567796,1.0471976,-0.39310732,0.014778346,0.0,0.0,1
35477937,-0.6792911,1.0471976,-0.38885528,0.014778346,0.0,0.0,1
35502864,-0.6764483,1.0471976,-0.39403835,0.014778346,0.0,0.0,1
35517828,-0.67643964,1.0471976,-0.39406812,0.014778346,0.0,0.0,1
35542780,-0.67661285,1.0471976,-0.39391974,0.014778346,0.0,0.0,1
35562766,-0.67631537,1.0471976,-0.3932527,0.014778346,0.0,0.0,1
35577702,-0.67558926,1.0471976,-0.39226744,0.014778346,0.0,0.0,1
35597649,-0.67419183,1.0471976,-0.390622,0.014778346,0.0,0.0,1
35622626,-0.6726604,1.0471976,-0.3885389,0.014778346,0.0,0.0,1
35642551,-0.6716404,1.0471976,-0.36303636,0.014778346,0.0,0.0,1
35657527,-0.67032737,1.0471976,-0.36157027,0.014778346,0.0,0.0,1
35677490,-0.66792434,1.0471976,-0.3592123,0.014778346,0.0,0.0,1
35702437,-0.6655144,1.0471976,-0.38042137,0.014778346,0.0,0.0,1
35717403,-0.66442084,1.0471976,-0.37919715,0.014778346,0.0,0.0,1
35737392,-0.6632232,1.0471976,-0.37778938,0.014778346,0.0,0.0,1
35762482,-0.38707963,1.0471976,-0.07864851,0.014778346,0.0,0.0,1
35782266,-0.25896886,1.0471976,-0.07700719,0.014778346,0.0,0.0,1
35797253,0.33397537,1.0471976,0.3478992,0.014778346,0.0,0.0,1
35822187,0.6604056,1.0471976,0.3562225,0.014778346,0.0,0.0,1
35842144,0.9251424,1.0471976,0.35615036,0.014778346,0.0,0.0,1
35857121,1.083898,1.0471976,0.35762185,0.014778346,0.0,0.0,1
35877123,1.1655848,1.0471976,0.39351133,0.014778346,0.0,0.0,1
35902039,1.1182612,1.0471976,0.42852405,0.014778346,0.0,0.0,1
35921975,0.8835942,1.0471976,0.46903262,0.014778346,0.0,0.0,1
35936950,-0.18400314,1.0471976,-0.09932421,0.014778346,0.0,0.0,1
35962078,-0.74145705,1.0471976,-0.15705876,0.014778346,0.0,0.0,1
35981854,-0.9195472,1.0471976,0.16976427,0.014778346,0.0,0.0,1
35996825,-0.9156973,1.0471976,0.17171617,0.014778346,0.0,0.0,1
36016820,-1.0656241,1.0471976,0.34180906,0.014778346,0.0,0.0,1
36041738,-1.1820483,1.0471976,0.3295065,0.014778346,0.0,0.0,1
36061696,-1.1965162,1.0471976,0.3181846,0.014778346,0.0,0.0,1
36076667,-1.1397016,1.0471976,0.3192566,0.014778346,0.0,0.0,1
36101627,-0.9781709,1.0471976,0.32346332,0.014778346,0.0,0.0,1
36121578,-0.810799,1.0471976,0.10030387,0.014778346,0.0,0.0,1
36136562,-0.6523284,1.0471976,-0.20110238,0.014778346,0.0,0.0,1
36161628,-0.61575395,1.0471976,-0.23262435,0.014778346,0.0,0.0,1
36181452,-0.5661342,1.0471976,-0.29749724,0.014778346,0.0,0.0,1
36201407,-0.5468436,1.0471976,-0.2985882,0.014778346,0.0,0.0,1
36216373,-0.5358797,1.0471976,-0.29128543,0.014778346,0.0,0.0,1
36241329,-0.5186435,1.0471976,-0.28002962,0.014778346,0.0,0.0,1
36261279,-0.5070121,1.0471976,-0.2725048,0.014778346,0.0,0.0,1
36276273,-0.49837008,1.0471976,-0.26698235,0.014778346,0.0,0.0,1
36301221,-0.48301327,1.0471976,-0.2573445,0.014778346,0.0,0.0,1
36321154,-0.4722577,1.0471976,-0.2507052,0.014778346,0.0,0.0,1
36341127,-0.46277675,1.0471976,-0.24498487,0.014778346,0.0,0.0,1
36361189,-0.45279327,1.0471976,-0.23909488,0.014778346,0.0,0.0,1
36381033,-0.4422621,1.0471976,-0.23293534,0.014778346,0.0,0.0,1
36400998,-0.43312517,1.0471976,-0.22770938,0.014778346,0.0,0.0,1
36415974,-0.42718962,1.0471976,-0.22443461,0.014778346,0.0,0.0,1
36440955,-0.4185982,1.0471976,-0.21991941,0.014778346,0.0,0.0,1
36460884,-0.40790594,1.0471976,-0.22235388,0.014778346,0.0,0.0,1
36480833,-0.405943,1.0471976,-0.22060111,0.014778346,0.0,0.0,1
36500792,-0.40534618,1.0471976,-0.2143637,0.014778346,0.0,0.0,1
36520747,-0.40296492,1.0471976,-0.21389922,0.014778346,0.0,0.0,1
36540722,-0.40223527,1.0471976,-0.21452129,0.014778346,0.0,0.0,1
36560779,-0.4030398,1.0471976,-0.21603638,0.014778346,0.0,0.0,1
36580682,-0.40436485,1.0471976,-0.21776259,0.014778346,0.0,0.0,1
36600595,-0.40704983,1.0471976,-0.22026017,0.014778346,0.0,0.0,1
36620575,-0.41226992,1.0471976,-0.22430748,0.014778346,0.0,0.0,1
36640540,-0.4193532,1.0471976,-0.22951192,0.014778346,0.0,0.0,1
36660512,-0.42631465,1.0471976,-0.23451954,0.014778346,0.0,0.0,1
36680456,-0.43249646,1.0471976,-0.23883906,0.014778346,0.0,0.0,1
36700381,-0.43881032,1.0471976,-0.24316224,0.014778346,0.0,0.0,1
36720440,-0.44637513,1.0471976,-0.24827132,0.014778346,0.0,0.0,1
36740312,-0.45506585,1.0471976,-0.2541164,0.014778346,0.0,0.0,1
36760327,-0.46386895,1.0471976,-0.26006812,0.014778346,0.0,0.0,1
36780212,-0.47283682,1.0471976,-0.26607835,0.014778346,0.0,0.0,1
36800174,-0.4817042,1.0471976,-0.27200952,0.014778346,0.0,0.0,1
36820147,-0.4905052,1.0471976,-0.27788654,0.014778346,0.0,0.0,1
36840092,-0.4992463,1.0471976,-0.2836207,0.014778346,0.0,0.0,1
36860046,-0.5078385,1.0471976,-0.2893115,0.014778346,0.0,0.0,1
36880042,-0.51641876,1.0471976,-0.29495624,0.014778346,0.0,0.0,1
36899974,-0.5252615,1.0471976,-0.30073336,0.014778346,0.0,0.0,1
36919934,-0.53403723,1.0471976,-0.30643412,0.014778346,0.0,0.0,1
36939899,-0.5423951,1.0471976,-0.31176805,0.014778346,0.0,0.0,1
36959896,-0.5501902,1.0471976,-0.31665134,0.014778346,0.0,0.0,1
36979836,-0.5581505,1.0471976,-0.32158935,0.014778346,0.0,0.0,1
36999785,-0.565799,1.0471976,-0.32630646,0.014778346,0.0,0.0,1
37019724,-0.5730856,1.0471976,-0.33081073,0.014778346,0.0,0.0,1
37039683,-0.5802961,1.0471976,-0.33528298,0.014778346,0.0,0.0,1
37059660,-0.58742255,1.0471976,-0.3397048,0.014778346,0.0,0.0,1
37079615,-0.59554225,1.0471976,-0.34483483,0.014778346,0.0,0.0,1
37099586,-0.6042267,1.0471976,-0.35033667,0.014778346,0.0,0.0,1
37119559,-0.6127936,1.0471976,-0.35579425,0.014778346,0.0,0.0,1
37139549,-0.6209244,1.0471976,-0.36095107,0.014778346,0.0,0.0,1
37159478,-0.6279412,1.0471976,-0.36526975,0.014778346,0.0,0.0,1
37179404,-0.6330145,1.0471976,-0.36817604,0.014778346,0.0,0.0,1
37199351,-0.636816,1.0471976,-0.37001276,0.014778346,0.0,0.0,1
37219320,-0.6408684,1.0471976,-0.37192565,0.014778346,0.0,0.0,1
37239271,-0.6449936,1.0471976,-0.37391824,0.014778346,0.0,0.0,1
37259278,-0.6472589,1.0471976,-0.37472984,0.014778346,0.0,0.0,1
37279188,-0.64675575,1.0471976,-0.3738323,0.014778346,0.0,0.0,1
37299151,-0.64485836,1.0471976,-0.37225345,0.014778346,0.0,0.0,1
37319097,-0.6419453,1.0471976,-0.37052682,0.014778346,0.0,0.0,1
37339105,-0.6389673,1.0471976,-0.3698013,0.014778346,0.0,0.0,1
