timestamp,load,ram_usage
34356747,0.23613101,0.28387076
34856750,0.31815672,0.35084772
35356730,0.26991516,0.35084772
35856748,0.26914775,0.35084772
36356753,0.261665,0.35084772
36856747,0.2633052,0.35084772
37356762,0.26208597,0.35084772
37856890,0.26236904,0.35084772
38356771,0.25956142,0.35488045
38856734,0.2588128,0.35488045
39356747,0.26330614,0.35488045
39856748,0.26483798,0.35488045
40356773,0.26688665,0.35488045
40856873,0.2669472,0.35488045
41356748,0.26744014,0.35488045
41856748,0.26630402,0.35488045
42356749,0.26655388,0.35488045
42856748,0.26660615,0.35488045
43356866,0.26677018,0.35488045
43856750,0.2656781,0.35488045
44356748,0.266626,0.35488045
44856750,0.26730645,0.35488045
45356793,0.26622385,0.35488045
45857166,0.2665059,0.35488045
46356794,0.26781023,0.35488045
46856749,0.26663798,0.35488045
47356748,0.26659054,0.35488045
47856748,0.26606798,0.35488045
48356765,0.26713103,0.35488045
48856748,0.266496,0.35488045
49356820,0.26733333,0.35488045
49856747,0.265738,0.35488045
50356748,0.2673213,0.35488045
50856850,0.26670468,0.35488045
51356747,0.2670611,0.35488045
51856777,0.26675254,0.35488045
52356760,0.2678973,0.35488045
52856852,0.2657416,0.35488045
53356747,0.26801038,0.35488045
53856750,0.26582944,0.35488045
54356780,0.26770252,0.35488045
54856747,0.26552796,0.35488045
55356749,0.2679695,0.35488045
55856993,0.2660169,0.35488045
56356769,0.269688,0.35488045
56856754,0.26506013,0.35488045
57356751,0.26640397,0.35488045
57856769,0.26534998,0.35488045
58356750,0.268054,0.35488045
58856749,0.26478398,0.35488045
59356750,0.26919836,0.35488045
59856721,0.2646637,0.35488045
60357431,0.26707375,0.35488045
60856751,0.26674092,0.35488045
61356750,0.26853216,0.35488045
61856786,0.26567745,0.35488045
62356763,0.26512474,0.35488045
62856873,0.26603675,0.35488045
63356748,0.26804686,0.35504848
63856747,0.26848203,0.35531732
64356749,0.27209795,0.35531732
64856747,0.26987255,0.35531732
65357148,0.27135473,0.35531732
65856762,0.26904595,0.35531732
66356748,0.27339768,0.35531732
66856749,0.26531744,0.35531732
67356749,0.26254666,0.35531732
67856828,0.2524494,0.35531732
68356747,0.2681473,0.35531732
68856750,0.2671551,0.35531732
69356781,0.26572907,0.35531732
69856749,0.26580673,0.35531732
70357342,0.253479,0.35531732
70856748,0.26408458,0.35531732
71356851,0.2703399,0.35531732
71856748,0.26835775,0.35531732
72356749,0.25655597,0.35587183
72856748,0.24646324,0.35587183
73356765,0.24617428,0.35587183
73856751,0.24406767,0.35605666
74356750,0.24710453,0.35605666
74856749,0.2455405,0.35605666
75356924,0.24582231,0.35605666
