timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
35291648,35291480,2490378,-0.08905509,-0.07442297,-0.07595513,24.37198,0,0,0,0,20
36294411,36294249,2490378,-0.19328523,-0.017030284,-0.15212344,24.411232,0,0,0,0,20
37294721,37294555,2490378,-0.053968646,-0.027552221,0.02081072,24.501812,0,0,0,0,20
38292566,38292399,2490378,-0.17907278,-1.3555479,-0.07995207,24.595411,0,0,0,0,20
39292869,39292707,2490378,-0.03624889,-0.1708291,0.046724197,24.652779,0,0,0,0,20
40293183,40293019,2490378,0.038353942,0.06161612,0.22090073,24.701086,0,0,0,0,20
41295971,41295791,2490378,0.11821941,-0.060417037,0.010435337,24.749395,0,0,0,0,20
42293889,42293640,2490378,-0.0768178,0.44750375,-0.078113474,24.707125,0,0,0,0,20
43294116,43293953,2490378,-0.06660563,-0.08320291,0.11349303,24.761473,0,0,0,0,20
44294435,44294267,2490378,0.029197626,0.29281563,-0.05160046,24.788647,0,0,0,0,20
45292282,45292119,2490378,0.03986612,0.109276265,-0.044032924,24.915459,0,0,0,0,20
46292598,46292435,2490378,0.09237255,0.06778473,-0.039852794,25.033213,0,0,0,0,20
47292917,47292753,2490378,0.0653799,-0.025813553,0.08711658,25.0,0,0,0,0,20
48295701,48295534,2490378,-0.11928859,0.034893263,-0.041728023,24.960749,0,0,0,0,20
49293557,49293389,2490378,-0.08919831,-0.29948384,0.11113151,25.09058,0,0,0,0,20
50293872,50293709,2490378,0.11572466,0.16963002,0.25065792,25.054348,0,0,0,0,20
51294192,51294030,2490378,-0.0476335,0.0071145482,-0.03002366,25.105677,0,0,0,0,20
52292051,52291887,2490378,-0.08349269,0.085691005,-0.093371786,25.111715,0,0,0,0,20
53292374,53292210,2490378,-0.32609013,0.16522673,-0.10251145,25.172102,0,0,0,0,20
54295163,54294997,2490378,-0.02059755,0.04281386,-0.0052259956,25.166063,0,0,0,0,20
55295484,55295322,2490378,-0.012770214,0.0040702145,0.0016087672,25.205315,0,0,0,0,20
56293347,56293183,2490378,0.007011294,0.08247347,-0.16321826,25.344202,0,0,0,0,20
57293674,57293510,2490378,-0.040432353,0.26968667,0.004822971,25.292875,0,0,0,0,20
58293999,58293836,2490378,0.034050576,-0.296233,-0.0042767227,25.380434,0,0,0,0,20
59291865,59291700,2490378,-0.0124338055,-0.15350904,-0.1234987,25.464975,0,0,0,0,20
60292193,60292028,2490378,-0.018858882,0.006771478,-0.10597213,25.407608,0,0,0,0,20
61294999,61294820,2490378,-0.15965766,-0.0134796705,-0.060959954,25.341183,0,0,0,0,20
