timestamp,unallocated_torque[0],unallocated_torque[1],unallocated_torque[2],unallocated_thrust[0],unallocated_thrust[1],unallocated_thrust[2],handled_motor_failure_mask,torque_setpoint_achieved,thrust_setpoint_achieved,actuator_saturation[0],actuator_saturation[1],actuator_saturation[2],actuator_saturation[3],actuator_saturation[4],actuator_saturation[5],actuator_saturation[6],actuator_saturation[7],actuator_saturation[8],actuator_saturation[9],actuator_saturation[10],actuator_saturation[11],actuator_saturation[12],actuator_saturation[13],actuator_saturation[14],actuator_saturation[15]
34592108,0.0,0.0,0.0960591,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
34599597,0.0,0.0,0.0960591,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
34799178,0.0,0.0,0.0960591,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
34993781,0.0,0.0,0.0960591,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
35198354,0.0,0.0,0.0960591,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
35392963,-0.22964472,0.4592896,-0.38198116,9.313226e-10,0.0,0.0,0,0,1,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2
35595041,-0.23310584,0.46621186,-0.38609132,9.313226e-10,0.0,0.0,0,0,1,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2
35797132,-1.4901161e-07,-2.3841858e-07,0.33418134,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
35999202,-0.24999994,0.5000001,0.15233472,9.313226e-10,0.0,0.0,0,0,1,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2
36196302,-0.12455183,0.24910378,-0.33363146,9.313226e-10,0.0,0.0,0,0,1,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2
36393402,-0.04632002,0.09264004,-0.2604296,9.313226e-10,0.0,0.0,0,0,1,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2
36592976,-0.049060643,0.098121226,-0.22040969,9.313226e-10,0.0,0.0,0,0,1,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2
36797557,-0.11282498,0.22565007,-0.23494713,9.313226e-10,0.0,0.0,0,0,1,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2
36992185,-0.17413628,0.34827274,-0.3072067,9.313226e-10,0.0,0.0,0,0,1,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2
37194243,-0.21327078,0.4265418,-0.3389971,9.313226e-10,0.0,0.0,0,0,1,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2
