timestamp,io_errors,frames_tx,frames_rx,interface
34557507,1028,1014,0,0
34660031,1033,1014,0,0
34761515,1033,1014,0,0
34863507,1034,1014,0,0
34965506,1034,1026,0,0
35067810,1045,1026,0,0
35169506,1045,1028,0,0
35271515,1047,1030,0,0
35373545,1049,1030,0,0
35475506,1049,1030,0,0
35577506,1049,1030,0,0
35679505,1049,1030,0,0
35781524,1049,1032,0,0
35883507,1052,1032,0,0
35985505,1052,1044,0,0
36087545,1063,1044,0,0
36189504,1063,1044,0,0
36291514,1063,1046,0,0
36393510,1065,1046,0,0
36495504,1065,1046,0,0
36597507,1065,1046,0,0
36699518,1065,1046,0,0
36801514,1065,1048,0,0
36903507,1068,1060,0,0
37005505,1079,1060,0,0
37108107,1079,1060,0,0
37209505,1079,1060,0,0
37311540,1079,1062,0,0
37413507,1081,1062,0,0
37515505,1081,1062,0,0
37617510,1081,1062,0,0
37719505,1081,1062,0,0
37821525,1081,1064,0,0
37923513,1084,1076,0,0
38025505,1095,1076,0,0
38127577,1095,1076,0,0
38229523,1095,1076,0,0
38331513,1095,1078,0,0
38433507,1097,1080,0,0
38535505,1099,1080,0,0
38637527,1099,1080,0,0
38739508,1099,1080,0,0
38841514,1099,1082,0,0
38943511,1102,1094,0,0
39045587,1113,1094,0,0
39148298,1113,1094,0,0
39249505,1113,1094,0,0
39351514,1113,1096,0,0
39453508,1115,1096,0,0
39555505,1115,1096,0,0
39657536,1115,1096,0,0
39760073,1115,1096,0,0
39861527,1116,1098,0,0
39963700,1118,1110,0,0
40065505,1129,1110,0,0
40167506,1129,1110,0,0
40269505,1129,1110,0,0
40371514,1129,1112,0,0
40473507,1131,1112,0,0
40575504,1131,1112,0,0
40677659,1131,1112,0,0
40779522,1131,1112,0,0
40881513,1132,1114,0,0
40983507,1134,1126,0,0
41085506,1145,1126,0,0
41187505,1145,1126,0,0
41289505,1145,1126,0,0
41391513,1145,1128,0,0
41493516,1147,1128,0,0
41595742,1147,1128,0,0
41697517,1147,1128,0,0
41799542,1147,1128,0,0
41901571,1148,1142,0,0
42003508,1161,1142,0,0
42105505,1161,1142,0,0
42207505,1161,1142,0,0
42309505,1161,1142,0,0
42411514,1161,1144,0,0
42514061,1163,1144,0,0
42615506,1163,1144,0,0
42717505,1163,1144,0,0
42819516,1163,1144,0,0
42921515,1164,1158,0,0
43023507,1177,1158,0,0
43125531,1177,1158,0,0
43227505,1177,1158,0,0
43329505,1177,1158,0,0
43431954,1177,1160,0,0
43533607,1179,1160,0,0
43635505,1179,1160,0,0
43737505,1179,1160,0,0
43839506,1179,1160,0,0
43941524,1180,1174,0,0
44043510,1193,1174,0,0
44145505,1193,1174,0,0
44247505,1193,1174,0,0
44350077,1193,1176,0,0
44451516,1195,1176,0,0
44553507,1195,1176,0,0
44655505,1195,1176,0,0
44757505,1195,1176,0,0
44859505,1196,1176,0,0
44961514,1196,1190,0,0
45063511,1209,1190,0,0
45165505,1209,1190,0,0
45267515,1209,1190,0,0
45369505,1209,1190,0,0
45471513,1209,1192,0,0
45573564,1211,1192,0,0
45675505,1211,1192,0,0
45777541,1211,1192,0,0
45879505,1212,1192,0,0
45981528,1212,1206,0,0
46083508,1225,1206,0,0
46185505,1225,1206,0,0
46287505,1225,1206,0,0
46389505,1225,1206,0,0
46491514,1225,1208,0,0
46593511,1227,1208,0,0
46695505,1227,1208,0,0
46797505,1227,1208,0,0
46899578,1228,1222,0,0
47001515,1241,1222,0,0
47103507,1241,1222,0,0
47205505,1241,1222,0,0
47307504,1241,1222,0,0
47409505,1241,1224,0,0
47511513,1243,1224,0,0
47613743,1243,1224,0,0
47715505,1243,1224,0,0
47817591,1243,1224,0,0
47919505,1244,1238,0,0
48021523,1257,1238,0,0
48123508,1257,1238,0,0
48225505,1257,1238,0,0
48327505,1257,1238,0,0
48429505,1257,1240,0,0
48531524,1259,1240,0,0
48633507,1259,1240,0,0
48735705,1259,1240,0,0
48837505,1259,1240,0,0
48939512,1260,1252,0,0
49041514,1271,1254,0,0
49143510,1273,1254,0,0
49245505,1273,1254,0,0
