timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
34597074,34596970,0.014778346,0.0,0.0
34599577,34599465,0.014778346,0.0,0.0
34617028,34616929,0.014778346,0.0,0.0
34637001,34636888,0.014778346,0.0,0.0
34659445,34659342,0.014778346,0.0,0.0
34679403,34679300,0.014778346,0.0,0.0
34696866,34696764,0.014778346,0.0,0.0
34719321,34719218,0.014778346,0.0,0.0
34739281,34739177,0.014778346,0.0,0.0
34756740,34756641,0.014778346,0.0,0.0
34776888,34776600,0.014778346,0.0,0.0
34799155,34799053,0.014778346,0.0,0.0
34821613,34821507,0.014778346,0.0,0.0
34836577,34836476,0.014778346,0.0,0.0
34859034,34858930,0.014778346,0.0,0.0
34878993,34878889,0.014778346,0.0,0.0
34896460,34896353,0.014778346,0.0,0.0
34918908,34918807,0.014778346,0.0,0.0
34938870,34938766,0.014778346,0.0,0.0
34958828,34958724,0.014778346,0.0,0.0
34976389,34976188,0.014778346,0.0,0.0
34998747,34998642,0.014778346,0.0,0.0
35018708,35018601,0.014778346,0.0,0.0
35036165,35036065,0.014778346,0.0,0.0
35058623,35058519,0.014778346,0.0,0.0
35078578,35078477,0.014778346,0.0,0.0
35101037,35100931,0.014778346,0.0,0.0
35118499,35118395,0.014778346,0.0,0.0
35138457,35138354,0.014778346,0.0,0.0
35158416,35158313,0.014778346,0.0,0.0
35175975,35175777,0.014778346,0.0,0.0
35198332,35198231,0.014778346,0.0,0.0
35218294,35218189,0.014778346,0.0,0.0
35240753,35240643,0.014778346,0.0,0.0
35258212,35258107,0.014778346,0.0,0.0
35278173,35278066,0.014778346,0.0,0.0
35300631,35300520,0.014778346,0.0,0.0
35318091,35317984,0.014778346,0.0,0.0
35338065,35337943,0.014778346,0.0,0.0
35358023,35357901,0.014778346,0.0,0.0
35380478,35380355,0.014778346,0.0,0.0
35397926,35397819,0.014778346,0.0,0.0
35417885,35417778,0.014778346,0.0,0.0
35440340,35440232,0.014778346,0.0,0.0
35457803,35457696,0.014778346,0.0,0.0
35477776,35477655,0.014778346,0.0,0.0
35497738,35497614,0.014778346,0.0,0.0
35520174,35520067,0.014778346,0.0,0.0
35537638,35537531,0.014778346,0.0,0.0
35557602,35557490,0.014778346,0.0,0.0
35580046,35579944,0.014778346,0.0,0.0
35597510,35597408,0.014778346,0.0,0.0
35617468,35617367,0.014778346,0.0,0.0
35639925,35639820,0.014778346,0.0,0.0
35659886,35659779,0.014778346,0.0,0.0
35677347,35677243,0.014778346,0.0,0.0
35697304,35697202,0.014778346,0.0,0.0
35719759,35719656,0.014778346,0.0,0.0
35737223,35737120,0.014778346,0.0,0.0
35757189,35757079,0.014778346,0.0,0.0
35779637,35779532,0.014778346,0.0,0.0
35799593,35799491,0.014778346,0.0,0.0
35817059,35816955,0.014778346,0.0,0.0
35839520,35839409,0.014778346,0.0,0.0
35859468,35859368,0.014778346,0.0,0.0
35876937,35876832,0.014778346,0.0,0.0
35896897,35896791,0.014778346,0.0,0.0
35919346,35919244,0.014778346,0.0,0.0
35939313,35939203,0.014778346,0.0,0.0
35956778,35956667,0.014778346,0.0,0.0
35979223,35979121,0.014778346,0.0,0.0
35999181,35999080,0.014778346,0.0,0.0
36016665,36016544,0.014778346,0.0,0.0
36039100,36038998,0.014778346,0.0,0.0
36059080,36058956,0.014778346,0.0,0.0
36079016,36078915,0.014778346,0.0,0.0
36096486,36096379,0.014778346,0.0,0.0
36118934,36118833,0.014778346,0.0,0.0
36138895,36138792,0.014778346,0.0,0.0
36156367,36156258,0.014778346,0.0,0.0
36178810,36178710,0.014778346,0.0,0.0
36198771,36198669,0.014778346,0.0,0.0
36218730,36218629,0.014778346,0.0,0.0
36236195,36236091,0.014778346,0.0,0.0
36258650,36258545,0.014778346,0.0,0.0
36278607,36278504,0.014778346,0.0,0.0
36296075,36295968,0.014778346,0.0,0.0
36318533,36318422,0.014778346,0.0,0.0
36338481,36338381,0.014778346,0.0,0.0
36361049,36360834,0.014778346,0.0,0.0
36378402,36378299,0.014778346,0.0,0.0
36398359,36398257,0.014778346,0.0,0.0
36418319,36418216,0.014778346,0.0,0.0
36435785,36435680,0.014778346,0.0,0.0
36458234,36458134,0.014778346,0.0,0.0
36478193,36478093,0.014778346,0.0,0.0
36500652,36500547,0.014778346,0.0,0.0
36518110,36518010,0.014778346,0.0,0.0
