timestamp,lat,lon,alt,x,y,z,yaw,update_count,valid_alt,valid_hpos,valid_lpos,manual_home
77943795,31.18522485539096,117.19765874980695,42.195274,-0.6616347,0.054938592,0.29854584,0.5119788,1,1,1,1,0
113175741,31.185325329323085,117.19780541086048,41.657104,10.510566,14.006352,0.8367157,0.47949132,2,1,1,1,0
118774725,31.185303064368277,117.1977750265216,40.85051,8.034813,11.115987,1.6433105,1.768993,3,1,1,1,0
125972708,31.18528851838952,117.19776370067625,40.621883,6.4173727,10.038595,1.8719368,1.994078,4,1,1,1,0
163872896,31.18520094159357,117.1976657389534,39.739117,-3.3207276,0.7197954,2.7547035,-0.048859,5,1,1,1,0
175412612,31.18520094159357,117.1976657389534,39.739117,-3.3207276,0.7197954,2.7547035,0.31445152,5,1,1,1,0
