timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err,check_fail_spoofed_gps
38004718,37813690,nan,nan,nan,0,0,1,1,1,1,0,0,0,0,0,0
38073647,37879967,nan,nan,nan,0,0,1,1,0,1,0,0,0,0,0,0
38467889,38279716,nan,nan,nan,0,0,1,1,0,0,0,0,0,0,0,0
38970458,38781689,nan,nan,nan,0,0,1,1,0,0,0,0,0,0,0,0
39473100,39278697,nan,nan,nan,0,0,1,1,0,0,0,0,0,0,0,0
39975732,39782264,nan,nan,nan,0,0,1,1,0,0,0,0,0,0,0,0
40468484,40278689,nan,nan,nan,0,0,1,1,0,0,0,0,0,0,0,0
40971100,40778851,nan,nan,nan,0,0,1,1,0,0,0,0,0,0,0,0
41473722,41277689,nan,nan,nan,0,0,1,1,0,0,0,0,0,0,0,0
41966570,41777741,nan,nan,nan,0,0,1,1,0,0,0,0,0,0,0,0
42479021,42286688,nan,nan,nan,0,0,1,1,0,0,0,0,0,0,0,0
42971818,42776702,nan,nan,nan,0,0,1,1,0,0,0,0,0,0,0,0
43474447,43278689,nan,nan,nan,0,0,1,1,0,0,0,0,0,0,0,0
43967119,43776690,nan,nan,nan,0,0,1,1,0,0,0,0,0,0,0,0
44470190,44277690,nan,nan,nan,0,0,1,1,0,0,0,0,0,0,0,0
44972381,44780715,nan,nan,nan,0,0,1,1,0,0,0,0,0,0,0,0
45475091,45281688,nan,nan,nan,0,0,1,1,0,0,0,0,0,0,0,0
45977843,45780700,nan,nan,nan,0,0,1,1,0,0,0,0,0,0,0,0
46480525,46282688,nan,nan,nan,0,0,1,1,0,0,0,0,0,0,0,0
46982876,46787689,nan,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0
47475785,47281964,nan,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0
47978276,47782689,nan,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0
48480894,48284689,nan,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0
48973616,48781689,nan,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0
49476270,49281706,nan,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0
49979392,49781690,nan,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0
50471644,50280713,nan,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0
50974554,50783792,nan,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0
51476924,51282714,nan,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0
51969737,51781690,nan,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0
52472330,52281689,nan,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0
52984858,52788689,nan,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0
53477530,53280714,nan,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0
53970698,53781689,nan,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0
54472978,54281712,nan,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0
54975679,54786691,nan,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0
55478203,55282690,nan,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0
55971198,55780703,nan,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0
56473574,56280715,nan,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0
56976614,56784708,nan,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0
57469042,57280700,nan,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0
57972197,57780703,nan,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0
58474231,58282694,nan,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0
58976866,58786692,nan,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0
59469641,59281691,nan,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0
59972263,59781691,nan,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0
60474904,60282321,nan,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0
60977618,60781690,nan,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0
61470330,61281690,nan,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0
61982806,61787697,nan,nan,nan,0,0,0,1,0,0,0,0,0,0,0,0
62475581,62285690,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0
62978418,62787334,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0
63481395,63287416,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0
