timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
34597828,34597741,-3.9592743,-2.6925497,-8.610634
34602724,34602640,-3.9672942,-2.7070963,-8.609011
34646818,34646734,-3.9656374,-2.7062755,-8.588747
34695809,34695725,-3.9323676,-2.733093,-8.600388
34749707,34749619,-4.010384,-2.716206,-8.598412
34798698,34798608,-4.049095,-2.7358918,-8.578852
34847684,34847601,-4.014185,-2.6845603,-8.577944
34896681,34896596,-3.9886484,-2.631181,-8.489275
34950580,34950490,-3.884014,-2.5750525,-8.452635
34994669,34994581,-3.876192,-2.6948144,-8.34508
35043728,35043575,-4.001496,-2.8357947,-8.308477
35098038,35097953,-3.935892,-2.9021487,-8.458616
35147036,35146951,-3.9864483,-3.0345352,-8.457839
35196032,35195947,-4.1440797,-3.0079947,-8.537025
35245028,35244941,-4.137459,-2.8102398,-8.602666
35298928,35298837,-4.0416584,-2.5626304,-8.738646
35347920,35347834,-3.8928835,-2.3732312,-8.638366
35396909,35396825,-3.7194674,-2.2735333,-8.609117
35450797,35450714,-4.0566473,-2.7022407,-8.47929
35499790,35499704,-3.931856,-2.6913037,-8.639976
35548777,35548695,-3.9992752,-2.6660411,-8.663531
35597771,35597688,-4.021794,-2.6331224,-8.714874
35646762,35646681,-3.917867,-2.6595864,-8.606912
35695796,35695672,-3.7072694,-2.475483,-8.467002
35744774,35744663,-3.7695339,-2.4480648,-8.558371
35798637,35798553,-3.800389,-2.4091105,-8.6143875
35847629,35847544,-3.7509677,-2.406045,-8.637384
35896620,35896534,-3.961569,-2.6054423,-8.598227
35945607,35945524,-3.8901923,-2.6022985,-8.6476555
35999503,35999413,-3.7265456,-2.5344164,-8.725706
36048491,36048404,-3.9300556,-2.629755,-8.807171
36097477,36097395,-3.9672427,-2.5265858,-8.821133
36146517,36146387,-4.048822,-2.5068865,-8.914306
36195464,36195382,-4.112196,-2.3763223,-8.876438
36244945,36244864,-4.03389,-2.120471,-8.919634
36293932,36293851,-3.8853362,-1.8494576,-8.741936
36347824,36347740,-3.8906178,-1.9134952,-8.769132
36396813,36396731,-3.8274953,-1.5502636,-8.661555
36445837,36445724,-3.945686,-1.7082702,-8.650243
36499697,36499612,-4.029737,-1.4927516,-8.670282
36548689,36548605,-4.059615,-1.4819791,-8.743889
36597683,36597597,-4.1411266,-1.2982988,-8.830681
36646829,36646592,-4.2448463,-1.4410993,-8.795261
36695672,36695587,-4.2316704,-1.5465679,-8.798006
36744670,36744585,-4.215994,-1.7018855,-8.739173
36798564,36798477,-4.1294413,-1.7833449,-8.681107
36847564,36847469,-4.2078624,-1.9068031,-8.673621
36896543,36896460,-4.237777,-1.9538827,-8.642071
36945536,36945453,-4.206754,-1.9934714,-8.62245
36994550,36994446,-4.220286,-2.1466138,-8.594525
37048433,37048347,-4.0491014,-2.0348868,-8.479202
37097420,37097339,-3.9913507,-2.0920327,-8.543282
37146415,37146332,-4.264025,-2.4422672,-8.522278
37200311,37200226,-4.2202063,-2.4336524,-8.606354
37249310,37249222,-4.2955375,-2.6765726,-8.71457
37298300,37298218,-3.9224737,-2.5647876,-8.917722
37347289,37347208,-3.784658,-2.4431806,-9.292391
37396770,37396688,-4.468133,-2.3820465,-8.882857
37445761,37445680,-4.332604,-2.1706042,-8.355778
37494754,37494671,-4.365017,-2.020074,-7.640719
37548676,37548564,-4.924198,-1.9045618,-7.183747
37597652,37597559,-5.6473293,-2.256544,-6.820534
37646644,37646559,-6.667515,-2.5363603,-6.339124
37695660,37695559,-7.3738947,-2.764676,-6.2760286
