timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,hdg_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_height,pre_flt_fail_innov_pos_horiz,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
34590033,34399877,189515563603,0.0014589345,0.027935823,0.2338967,0,154.76614,0.60454315,0.097352125,nan,nan,0.0049769697,nan,nan,nan,0.0,4259850,4325386,4028193,527633,38.650196,nan,0.4837497,nan,0,37,0,1,0,1,1,0,0,0,0,0,0,0,0
34600035,34409856,189515563603,0.0014031288,0.026582807,0.15374978,0,154.81122,0.59704816,0.097352125,nan,nan,0.004739431,nan,nan,nan,0.0,4259850,4325386,4028193,527633,38.650196,nan,0.4837497,nan,0,37,0,1,0,1,1,0,0,0,0,0,0,0,0
34799593,34609445,189515563603,0.0011438134,0.030970588,0.1879377,0,155.96979,0.5980836,0.099855565,nan,nan,0.00525126,nan,nan,nan,0.0,4259850,4325386,4028193,527633,38.994205,nan,0.48184553,nan,0,37,0,1,0,1,1,0,0,0,0,0,0,0,0
34999159,34809033,189515563603,0.0011961706,0.036257967,0.15672283,0,157.14719,0.59929013,0.09987032,nan,nan,0.0050848983,nan,nan,nan,0.0,4259850,4325386,4028193,527633,38.84339,nan,0.48437062,nan,0,37,0,1,0,1,1,0,0,0,0,0,0,0,0
35198783,35008622,189515563603,0.00075860164,0.031057049,0.22568144,0,158.30736,0.59172565,0.10017246,nan,nan,0.0054685026,nan,nan,nan,0.0,4259850,4325386,4028193,527633,38.90154,nan,0.48121482,nan,0,37,0,1,0,1,1,0,0,0,0,0,0,0,0
35398353,35208210,189515563603,0.0008139472,0.05463047,0.5731293,0,159.52345,0.5929112,0.10118566,nan,nan,0.004362306,nan,nan,nan,0.0,4259850,4325386,4028193,527633,39.317772,nan,0.48132718,nan,0,37,0,1,0,1,1,0,0,0,0,0,0,0,0
35597970,35407799,189515563603,0.0011637213,0.028772037,0.45976844,0,160.697,0.5855752,0.09281576,nan,nan,0.0059013744,nan,nan,nan,0.0,4259850,4325386,4028193,527633,40.155582,nan,0.49087405,nan,0,37,0,1,0,1,1,0,0,0,0,0,0,0,0
35797528,35607387,189515563603,0.003150875,0.03732501,1.5850102,0,161.90202,0.5867596,0.07657406,nan,nan,0.0072481316,nan,nan,nan,0.0,4259850,4325386,4028193,527633,40.635384,nan,0.4909505,nan,0,37,0,1,0,1,1,0,0,0,0,0,0,0,0
35997135,35806976,189515563603,0.004701465,0.03492863,1.8619511,0,163.09296,0.57970774,0.07883562,nan,nan,0.0046124263,nan,nan,nan,0.0,4259850,4325386,4028193,527633,40.36725,nan,0.49730265,nan,0,37,0,1,0,1,1,0,0,0,0,0,0,0,0
36196962,36006564,189515563603,0.0038525786,0.0386484,0.42267236,0,164.30424,0.58080906,0.071198046,nan,nan,0.0031564608,nan,nan,nan,0.0,4259850,4325386,4028193,527633,39.31545,nan,0.48433715,nan,0,37,0,1,0,1,1,0,0,0,0,0,0,0,0
36396315,36206153,189515563603,0.0025695753,0.050275862,0.9659326,0,165.53749,0.5741991,0.06979478,nan,nan,0.0035888471,nan,nan,nan,0.0,4259850,4325386,4028193,527633,40.23264,nan,0.49311295,nan,0,37,0,1,0,1,1,0,0,0,0,0,0,0,0
36595918,36405742,189515563603,0.0021775644,0.0403531,1.1689585,0,166.7578,0.57543373,0.07785258,nan,nan,0.0029077225,nan,nan,nan,0.0,4259850,4325386,4028193,527633,40.54445,nan,0.49728015,nan,0,37,0,1,0,1,1,0,0,0,0,0,0,0,0
36795509,36605331,189515563603,0.0013879637,0.015173954,1.4364635,0,167.97736,0.5692485,0.08052943,nan,nan,0.005260878,nan,nan,nan,0.0,4259850,4325386,4028193,527633,40.789997,nan,0.49681574,nan,0,37,0,1,0,1,1,0,0,0,0,0,0,0,0
36995064,36804920,189515563603,0.00094628375,0.0032076868,1.7052377,0,169.20647,0.5706965,0.08993293,nan,nan,0.0058396994,nan,nan,nan,0.0,4259850,4325386,4028193,527633,40.5727,nan,0.497922,nan,0,37,0,1,0,1,1,0,0,0,0,0,0,0,0
37194725,37004508,189515563603,0.0013757631,0.0066026086,1.7442536,0,170.44482,0.56485605,0.088721015,nan,nan,0.0053018983,nan,nan,nan,0.0,4259850,4325386,4028193,527633,40.699574,nan,0.49501595,nan,0,37,0,1,0,1,1,0,0,0,0,0,0,0,0
37394532,37204097,189515563603,0.0014130314,0.013329464,1.3868603,0,171.69362,0.5664235,0.08248959,nan,nan,0.0070371004,nan,nan,nan,0.0,4259850,4325386,4028193,527633,40.08142,nan,0.49091676,nan,0,37,0,1,0,1,1,0,0,0,0,0,0,0,0
37593859,37403686,189515563603,0.0014650633,0.026977606,0.8393549,0,172.95575,0.56068224,0.0819984,nan,nan,0.0050154594,nan,nan,nan,0.0,4259850,4325386,4028193,527633,40.60091,nan,0.49329054,nan,0,37,0,1,0,1,1,0,0,0,0,0,0,0,0
37793396,37603275,189515563603,0.0017365147,0.072776206,0.85978794,0,174.2117,0.5623795,0.07462079,nan,nan,0.00634685,nan,nan,nan,0.0,4259850,4325386,4028193,527633,41.31297,nan,0.49376237,nan,0,37,0,1,0,1,1,0,0,0,0,0,0,0,0
37993024,37802864,189515563603,0.0036500357,0.04453538,1.9047067,0,175.44601,0.563834,0.06537788,nan,nan,0.011047008,nan,nan,nan,0.0,4259850,4325386,4028193,527633,41.927025,nan,0.4951581,nan,0,37,0,1,0,1,1,0,0,0,0,0,0,0,0
38192603,38002453,189515563603,0.0040974165,0.042602412,1.2978739,0,176.75699,0.5580775,0.06325905,nan,nan,0.009301434,nan,nan,nan,0.0,4259850,4325386,4028193,527633,41.535713,nan,0.49791393,nan,22,1061,0,1,0,1,1,0,0,0,0,0,0,0,0
