timestamp,voltage5v_v,voltage_payload_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid,payload_v_valid
35059900,5.277905,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
35569883,5.2594757,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
36069889,5.27005,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
36569883,5.2675323,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
37069883,5.270352,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
37569883,5.267834,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
38069959,5.2837462,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
38559883,5.2685394,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
39069883,5.2654176,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
39569917,5.2699494,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
40069882,5.272165,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
40569881,5.2587705,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
41069897,5.2739778,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
41569882,5.273474,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
42059883,5.27438,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
42569881,5.269244,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
43069882,5.2873716,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
43569882,5.269043,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
44069882,5.2634034,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
44569917,5.275589,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
45069882,5.2688413,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
45559882,5.2722654,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
46069881,5.259375,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
46569894,5.2497067,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
47069881,5.2705536,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
47569881,5.2634034,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
48069881,5.2702513,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
48569882,5.264511,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
49060385,5.2640076,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
49569881,5.268237,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
50069882,5.270755,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
50570211,5.265216,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
51069881,5.2794156,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
51569886,5.2611876,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
52069881,5.2695465,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
52559881,5.2730713,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
53069881,5.273172,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
53569897,5.263806,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
54070193,5.2640076,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
54569881,5.2621946,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
55069883,5.2503114,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
55569881,5.2677336,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
56059900,5.2719636,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
56569882,5.2688413,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
57069882,5.263504,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
57569960,5.293011,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
58070206,5.254541,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
58569881,5.2795167,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
59070238,5.2748837,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
59559882,5.270453,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
60069881,5.2746825,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
60569881,5.26864,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
61069882,5.271057,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
61569881,5.2698483,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
62069882,5.27438,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
62569896,5.266223,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
63059882,5.2673306,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
63569882,5.2740784,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
64069894,5.27146,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
64569882,5.263504,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
65069881,5.2742796,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
65570197,5.2762938,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
66069882,5.278308,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
66559881,5.2650146,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
67069881,5.2543397,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
67569881,5.2660217,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
68069881,5.2601805,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
68569892,5.267633,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
69069881,5.2705536,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
69569883,5.2591734,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
70059883,5.2570586,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
70569897,5.2739778,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
71070074,5.2698483,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
71569883,5.272165,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
72069883,5.275186,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
72569883,5.269043,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
73070273,5.270352,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
73560022,5.273373,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
74069882,5.2671294,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
74569881,5.2477937,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
75069881,5.261691,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
75569881,5.2445707,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
76069882,5.2447724,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
76569881,5.2643094,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
77059882,5.2411466,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
77569882,5.235104,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
78069881,5.252829,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
78570003,5.2675323,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
79069881,5.2683377,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
79569882,5.2609863,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
80069881,5.265619,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
80559891,5.272366,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
81069895,5.2536345,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
81569881,5.253735,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
82069889,5.249203,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
82569882,5.272366,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
83069881,5.2621946,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
83569882,5.265216,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
84059882,5.266223,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
84569881,5.260382,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
85069881,5.2664247,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
85569882,5.2725677,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
86069882,5.2667265,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
86569881,5.2699494,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
87069881,5.2657194,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
87559976,5.272366,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
88070689,5.2674317,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
88569881,5.25867,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
89069882,5.2637053,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
89569881,5.2698483,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
90069882,5.269043,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
90569884,5.26149,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
91059882,5.254541,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
91569882,5.2808256,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
92069881,5.2673306,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
92569881,5.259274,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
93069901,5.280524,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
93569882,5.2609863,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
94069881,5.2650146,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
94560008,5.270755,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
95069897,5.269446,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
95569884,5.2343993,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
96069883,5.2617917,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
96569881,5.2516203,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
97069881,5.261087,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
97569901,5.270453,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
98060380,5.249808,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
98569881,5.2643094,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
