timestamp,voltage_v,current_a,current_average_a,discharged_mah,remaining,scale,time_remaining_s,temperature,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,full_charge_capacity_wh,remaining_capacity_wh,nominal_voltage,internal_resistance_estimate,ocv_estimate,ocv_estimate_filtered,volt_based_soc_estimate,voltage_prediction,prediction_error,estimation_covariance_norm,capacity,cycle_count,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,faults,over_discharge_count,connected,cell_count,source,priority,id,is_powering_off,is_required,warning
34590151,12.505423,0.0,15.0,0.026450468,0.9578356,1.00606,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038385584,12.505423,12.533106,0.9628367,12.515805,0.015135765,0.44209734,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
34600130,12.474434,0.0,15.0,0.026450468,0.9575624,1.0060995,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038385584,12.474434,12.533106,0.9628367,12.515805,0.015135765,0.44209734,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
34799893,12.530029,0.0,15.0,0.026541995,0.9565634,1.006244,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038385584,12.530029,12.532818,0.96267694,12.530624,-0.027025223,0.44209734,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
34989898,12.52365,0.0,15.0,0.026541995,0.9565601,1.0062444,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038385584,12.52365,12.532818,0.96267694,12.530624,-0.027025223,0.44209734,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
35189893,12.521828,0.0,15.0,0.02659294,0.9562773,1.0062854,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038385584,12.521828,12.532404,0.96244663,12.503768,-0.012928009,0.44209734,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
35389892,12.53641,0.0,15.0,0.02659294,0.94733566,1.0075805,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038385584,12.53641,12.532404,0.96244663,12.503768,-0.012928009,0.44209734,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
35590249,12.530029,0.0,15.0,0.02659294,0.9485192,1.0074089,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038385584,12.530029,12.532404,0.96244663,12.503768,-0.012928009,0.44209734,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
35799908,12.284862,0.0,15.0,0.02659294,0.94624466,1.0077388,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038385584,12.284862,12.532404,0.96244663,12.503768,-0.012928009,0.44209734,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
35999892,12.327698,0.0,15.0,0.02659294,0.93220705,1.0097793,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038385584,12.327698,12.532404,0.96244663,12.503768,-0.012928009,0.44209734,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
36199893,12.526384,0.0,15.0,0.02659294,0.9274277,1.0104761,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038385584,12.526384,12.532404,0.96244663,12.503768,-0.012928009,0.44209734,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
36389892,12.542789,0.0,15.0,0.02659294,0.9313306,1.0099071,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038385584,12.542789,12.532404,0.96244663,12.503768,-0.012928009,0.44209734,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
36589893,12.52365,0.0,15.0,0.026842596,0.9359073,1.0092406,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038385584,12.52365,12.532207,0.96233696,12.511975,0.018965721,0.44209734,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
36789893,12.501776,0.0,15.0,0.026873117,0.9393973,1.0087332,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038385584,12.501776,12.532674,0.96259683,12.5317,0.047545433,0.44209734,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
36989893,12.532764,0.0,15.0,0.027035618,0.9424042,1.0082963,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038385584,12.532764,12.532582,0.9625458,12.578697,-0.055958748,0.44209734,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
37199894,12.542789,0.0,15.0,0.027167717,0.9437761,1.008097,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038385584,12.542789,12.531624,0.96201366,12.522865,-0.08762169,0.44209734,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
37399894,12.528208,0.0,15.0,0.027274765,0.9455666,1.0078372,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038385584,12.528208,12.530836,0.96157545,12.435349,0.016299248,0.44209734,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
37599895,12.540967,0.0,15.0,0.028083567,0.9474086,1.0075699,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038385584,12.540967,12.531078,0.9617109,12.448738,0.10316563,0.44209734,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
37789892,12.564664,0.0,15.0,0.02816994,0.948059,1.0074756,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038385584,12.564664,12.530404,0.9613356,12.554898,-0.09231281,0.44209734,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
37989893,12.528208,0.0,15.0,0.02816994,0.9481978,1.0074555,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038385584,12.528208,12.530404,0.9613356,12.554898,-0.09231281,0.44209734,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
38189894,12.431598,0.0,15.0,0.028393758,0.94717973,1.007603,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038385584,12.431598,12.529556,0.96086496,12.448578,0.07598305,0.44209734,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
38389893,12.224709,0.0,15.0,0.028393758,0.944756,1.0079547,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038385584,12.224709,12.529556,0.96086496,12.448578,0.07598305,0.44209734,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
