timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,delta_terrain,eph,epv,terrain_alt,lat_lon_valid,alt_valid,lat_lon_reset_counter,alt_reset_counter,terrain_reset_counter,terrain_alt_valid,dead_reckoning
72083377,72082682,31.18527905128938,117.19766826804039,42.8033,40.6088,43.86576,43.86576,1.2,0.92600006,42.749344,1,1,1,3,3,0,0
72093078,72092662,31.185278408726745,117.19766932233266,42.807808,40.613308,43.86576,43.86576,1.2000073,0.9260107,42.74933,1,1,1,3,3,0,0
72582267,72581666,31.185264537687598,117.19770304756422,43.04881,40.854317,43.86576,43.86576,0.36185127,0.36109656,42.847862,1,1,1,3,3,0,0
73080959,73080650,31.185256548960325,117.19770101092178,43.0605,40.86603,43.86576,43.86576,0.28202552,0.2841548,42.837147,1,1,1,3,3,0,0
73580063,73579632,31.185250513973745,117.19769363053588,42.992043,40.797565,43.86576,43.86576,0.23731443,0.2402281,42.77873,1,1,1,3,3,0,0
74079074,74078616,31.185246213069856,117.19768734699646,42.913177,40.718704,43.86576,43.86576,0.2150254,0.21634376,42.72969,1,1,1,3,3,0,0
74588087,74587580,31.185242446202075,117.19768114009484,42.86414,40.669662,43.86576,43.86576,0.19434369,0.19647378,42.67842,1,1,1,3,3,0,0
75087035,75086564,31.185239686793174,117.19767658745273,42.783073,40.58858,43.86576,43.86576,0.1873594,0.18812385,42.64313,1,1,1,3,3,0,0
75586075,75585548,31.18523775429066,117.1976729499183,42.709564,40.515045,43.86576,43.86576,0.18329722,0.18239109,42.559387,1,1,1,3,3,0,0
76085021,76084532,31.18523611129898,117.19767008931728,42.618755,40.424263,43.86576,43.86576,0.18071127,0.17843753,42.50215,1,1,1,3,3,0,0
76583994,76583517,31.185235060284864,117.19766745207652,42.419777,40.22529,43.86576,43.86576,0.1791022,0.17593922,42.34094,1,1,1,3,3,0,0
77082999,77082501,31.18523456502155,117.19766750963541,42.322117,40.12762,43.86576,43.86576,0.1782707,0.17418467,42.197388,1,1,1,3,3,0,0
77581771,77581485,31.185227883271594,117.19766539244411,42.35768,40.16317,43.86576,43.86576,0.18538195,0.17714328,42.236813,1,1,1,3,3,0,0
78080962,78080470,31.185227519681874,117.19766227657811,42.199776,40.00524,43.86576,43.86576,0.17827193,0.1725896,42.157665,1,1,1,3,3,0,0
78579988,78579454,31.185256041734306,117.19766222691484,42.456287,40.26176,43.86576,43.86576,0.18500872,0.17415488,42.13506,1,1,1,3,3,0,0
79088766,79088418,31.185284062607906,117.19766606470438,43.063347,40.868828,43.86576,43.86576,0.23859172,0.19339687,42.13506,1,1,1,3,3,0,0
79577707,79577422,31.18531099043092,117.19766691414283,43.21414,41.019638,43.86576,43.86576,0.3146807,0.21838224,42.13506,1,1,1,3,3,0,0
80087208,80086387,31.185337734430586,117.19767310812799,43.276783,41.082287,43.86576,43.86576,0.32852012,0.22898509,42.13506,1,1,1,3,3,0,0
80585865,80585370,31.18536045503777,117.19768845713685,42.96347,40.76898,43.86576,43.86576,0.31106815,0.22865121,42.13506,1,1,1,3,3,0,0
81084993,81084353,31.1853787854079,117.19771137756553,42.7123,40.517807,43.86576,43.86576,0.38483766,0.25447246,42.13506,1,1,1,3,3,0,0
81583817,81583336,31.18538785544825,117.19773976556532,42.64046,40.445984,43.86576,43.86576,0.47346497,0.28142855,42.13506,1,1,1,3,3,0,0
82082917,82082319,31.18538071394731,117.19777281214778,42.334908,40.140423,43.86576,43.86576,0.38858697,0.2735492,42.13506,1,1,1,3,3,0,0
82581836,82581302,31.185358707482045,117.19779464494727,41.57661,39.38214,43.86576,43.86576,0.35350507,0.26667526,42.13506,1,1,1,3,3,0,0
83080727,83080284,31.18535122601988,117.19780778116241,40.92325,38.7288,43.86576,43.86576,0.38883132,0.27946863,42.13506,1,1,1,3,3,0,0
83579586,83579267,31.185349625722264,117.19781765785459,40.369534,38.1751,43.86576,43.86576,0.46729502,0.3010918,42.13506,1,1,1,3,3,0,0
84078763,84078252,31.185348213650492,117.19782686911172,39.889942,37.69552,43.86576,43.86576,0.51410604,0.31493643,42.13506,1,1,1,3,3,0,0
84587727,84587213,31.185346805386004,117.19781655931645,39.700714,37.50631,43.86576,43.86576,0.37035063,0.29003942,42.13506,1,1,1,3,3,0,0
85086720,85086197,31.185346823409425,117.1978061963799,39.792694,37.598297,43.86576,43.86576,0.32055944,0.27096322,42.13506,1,1,1,3,3,0,0
85585702,85585180,31.185346663455775,117.1978027948543,39.886353,37.691967,43.86576,43.86576,0.2908446,0.25541034,42.13506,1,1,1,3,3,0,0
86084636,86084164,31.185346488208044,117.19780247020618,39.953655,37.75929,43.86576,43.86576,0.26945922,0.24301755,42.13506,1,1,1,3,3,0,0
86583684,86583148,31.18534620088078,117.19780309686435,40.001087,37.806736,43.86576,43.86576,0.25324807,0.2320278,42.13506,1,1,1,3,3,0,0
87082642,87082132,31.18534595546429,117.19780389342908,40.044025,37.84968,43.86576,43.86576,0.2406564,0.22277302,42.13506,1,1,1,3,3,0,0
87581668,87581116,31.18534581311585,117.19780470082426,40.107777,37.91344,43.86576,43.86576,0.23086575,0.21539722,42.13506,1,1,1,3,3,0,0
88080677,88080100,31.185345760372392,117.19780543890353,40.197124,38.002804,43.86576,43.86576,0.22315836,0.2088257,42.13506,1,1,1,3,3,0,0
88579627,88579085,31.18534571336181,117.19780615351908,40.31097,38.116657,43.86576,43.86576,0.21713303,0.20333996,42.13506,1,1,1,3,3,0,0
89088321,89088049,31.18534561337309,117.19780688408625,40.425858,38.23156,43.86576,43.86576,0.21272746,0.19934477,40.33445,1,1,1,3,3,0,0
89577547,89577055,31.185345406734495,117.1978075691867,40.533268,38.338963,43.86576,43.86576,0.20825198,0.19509952,40.42071,1,1,1,3,3,0,0
90076573,90076040,31.185345100789547,117.19780824732456,40.630135,38.43582,43.86576,43.86576,0.20477049,0.19171266,40.495968,1,1,1,3,3,0,0
90585660,90585005,31.185344726567024,117.19780891641983,40.716785,38.52249,43.86576,43.86576,0.20251827,0.189516,40.57276,1,1,1,3,3,0,0
91084463,91083990,31.185344418571276,117.1978094757649,40.792534,38.598244,43.86576,43.86576,0.19983838,0.18694973,40.637,1,1,1,3,3,0,0
91583574,91582975,31.18534403480362,117.19780999402712,40.863228,38.66895,43.86576,43.86576,0.19739088,0.18461438,40.70208,1,1,1,3,3,0,0
92082735,92081961,31.185343638996738,117.19781044631297,40.927334,38.733063,43.86576,43.86576,0.19511877,0.18273492,40.76035,1,1,1,3,3,0,0
92581556,92580947,31.185343179433232,117.19781092771824,40.978714,38.784443,43.86576,43.86576,0.1930933,0.18078381,40.805794,1,1,1,3,3,0,0
93080428,93079933,31.185342683944224,117.19781143868498,41.013557,38.819275,43.86576,43.86576,0.19105297,0.17887446,40.836693,1,1,1,3,3,0,0
