timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
34535852,34347844,2490378,0.0027639156,-0.0005615223,-0.00091123016,0.15,7.6569023e-07,4.521267e-06,4.045394e-06,2490378,0.05644014,0.024894495,0.049406007,0.4,0.0020683233,0.01738334,0.0050897123,527633,0.01857575,-0.0031327961,-0.01708995,0.5,0.0007013833,0.0005348265,0.0006123005,1,1,1,0,1,0
36023716,35835981,2490378,0.0028095325,-0.00034645756,-0.0011305707,0.15,7.548088e-07,4.0585774e-06,3.3864903e-06,2490378,0.056213368,0.023894574,0.050137375,0.4,0.0020420488,0.016799534,0.004676447,527633,0.018190598,-0.002284059,-0.01779411,0.5,0.00068720913,0.0005234151,0.0006074778,1,1,1,0,1,0
36970338,36782083,2490378,0.0028374582,-0.00030437647,-0.0014522733,0.15,7.4940743e-07,3.8074115e-06,2.9477283e-06,2490378,0.055886693,0.02228935,0.051386602,0.4,0.0020290392,0.016509583,0.0044825776,527633,0.017470354,-0.0035167166,-0.019251995,0.5,0.0006819984,0.00051629747,0.0005928112,1,1,1,0,1,0
38241449,38053409,2490378,0.0028624348,-0.00037201395,-0.0021457598,0.15,7.442968e-07,3.5262449e-06,2.3955602e-06,2490378,0.0555338,0.020536778,0.052728392,0.4,0.0020136258,0.0161828,0.004279628,527633,0.020202028,-0.0056715,-0.027994197,0.5,0.00054967665,0.0005051014,0.00045720194,1,1,1,0,1,0
39355339,39167052,2490378,0.0028507484,-0.00034660308,-0.0016778631,0.15,7.3932097e-07,3.3255935e-06,2.1335027e-06,2490378,0.055214573,0.019001953,0.05386,0.4,0.0020007803,0.015926609,0.0041333395,527633,0.0165752,-0.0066135507,-0.025992217,0.5,0.00028640914,0.00042092337,0.000255856,1,1,1,0,1,1
40251920,40063882,2490378,0.002764652,-0.0005424908,-0.0011182992,0.15,7.346365e-07,3.2127218e-06,2.0074654e-06,2490378,0.05486322,0.017557416,0.05489965,0.4,0.0019763068,0.015569892,0.0039715003,527633,0.010720479,-0.01126675,-0.03040604,0.5,0.00017168478,0.0003907004,0.0001681844,1,1,1,0,1,1
41227582,41039554,2490378,0.0026762215,-0.0006789025,-0.0006438143,0.15,7.2739175e-07,3.0875156e-06,1.8985652e-06,2490378,0.05426094,0.015550874,0.056076605,0.4,0.001906241,0.014780997,0.0036827496,527633,0.0062201917,-0.014783919,-0.031033488,0.5,0.000126517,0.0003598117,0.0001392243,1,1,1,0,1,1
42016031,41827977,2490378,0.0026142127,-0.00075205095,-0.00042607234,0.15,7.205518e-07,2.9889093e-06,1.8501102e-06,2490378,0.054923188,0.017624456,0.05488092,0.4,0.0018005344,0.0137391025,0.0033466474,527633,0.0047193025,-0.016763266,-0.03219891,0.5,9.9970915e-05,0.00033644785,0.00012880548,1,1,1,0,1,1
42725448,42537558,2490378,0.0025525605,-0.0007926205,-0.00024389071,0.15,7.1253953e-07,2.889955e-06,1.8025291e-06,2490378,0.055890284,0.020555811,0.053278655,0.4,0.0016463699,0.012329673,0.0029241613,527633,0.0040054177,-0.017089177,-0.032020725,0.5,9.086626e-05,0.0003235784,0.00012492477,1,1,1,0,1,1
44223592,44035565,2490378,0.002412649,-0.0009232565,3.0294828e-05,0.15,6.9270624e-07,2.6807381e-06,1.7272644e-06,2490378,0.056990445,0.023724172,0.051625308,0.4,0.0012550888,0.009010592,0.0020014627,527633,0.0030710439,-0.017486278,-0.031286195,0.5,7.872845e-05,0.0003102669,0.0001196979,1,1,1,0,1,1
45317294,45129506,2490378,0.002312188,-0.00095619506,0.00014897378,0.15,6.7547245e-07,2.5046295e-06,1.6526209e-06,2490378,0.058536615,0.028113341,0.04937026,0.4,0.0009788346,0.0068069245,0.0014277063,527633,0.0028143993,-0.016979082,-0.030624943,0.5,7.684459e-05,0.0003038142,0.00011357901,1,1,1,0,1,1
46184855,45996775,2490378,0.0023110171,-0.0007393064,1.6473112e-05,0.15,6.6140046e-07,2.366377e-06,1.5969512e-06,2490378,0.060404688,0.03341137,0.046658184,0.4,0.00079821784,0.0054162727,0.0010806461,527633,0.0021265985,-0.016252,-0.03142462,0.5,7.53677e-05,0.0003008581,0.000111367364,1,1,1,0,1,1
47101448,46913322,2490378,0.0023751557,-0.00040582768,-0.00026343804,0.15,6.4852367e-07,2.24049e-06,1.5473169e-06,2490378,0.062102184,0.038162366,0.044216715,0.4,0.0006502601,0.004307802,0.00081247446,527633,0.0009885171,-0.014575712,-0.032790292,0.5,7.3495874e-05,0.00028910788,0.00010985576,1,1,1,0,1,1
48362891,48174806,2490378,0.0024769874,1.7321601e-05,-0.0006342886,0.15,6.3255527e-07,2.095865e-06,1.4820541e-06,2490378,0.06295666,0.040610187,0.04290263,0.4,0.00051210704,0.0033069823,0.0005763955,527633,-0.00038330455,-0.012197294,-0.034850452,0.5,7.089476e-05,0.00026903037,0.000107214626,1,1,1,0,1,1
48658357,48470467,2490378,0.002495044,0.00010653925,-0.0007200725,0.15,6.2905076e-07,2.0661898e-06,1.4663727e-06,2490378,0.06326607,0.04146231,0.042468164,0.4,0.0004888803,0.0031435075,0.000538244,527633,-0.0007397887,-0.011703404,-0.03538101,0.5,7.052965e-05,0.00026753815,0.000106648076,1,1,1,0,1,1
49663471,49475714,2490378,0.0024078225,0.00014068547,-0.0007271424,0.15,6.1721505e-07,1.980737e-06,1.4369034e-06,2490378,0.06303945,0.040902376,0.042725023,0.4,0.00042570263,0.0027089603,0.00043711753,527633,-0.00043389408,-0.011377946,-0.035270087,0.5,6.695063e-05,0.00026529693,0.000104985025,1,1,1,0,1,1
50560679,50372552,2490378,0.0023018532,6.558671e-05,-0.0006518643,0.15,6.0620755e-07,1.9100912e-06,1.4203547e-06,2490378,0.063413836,0.041862488,0.04227755,0.4,0.00038149746,0.0024168792,0.0003694831,527633,-0.00017918287,-0.01124613,-0.03505228,0.5,6.2703046e-05,0.00026332543,0.00010356277,1,1,1,0,1,1
51713417,51525631,2490378,0.002207086,3.852582e-05,-0.0006458571,0.15,5.9339754e-07,1.8272681e-06,1.4038367e-06,2490378,0.06413083,0.043667883,0.041413322,0.4,0.00033885904,0.002148618,0.00030789338,527633,-0.00010064444,-0.011690933,-0.035123482,0.5,5.7357298e-05,0.00025196635,0.000102246384,1,1,1,0,1,1
