timestamp,timestamp_sample,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,beta_innov,beta_innov_var
78131007,77940754,0.0,0.0,1.0,1.0,6.68852,2.5638046,2.5958965,0.0
78140810,77950734,0.0,0.0,1.0,1.0,6.68852,2.5638046,2.5958965,0.0
78629629,78439739,0.023615764,-0.852658,0.97548425,0.21953985,12.886606,2.9048846,0.09435456,0.0
79128772,78938723,-0.20277573,-0.6160609,0.9437294,0.1825617,13.036155,2.8943214,0.0962682,0.0
79627609,79437707,-0.055741813,-0.81161696,0.93089414,0.1573185,14.938011,2.88514,0.09542286,0.0
80126693,79936693,0.04937929,-0.8422697,0.8834383,0.14070064,14.516756,2.780362,0.09561733,0.0
80635547,80445655,0.06549848,-0.80901223,0.80130094,0.13302693,12.10943,2.6439033,0.095884874,0.0
81134533,80944638,0.19248839,-0.823387,0.6659726,0.13181607,14.633736,2.398083,0.09787355,0.0
81633512,81443621,0.22912972,-0.81697416,0.52247596,0.1330017,12.612072,2.1747274,0.09890315,0.0
82132523,81942604,0.072946176,-0.7615341,0.42408487,0.13057393,3.6066933,2.2070735,0.093653984,0.0
82631480,82441587,0.027518185,-0.76849204,0.40947184,0.12951599,9.33663,2.1961071,0.09102472,0.0
83130460,82940569,-0.2626045,-0.7300243,0.40283024,0.13078442,9.867191,2.0654316,0.120480664,0.0
83629632,83439552,-0.26928633,-0.72665,0.4042819,0.13229817,8.396072,2.0926745,0.1405298,0.0
84128439,83938535,-0.24761392,-0.76189584,0.40496793,0.13375169,7.8590937,2.090928,0.15056595,0.0
84627404,84437518,-2.8025453,-0.6408275,0.18932344,0.12667336,8.702372,2.14624,0.10567705,0.0
85136389,84946483,-2.9695513,0.18423542,0.18528962,0.10007022,8.56295,2.1365204,0.10069146,0.0
85625373,85435485,-2.7397263,0.69858605,0.18141605,0.07560653,8.346333,2.118172,0.1006736,0.0
86134335,85944448,-2.4959123,0.9895461,0.16984138,0.0586756,8.579506,2.1077898,0.100526586,0.0
86633335,86443432,-2.2704089,1.1776695,0.14992203,0.046234913,8.579506,2.1077898,0.099364474,0.0
87132341,86942416,-2.1720018,1.2467884,0.13708374,0.042064693,8.579506,2.1077898,0.098255135,0.0
87631445,87441400,-2.1092603,1.2862493,0.12684083,0.040112138,8.579506,2.1077898,0.09720904,0.0
88130274,87940385,-2.0682101,1.3108596,0.11881868,0.039377194,8.579506,2.1077898,0.096454024,0.0
88629442,88439369,-2.0373635,1.3275325,0.112559296,0.03932571,8.579506,2.1077898,0.095873445,0.0
89128244,88938354,-2.0207436,1.3359361,0.10961651,0.04006424,8.579506,2.1077898,0.095570154,0.0
89627367,89437339,-2.015046,1.3395324,0.11103427,0.041707356,8.579506,2.1077898,0.095570154,0.0
90126243,89936324,-2.0108435,1.3423157,0.112566605,0.04337357,8.579506,2.1077898,0.095570154,0.0
90635189,90445289,-2.010074,1.3449045,0.11419217,0.04507391,8.579506,2.1077898,0.095570154,0.0
91134164,90944274,-2.0090518,1.3470808,0.11580499,0.046726312,8.579506,2.1077898,0.095570154,0.0
91633190,91443260,-2.0099998,1.3498712,0.11742441,0.048365567,8.579506,2.1077898,0.095570154,0.0
92132133,91942245,-2.0108674,1.3524401,0.119031094,0.049981922,8.579506,2.1077898,0.095570154,0.0
92631163,92441231,-2.0109143,1.3550253,0.12062462,0.051580448,8.579506,2.1077898,0.095570154,0.0
93130383,92940217,-2.0111961,1.3580903,0.12219914,0.053157814,8.579506,2.1077898,0.095570154,0.0
93629092,93439203,-2.0109735,1.360557,0.123748735,0.054710533,8.579506,2.1077898,0.095570154,0.0
94128080,93938189,-2.0108411,1.3637736,0.12528206,0.056246266,8.579506,2.1077898,0.095570154,0.0
94627097,94437176,-2.0107777,1.3669357,0.12679686,0.05776308,8.579506,2.1077898,0.095570154,0.0
95136032,94946142,-2.0104947,1.3702406,0.12831868,0.059285868,8.579506,2.1077898,0.095570154,0.0
95635290,95445129,-2.0102382,1.3731399,0.12979744,0.060765553,8.579506,2.1077898,0.095570154,0.0
96134375,95944116,-2.010117,1.3757454,0.13125885,0.062227234,8.579506,2.1077898,0.095570154,0.0
96632991,96443103,-2.0097027,1.3781528,0.13270172,0.06366973,8.579506,2.1077898,0.095570154,0.0
97131997,96942090,-2.0093362,1.3804383,0.13413262,0.06509979,8.579506,2.1077898,0.095570154,0.0
97630967,97441077,-2.0089483,1.3824079,0.13554963,0.066515826,8.579506,2.1077898,0.095570154,0.0
98130380,97940065,-2.0086482,1.3846531,0.1369503,0.06791454,8.579506,2.1077898,0.095570154,0.0
98628944,98439052,-2.008369,1.3865602,0.13834128,0.06930363,8.579506,2.1077898,0.095570154,0.0
98858481,98668587,-2.008296,1.3873452,0.13897496,0.06993653,8.579506,2.1077898,0.095570154,0.0
113589105,113398760,-2.0082994,1.3873401,0.17800611,0.10896755,8.579506,2.1077898,0.108832575,0.0
113598711,113408742,-2.0082994,1.3873401,0.17803608,0.108997524,8.579506,2.1077898,0.108832575,0.0
114087882,113897751,-2.7142107,0.71634257,0.15495273,0.08973907,8.579506,2.1077898,0.105436794,0.0
114586925,114396742,-2.857008,0.07357362,0.15477885,0.07544134,8.579506,2.1077898,0.09851204,0.0
115085845,114895733,-2.5736322,-0.5407165,0.14929365,0.056595795,8.579506,2.1077898,0.104198374,0.0
115584893,115394725,-2.0612955,-1.0731728,0.13004504,0.03648737,8.579506,2.1077898,0.10718286,0.0
116083824,115893717,-2.0594118,-1.0860001,0.13123235,0.03726608,8.579506,2.1077898,0.10718286,0.0
116582647,116392708,-2.0632749,-1.0888561,0.13245212,0.038279366,8.579506,2.1077898,0.10718286,0.0
117091848,116901680,-2.0623574,-1.0971262,0.13370287,0.039348017,8.579506,2.1077898,0.10718286,0.0
117590769,117400671,-2.0623844,-1.1037368,0.13495122,0.040525,8.579506,2.1077898,0.10718286,0.0
118089873,117899663,-2.061036,-1.1113594,0.13620867,0.041742865,8.579506,2.1077898,0.10718286,0.0
118588789,118398655,-2.0609381,-1.1148854,0.1374803,0.04299058,8.579506,2.1077898,0.10718286,0.0
119087743,118897647,-1.5895509,-1.6052748,0.11519567,0.019042226,8.579506,2.1077898,0.2927368,0.0
119586747,119396639,-1.0705434,-1.6590773,0.07691741,0.019170893,8.579506,2.1077898,0.1115892,0.0
120085788,119895631,-0.8359783,-1.6411133,0.05125901,0.019995783,8.579506,2.1077898,0.10800764,0.0
120584755,120394623,-0.8587253,-1.6405289,0.03570243,0.020699814,8.579506,2.1077898,0.09958011,0.0
121083513,120893615,-0.7437352,-1.6404662,0.02980758,0.021847041,8.579506,2.1077898,0.09892046,0.0
121582563,121392608,-0.55001587,-1.6454089,0.024873832,0.023036655,8.579506,2.1077898,0.09853551,0.0
122081497,121891601,-0.42206007,-1.6370888,0.021301402,0.024209,8.579506,2.1077898,0.09773588,0.0
122590676,122400573,-0.3456169,-1.631068,0.01996157,0.025396693,8.579506,2.1077898,0.09622798,0.0
123090045,122899566,-0.30013922,-1.6293092,0.020729804,0.026625121,8.579506,2.1077898,0.09622798,0.0
123588693,123398558,-0.2731233,-1.6285386,0.021711463,0.027878648,8.579506,2.1077898,0.09622798,0.0
124088013,123897550,-0.25417656,-1.6278393,0.022821568,0.029149445,8.579506,2.1077898,0.09622798,0.0
124586446,124396543,-0.24223004,-1.6277933,0.02402872,0.03043737,8.579506,2.1077898,0.09622798,0.0
125085550,124895535,-0.22637562,-1.6273799,0.02527003,0.0317421,8.579506,2.1077898,0.09622798,0.0
125584435,125394528,-0.21829377,-1.6267556,0.026549395,0.03305992,8.579506,2.1077898,0.09622798,0.0
126083454,125893521,-0.21359506,-1.6248882,0.027855178,0.03438951,8.579506,2.1077898,0.09622798,0.0
126582415,126392515,0.10264357,-1.7559574,0.018437058,0.03437358,8.579506,2.1077898,0.10538007,0.0
127091598,126901489,0.53389955,-1.874719,0.013639695,0.033785705,8.579506,2.1077898,0.11967238,0.0
127590585,127400481,0.6143939,-1.7686056,0.012808008,0.03138046,8.579506,2.1077898,0.100042365,0.0
128089430,127899476,0.5792749,-1.8526279,0.01328184,0.02776411,8.579506,2.1077898,0.09546642,0.0
128588569,128398467,0.5581598,-1.9557663,0.014244564,0.027111014,8.579506,2.1077898,0.09284519,0.0
129087353,128897460,0.54080886,-1.9748784,0.015243233,0.027348569,8.579506,2.1077898,0.09245996,0.0
129586381,129396454,0.54695433,-1.9727695,0.01605581,0.027143916,8.579506,2.1077898,0.094531916,0.0
130085346,129895447,0.53010374,-2.0375607,0.01718085,0.02690085,8.579506,2.1077898,0.092249356,0.0
130584331,130394440,0.5180194,-2.0618885,0.018310588,0.027290093,8.579506,2.1077898,0.09241082,0.0
131083358,130893433,0.515836,-2.082036,0.019384472,0.027278643,8.579506,2.1077898,0.09325177,0.0
131592379,131402405,0.5182409,-2.074388,0.0204147,0.027397662,8.579506,2.1077898,0.09243228,0.0
132081310,131891418,0.5496099,-2.038469,0.020994812,0.027478099,8.579506,2.1077898,0.09513012,0.0
132590651,132400391,0.5848141,-2.007583,0.021661129,0.027502269,8.579506,2.1077898,0.093956605,0.0
133089726,132899384,0.6196102,-1.9548852,0.022476384,0.027494775,8.579506,2.1077898,0.09382801,0.0
133588392,133398376,0.6306076,-1.9514638,0.023444746,0.026973309,8.579506,2.1077898,0.09414326,0.0
134087493,133897369,0.6303331,-1.9522518,0.02450836,0.027194666,8.579506,2.1077898,0.09271199,0.0
134586654,134396361,0.64936835,-1.9353312,0.025227288,0.027825804,8.579506,2.1077898,0.093541026,0.0
135085445,134895354,0.65108675,-1.9656175,0.02628328,0.027158763,8.579506,2.1077898,0.09549785,0.0
135584491,135394350,0.6468406,-1.9853387,0.027044876,0.026560523,8.579506,2.1077898,0.09444365,0.0
136083237,135893339,0.724428,-1.9709678,0.02672125,0.027313678,8.579506,2.1077898,0.09440295,0.0
136582248,136392332,0.7323679,-1.9852571,0.026806742,0.02808978,8.579506,2.1077898,0.09361406,0.0
137091411,136901305,0.7313971,-2.0295072,0.0278623,0.028121294,8.579506,2.1077898,0.093360275,0.0
137590396,137400298,0.73468405,-2.067496,0.02912302,0.028164875,8.579506,2.1077898,0.0927604,0.0
138089634,137899291,0.73288065,-2.1116424,0.030382976,0.02855149,8.579506,2.1077898,0.09209079,0.0
138588399,138398283,0.73009545,-2.1266272,0.031440683,0.029283835,8.579506,2.1077898,0.09205917,0.0
139087177,138897276,0.7204575,-2.1545823,0.03256766,0.02988704,8.579506,2.1077898,0.09232516,0.0
