timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
34784317,34784084,4259850,4325386,0.00012462224,0.0001331566,0.0001661479,-0.021023514,-0.012606797,-0.040646046,4989,4896,0,0,2,1
35283225,35283056,4259850,4325386,-0.00051932276,0.0003102716,0.00034538555,-0.021487273,-0.01307825,-0.041139532,4990,4900,0,0,2,1
35787175,35787017,4259850,4325386,-4.175935e-05,0.00016320033,6.241503e-05,-0.019865213,-0.011006418,-0.0408621,4990,4899,0,0,2,1
36286182,36285988,4259850,4325386,-0.0008842411,7.534208e-05,0.0007041195,-0.020438626,-0.008402136,-0.04152087,4989,4899,0,0,2,1
36785117,36784961,4259850,4325386,0.00068042515,-7.645879e-05,-0.00054576696,-0.021484517,-0.007788893,-0.040970013,4990,4899,0,0,2,1
37284093,37283933,4259850,4325386,-0.0001619162,0.00013230412,-0.00017337195,-0.020807307,-0.012229398,-0.041958112,4990,4898,0,0,2,1
37788056,37787895,4259850,4325386,-0.0012689364,0.000119963086,0.0010637403,-0.03985183,-0.0093698595,-0.028988099,4990,4900,0,0,2,1
38282033,38281878,4259850,4325386,-0.0010047205,0.0068742353,0.00014010473,-0.014307831,-0.0030096914,-0.04417644,4990,4899,0,0,2,1
38785997,38785841,4259850,4325386,0.00058132404,0.0027514577,-7.4921925e-05,0.006550367,-2.4574469e-05,-0.04650885,4990,4899,0,0,2,1
39284976,39284814,4259850,4325386,-9.5978445e-05,0.0007703106,-0.00028097257,0.016045729,-0.0027828766,-0.04592134,4990,4899,0,0,2,1
39783960,39783788,4259850,4325386,-0.00014814615,0.0016100832,-0.0009596823,0.01956735,-0.00050303555,-0.04272848,4990,4899,0,0,2,1
40287915,40287751,4259850,4325386,0.00016880802,-0.00037955455,-0.0012094207,0.018638337,0.0006727996,-0.042270232,4990,4898,0,0,2,1
