timestamp,timestamp_sample,time_last_fuse,observation[0],observation[1],device_id,observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_filtered[0],innovation_filtered[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],test_ratio_filtered[0],test_ratio_filtered[1],estimator_instance,innovation_rejected,fused
38004697,37813690,0,31.18520905328186,117.19767917154367,0,100.0,100.0,-3448305.8,-13046398.0,-3448305.8,-13046398.0,13807.188,16267.911,34448180.0,418513470.0,34448180.0,418513470.0,1,1,0
38073635,37879967,0,31.185209500578132,117.19767879986277,0,79.90572,79.90572,-3448305.8,-13046398.0,-1176.9806,-1277.9916,13852.834,16332.624,34334670.0,416855230.0,4.0,4.0,1,1,0
38467877,38279716,0,31.185209250634426,117.19767867711322,0,30.195028,30.195028,-3448305.2,-13046400.0,-1191.5236,-1296.051,14197.285,16797.482,33501642.0,405319170.0,-4.0,-4.0,1,1,0
38970446,38781689,0,31.185209742266082,117.1976779880824,0,16.273159,16.273159,-3448305.2,-13046399.0,-1212.3992,-1321.138,14699.118,17454.055,32357882.0,390072200.0,-4.0,-4.0,1,1,0
39473088,39278697,0,31.185209486322904,117.19767724210145,0,11.792357,11.792357,-3448304.8,-13046395.0,-1234.3492,-1346.8019,15236.18,18138.756,31217288.0,375347520.0,-4.0,-4.0,1,1,0
39975719,39782264,0,31.18520961314801,117.19767664810163,0,10.543011,10.543011,-3448304.2,-13046391.0,-1256.5623,-1372.4843,15789.488,18837.13,30123338.0,361431500.0,-4.0,-4.0,1,1,0
40468472,40278689,0,31.185209942493266,117.19767655031146,0,8.456466,8.456466,-3448304.8,-13046388.0,-1278.3098,-1397.3379,16340.761,19525.533,29107104.0,348688540.0,-4.0,-4.0,1,1,0
40971088,40778851,0,31.18520973612422,117.19767653469448,0,6.8434567,6.8434567,-3448303.0,-13046386.0,-1300.2574,-1421.3575,16906.693,20202.572,28132746.0,337003000.0,-4.0,-4.0,1,1,0
41473710,41277689,0,31.18521001255032,117.19767609618884,0,6.280036,6.280036,-3448302.2,-13046382.0,-1322.0259,-1443.614,17477.523,20840.215,27213898.0,326691600.0,-4.0,-4.0,1,1,0
41966558,41777741,0,31.18521018207284,117.19767594683215,0,5.861241,5.861241,-3448301.0,-13046383.0,-1343.3123,-1464.1963,18044.877,21438.709,26358238.0,317571550.0,-4.0,-4.0,1,1,0
42479009,42286688,0,31.18520959962209,117.19767553286604,0,5.5743213,5.5743213,-3448299.8,-13046382.0,-1365.2513,-1482.8176,18639.111,21987.482,25517892.0,309645400.0,-4.0,-4.0,1,1,0
42971806,42776702,0,31.18520904342527,117.19767541608755,0,4.8224163,4.8224163,-3448299.8,-13046384.0,-1386.1315,-1498.2888,19213.604,22448.695,24754900.0,303283780.0,-4.0,-4.0,1,1,0
43474435,43278689,0,31.18520915665675,117.19767485065938,0,4.4521008,4.4521008,-3448299.0,-13046382.0,-1408.0469,-1514.6201,19825.959,22940.74,23990296.0,296778720.0,-4.0,-4.0,1,1,0
43967107,43776690,0,31.185209510529152,117.19767405384081,0,4.251844,4.251844,-3448298.8,-13046384.0,-1429.5751,-1528.1068,20436.85,23351.105,23273184.0,291563300.0,-4.0,-4.0,1,1,0
44470178,44277690,0,31.185209610226302,117.1976732800564,0,3.8142092,3.8142092,-3448295.8,-13046386.0,-1451.8824,-1542.221,21079.629,23784.455,22563478.0,286251170.0,-4.0,-4.0,1,1,0
44972369,44780715,0,31.18520957120827,117.19767272675941,0,3.4077163,3.4077163,-3448294.5,-13046387.0,-1474.5889,-1558.4669,21744.123,24288.193,21873930.0,280314340.0,-4.0,-4.0,1,1,0
45475079,45281688,0,31.185210276333198,117.19767203642469,0,3.0976005,3.0976005,-3448295.5,-13046388.0,-1497.5282,-1574.0558,22425.906,24776.518,21208940.0,274789630.0,-4.0,-4.0,1,1,0
