timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags
34597091,34596970,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
34599594,34599465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
34696884,34696764,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
34799172,34799053,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
34896477,34896353,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
34998764,34998642,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
35101055,35100931,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
35198349,35198231,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
35300649,35300520,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
35397943,35397819,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
35497756,35497614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
35597526,35597408,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
35697321,35697202,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
35799611,35799491,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
35896913,35896791,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
35999197,35999080,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
36096506,36096379,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
36198789,36198669,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
36296095,36295968,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
36398376,36398257,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
36500670,36500547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
36597965,36597846,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
36700260,36700135,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
36797552,36797435,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
36899844,36899724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
36997141,36997024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
37099437,37099313,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
37199227,37199108,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
37299026,37298902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
37398818,37398696,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
37498616,37498491,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
37598403,37598285,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
37695751,37695585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
37798000,37797874,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
37900283,37900164,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
37997581,37997463,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
38099940,38099753,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
38197183,38197053,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
