timestamp,frequency_hz
34596166,-5.1488297e-07
34606109,-4.1190634e-07
34646109,-1.6871681e-07
34696109,0.00065098825
34746109,0.00021331584
34796119,6.989933e-05
34846110,2.2904615e-05
34896110,0.0006584838
34946109,0.00074905343
34996124,0.0002454498
35046113,8.0428996e-05
35096109,0.00044223265
35146109,1.4754166e-05
35196119,4.834645e-06
35246109,1.5842164e-06
35296121,-0.0015076363
35346110,-0.00091253157
35396136,-0.0006319532
35446110,-0.00020707844
35496109,-6.785546e-05
35546109,-2.2234874e-05
35596156,-7.2859243e-06
35646108,-2.3874518e-06
35696109,-7.823201e-07
35746108,-2.5635066e-07
35796124,-8.400098e-08
35846108,-2.752544e-08
35896109,-9.0195345e-09
35946108,-2.9555212e-09
35996123,-9.684652e-10
36046109,-3.1734668e-10
36096109,-1.03988165e-10
36146108,-3.407484e-11
36196120,-1.1165643e-11
36246109,-3.6587586e-12
36296110,-1.1989019e-12
36346109,-3.928562e-13
36396166,-1.2873113e-13
36446109,-4.2182613e-14
36496142,-1.3822398e-14
36546108,-4.5293236e-15
36596140,-1.4841688e-15
36646109,-4.863324e-16
36696108,-1.5936139e-16
36746109,-5.2219538e-17
36796123,-1.7111298e-17
36846109,-5.6070297e-18
36896108,-1.8373117e-18
36946108,-6.0205033e-19
36996118,-1.9727985e-19
37046108,-6.464466e-20
37096108,-2.1182761e-20
37146108,-6.941167e-21
37196119,-2.2744817e-21
37246110,-7.453021e-22
37296109,0.00065104355
37346108,0.00048002807
37396116,0.00050671166
37446121,0.00016603926
37496108,-0.00080264185
37546146,-0.00068009464
37596115,0.0004277997
37646109,0.0035484456
37696133,0.0011627546
37746118,0.00038101143
37796120,0.00012484982
37846109,4.0910792e-05
37896108,1.340565e-05
37946108,-0.0034081265
37996121,-0.0017167834
38046108,-0.00014588771
38096109,0.00028552985
38146108,9.356242e-05
38196134,0.0009465594
38246108,0.00031016857
38296108,0.00010163603
38346109,3.330409e-05
38396161,1.0913084e-05
38446108,3.576e-06
38496109,1.1717837e-06
38546109,3.8397008e-07
38596133,1.2581931e-07
38646109,4.122848e-08
38696123,1.3509748e-08
38746109,4.4268744e-09
38796179,0.0015007356
38846109,0.00076030835
38896128,0.00024913784
38946139,8.163749e-05
38996119,2.6750973e-05
39046114,8.765759e-06
39096110,2.872364e-06
39146109,9.412162e-07
39196128,3.084177e-07
39246108,1.010623e-07
39296109,3.31161e-08
39346108,1.0851484e-08
39396204,3.555814e-09
39446133,1.1651692e-09
39496109,3.8180262e-10
39546108,1.2510908e-10
39596126,4.0995745e-11
39646109,1.3433487e-11
39696110,4.4018842e-12
39746109,1.4424095e-12
39796121,4.726488e-13
39846108,1.5487755e-13
39896108,5.075027e-14
39946122,1.662985e-14
39996164,5.4492696e-15
40046108,1.7856168e-15
40096110,5.851109e-16
40146128,1.9172915e-16
40196131,6.282581e-17
40246109,2.058676e-17
40296110,6.7458697e-18
40346108,2.2104865e-18
40396138,7.2433213e-19
40446109,2.3734916e-19
40496108,7.7774565e-20
40546108,2.548517e-20
40596119,8.3509796e-21
40646110,2.736449e-21
40696109,8.966795e-22
40746114,2.9382393e-22
40796120,9.628022e-23
40846108,3.1549104e-23
40896109,1.033801e-23
40946114,3.3875592e-24
40996120,-0.00010407323
41046109,-3.4102715e-05
41096111,-1.1174777e-05
41146118,-3.661751e-06
41196144,-1.1998826e-06
41246108,-3.9317757e-07
41296109,-1.2883642e-07
41346110,-4.221712e-08
41396116,-1.3833708e-08
41446109,-4.53303e-09
41496110,-1.4853833e-09
41546110,-4.8673043e-10
41596131,-1.5949181e-10
41646109,-5.2262274e-11
41696109,-1.7125303e-11
41746108,-5.6116192e-12
41796129,-1.8388151e-12
41846108,-6.0254297e-13
41896108,-1.9744128e-13
41946107,-6.4697556e-14
41996182,-2.1200095e-14
