timestamp,timestamp_sample,information_event_changes,gps_checks_passed,reset_vel_to_gps,reset_vel_to_flow,reset_vel_to_vision,reset_vel_to_zero,reset_pos_to_last_known,reset_pos_to_gps,reset_pos_to_vision,starting_gps_fusion,starting_vision_pos_fusion,starting_vision_vel_fusion,starting_vision_yaw_fusion,yaw_aligned_to_imu_gps,reset_hgt_to_baro,reset_hgt_to_gps,reset_hgt_to_rng,reset_hgt_to_ev
33836383,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34841092,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35846614,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36851591,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37856799,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38862125,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39867326,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40872798,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41878010,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42883434,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43888395,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44893744,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45898868,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46903978,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
47909260,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48914477,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49919758,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50924961,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51930243,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52935476,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53940762,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54945977,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55951252,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56956624,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57962285,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58967142,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59972244,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60977582,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
61982786,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
62988004,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
63993279,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
64998589,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
66004034,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
67009067,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68014335,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
69020011,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70024805,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71030305,1471691,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71986067,71798295,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
72992165,71798295,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
73996635,71798295,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
75001959,71798295,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
76007368,71798295,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
77012415,71798295,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
78017647,71798295,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
79022929,71798295,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
80028295,71798295,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
81033431,71798295,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
82038708,71798295,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
83043971,71798295,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
84049457,71798295,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
85054642,71798295,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
86059817,71798295,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
87065010,71798295,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
88070586,71798295,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
89075803,71798295,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
90080985,71798295,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
91086030,71798295,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
92091320,71798295,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
93096584,71798295,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
94101959,71798295,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
95107109,71798295,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
96112355,71798295,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
