timestamp,nav_state,failure
34061226,0,0
34600183,0,0
35109114,0,0
35214840,15,0
35717798,15,0
36226815,15,0
36733700,15,0
37234721,15,0
37743940,15,0
38252580,15,0
38352849,0,0
38770815,15,0
39277683,15,0
39779467,15,0
40288594,15,0
40795720,15,0
41297360,15,0
41805702,15,0
42314280,15,0
42820822,15,0
43322161,15,0
43831150,15,0
44340192,15,0
44845694,15,0
45348304,15,0
45857212,15,0
46363682,15,0
46865268,15,0
47373899,15,0
47882831,15,0
48389683,15,0
48890816,15,0
49399779,15,0
49907683,15,0
50407735,15,0
50916663,15,0
51425737,15,0
51931682,15,0
52433637,15,0
52942564,15,0
53449682,15,0
53950817,15,0
54459367,15,0
54968471,15,0
55474682,15,0
55976314,15,0
56485472,15,0
56992697,15,0
57493166,15,0
58002156,15,0
58511394,15,0
59018683,15,0
59519377,15,0
60027982,15,0
60537012,15,0
61042681,15,0
61544857,15,0
62053832,15,0
62560682,15,0
63061899,15,0
63570764,15,0
64079990,15,0
64586681,15,0
65087928,15,0
65596819,15,0
66104820,15,0
66605261,15,0
67113517,15,0
67622531,15,0
68129684,15,0
68630576,15,0
69139203,15,0
69647702,15,0
70153691,15,0
70656334,15,0
71165603,15,0
71672709,15,0
72173519,15,0
72684684,15,0
73191044,15,0
73691205,15,0
74202683,15,0
74706580,15,0
75216014,15,0
75721699,15,0
76224057,15,0
76733852,15,0
77239708,15,0
77742168,15,0
78251680,15,0
78757682,15,0
79259583,15,0
79769703,15,0
80276967,15,0
80777333,15,0
81288683,15,0
81794719,15,0
82295289,15,0
82807546,15,0
83310585,15,0
83822668,15,0
84325607,15,0
84827961,15,0
85340834,15,0
85843049,15,0
86345702,15,0
86858201,15,0
87360853,15,0
87863414,15,0
88376343,15,0
88878890,15,0
89381471,15,0
89893722,15,0
90396363,15,0
90898961,15,0
91411417,15,0
91914057,15,0
92426961,15,0
92929171,15,0
93431842,15,0
93944250,15,0
94446989,15,0
94949562,15,0
95462133,15,0
95964921,15,0
96467335,15,0
96980155,15,0
97482707,15,0
97985690,15,0
98497544,15,0
99010093,15,0
99552180,15,0
100064630,15,0
100567233,15,0
101080336,15,0
101582558,15,0
102085232,15,0
102597468,15,0
103100521,15,0
103602906,15,0
104115348,15,0
104617896,15,0
105120950,15,0
105633121,15,0
106145553,15,0
106687899,15,0
107200147,15,0
107712631,15,0
108254786,15,0
108767097,15,0
109269959,15,0
109782449,15,0
110285670,15,0
110817185,15,0
111319955,15,0
111822666,15,0
112334869,15,0
112837525,15,0
113369937,15,0
113902128,15,0
114414428,15,0
114966455,15,0
115469170,15,0
115980854,15,0
116484341,15,0
116987141,15,0
117498722,15,0
118001947,15,0
118510857,15,0
119017184,15,0
119519678,15,0
120051933,15,0
120554903,15,0
120745836,0,0
121251679,0,0
121757678,0,0
122259604,0,0
122769679,0,0
123275873,0,0
123777434,0,0
124288678,0,0
124795703,0,0
125301683,0,0
125807818,0,0
126310306,0,0
126819694,0,0
127325799,0,0
127828052,0,0
128337980,0,0
128843681,0,0
129345919,0,0
129855951,0,0
130361678,0,0
130863884,0,0
131373678,0,0
131879685,0,0
132381390,0,0
132891690,0,0
133397815,0,0
133899217,0,0
134409715,0,0
134915940,0,0
135416981,0,0
135927817,0,0
136433678,0,0
136934711,0,0
137445691,0,0
137951708,0,0
138452498,0,0
138965043,0,0
139467755,0,0
139976678,0,0
140483103,0,0
140985727,0,0
141494685,0,0
142000679,0,0
142503202,0,0
143013680,0,0
143519820,0,0
144020968,0,0
144531681,0,0
145037678,0,0
145538751,0,0
145874186,15,0
146376713,15,0
146885711,15,0
147391884,15,0
147894880,15,0
148403839,15,0
148909748,15,0
149412207,15,0
149921819,15,0
150207906,0,0
150581818,15,0
151088032,15,0
151590754,15,0
152100719,15,0
152606715,15,0
153108041,15,0
153618708,15,0
154124681,15,0
154626209,15,0
