timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
35318509,35318437,4259850,-4.167826,2.4823084,8.818324,24.0,0,0,0,0,5
36318412,36318344,4259850,-4.160165,1.7774553,8.979214,24.0,0,0,0,0,5
37320333,37320263,4259850,-3.92266,2.4899697,9.293333,24.0,0,0,0,0,5
38317828,38317757,4259850,-2.4899697,0.4673482,9.515515,24.0,0,0,0,0,5
39317680,39317611,4259850,3.4859576,0.773806,9.998186,24.0,0,0,0,0,5
40317510,40317439,4259850,4.068228,0.19919759,9.078813,24.0,0,0,0,0,5
41319772,41319703,4259850,5.056554,0.8580819,8.734048,24.0,0,0,0,0,5
42317213,42317146,4259850,3.3480518,0.099598795,9.653421,24.0,0,0,0,0,5
43317529,43317461,4259850,4.865018,0.4060566,9.140104,24.0,0,0,0,0,5
44319756,44319688,4259850,3.4476504,-0.61291564,9.523177,24.5,0,0,0,0,5
45316534,45316466,4259850,2.1758506,0.6895301,9.952218,24.5,0,0,0,0,5
46318779,46318710,4259850,1.5016433,2.2141578,9.890926,24.5,0,0,0,0,5
47318542,47318474,4259850,1.3867216,3.0186095,9.69939,24.5,0,0,0,0,5
48320837,48320768,4259850,1.0342952,2.1452048,9.798989,24.5,0,0,0,0,5
49318292,49318158,4259850,5.431965,0.8580819,8.6114645,24.5,0,0,0,0,5
50318076,50318006,4259850,3.8996758,1.7927783,9.055829,24.5,0,0,0,0,5
51320305,51320220,4259850,4.972278,1.6778566,8.780017,24.5,0,0,0,0,5
52317221,52317154,4259850,4.068228,1.8081012,9.155427,25.0,0,0,0,0,5
53317089,53317008,4259850,3.7617698,0.9576807,9.722374,24.5,0,0,0,0,5
54319427,54319357,4259850,2.5665843,-0.9883265,9.737698,24.5,0,0,0,0,5
55319753,55319685,4259850,2.3673866,-0.88106626,9.80665,25.0,0,0,0,0,5
56317036,56316967,4259850,-2.0762517,-1.1951855,10.189723,25.0,0,0,0,0,5
57319369,57319300,4259850,-2.9190106,-1.3024458,9.339302,25.0,0,0,0,0,5
58319258,58319191,4259850,-4.627513,-0.91937345,9.017522,25.0,0,0,0,0,5
59316131,59316062,4259850,-3.6774938,0.6205771,9.561484,25.0,0,0,0,0,5
60318316,60318249,4259850,-3.9149988,0.79679036,9.086474,25.0,0,0,0,0,5
61317998,61317928,4259850,-4.282748,0.47500962,9.101797,25.0,0,0,0,0,5
62320099,62320031,4259850,-4.1831493,1.0572795,9.071152,25.0,0,0,0,0,5
63317457,63317389,4259850,-3.884353,0.91937345,8.871954,24.5,0,0,0,0,5
64317235,64317168,4259850,-3.700478,1.1951855,9.392932,25.0,0,0,0,0,5
65319491,65319421,4259850,-4.075889,0.9346964,9.124782,25.5,0,0,0,0,5
66316801,66316733,4259850,-3.968629,0.9040506,9.69939,25.5,0,0,0,0,5
67318517,67318445,4259850,-0.704853,0.47500962,7.6461225,25.0,0,0,0,0,5
68318338,68318271,4259850,0.66654575,-1.2105083,10.618764,25.0,0,0,0,0,5
69320521,69320453,4259850,-0.015322891,1.049618,10.289321,25.0,0,0,0,0,5
70317747,70317542,4259850,-1.892377,1.5246277,9.002198,25.5,0,0,0,0,5
71317279,71317211,4259850,0.97300357,0.45968673,9.798989,25.5,0,0,0,0,5
72319354,72319286,4259850,0.9346964,0.23750481,10.06714,25.0,0,0,0,0,5
73316661,73316591,4259850,1.5629349,2.1758506,10.06714,25.0,0,0,0,0,5
74318318,74318249,4259850,0.8963891,-0.34476504,10.113108,25.0,0,0,0,0,5
75318548,75318476,4259850,2.3060951,-0.6895301,8.948568,25.0,0,0,0,0,5
76320814,76320745,4259850,4.0529046,-6.205771,6.106172,25.0,0,0,0,0,5
77318126,77318056,4259850,-9.316318,-0.7891289,12.534125,25.0,0,0,0,0,5
78317992,78317811,4259850,1.7621325,11.001836,-7.4162793,25.0,0,0,0,0,5
79320002,79319933,4259850,4.933971,-1.1798626,8.565496,25.5,0,0,0,0,5
80317269,80317201,4259850,15.912823,5.431965,9.791327,25.0,0,0,0,0,5
81316963,81316897,4259850,2.2141578,6.3589997,-18.410454,25.0,0,0,0,0,5
82318716,82318648,4259850,-0.80445176,1.9919758,4.8420334,25.0,0,0,0,0,5
83320866,83320798,4259850,-0.30645782,-2.3137565,-11.507491,25.0,0,0,0,0,5
84318229,84318159,4259850,0.099598795,-1.8847156,-9.561484,25.0,0,0,0,0,5
85318037,85317968,4259850,0.076614454,-1.8540698,-9.561484,25.0,0,0,0,0,5
86318406,86318338,4259850,0.11492168,-1.9077,-9.615114,25.0,0,0,0,0,5
87316041,87315824,4259850,0.099598795,-1.8310854,-9.59213,25.0,0,0,0,0,5
88318242,88318174,4259850,0.13790601,-1.823424,-9.569145,25.0,0,0,0,0,5
89317725,89317641,4259850,0.030645782,-1.7851168,-9.5385,25.0,0,0,0,0,5
90320152,90320083,4259850,0.13024457,-1.9536686,-9.546161,25.0,0,0,0,0,5
91317601,91317533,4259850,0.076614454,-1.9153614,-9.546161,26.0,0,0,0,0,5
92317489,92317421,4259850,0.0842759,-1.7851168,-9.546161,25.5,0,0,0,0,5
93319773,93319704,4259850,0.11492168,-1.8847156,-9.576807,25.5,0,0,0,0,5
94317187,94317119,4259850,0.06895301,-1.9153614,-9.615114,25.5,0,0,0,0,5
95317037,95316969,4259850,0.053630117,-1.9230229,-9.59213,25.5,0,0,0,0,5
96318709,96318641,4259850,0.099598795,-1.8387469,-9.576807,25.5,0,0,0,0,5
97320837,97320768,4259850,0.06895301,-1.8387469,-9.584468,25.5,0,0,0,0,5
98318054,98317986,4259850,0.038307227,-1.8770542,-9.584468,25.5,0,0,0,0,5
99317680,99317600,4259850,0.076614454,-1.8464084,-9.599792,25.5,0,0,0,0,5
100319760,100319693,4259850,0.076614454,-1.892377,-9.5538225,25.5,0,0,0,0,5
101317057,101316989,4259850,0.061291564,-1.823424,-9.5385,26.0,0,0,0,0,5
102316858,102316791,4259850,0.0842759,-1.8847156,-9.561484,25.5,0,0,0,0,5
103319020,103318941,4259850,0.09193735,-1.8540698,-9.599792,25.5,0,0,0,0,5
104320759,104320691,4259850,0.107260235,-1.823424,-9.615114,26.0,0,0,0,0,5
105318050,105317983,4259850,0.076614454,-1.8004397,-9.584468,25.5,0,0,0,0,5
106318242,106318174,4259850,0.0842759,-1.823424,-9.584468,25.5,0,0,0,0,5
107320422,107320327,4259850,0.107260235,-1.8157626,-9.615114,25.5,0,0,0,0,5
108317634,108317566,4259850,0.13024457,-1.7238252,-9.898587,26.0,0,0,0,0,5
109317333,109317263,4259850,-1.7621325,-1.1032481,-10.296983,26.0,0,0,0,0,5
110319510,110319441,4259850,-8.603804,2.8423963,-3.0875626,26.0,0,0,0,0,5
111318749,111318682,4259850,-5.2557516,2.4669855,6.811025,26.0,0,0,0,0,5
112318440,112318371,4259850,-7.7533827,0.78146744,5.431965,25.5,0,0,0,0,5
113318142,113318075,4259850,-9.00986,1.6318879,-3.7924156,26.0,0,0,0,0,5
114320410,114320283,4259850,-3.0722396,1.4250289,-8.036857,26.0,0,0,0,0,5
115317689,115317621,4259850,-1.1415554,0.80445176,-11.614752,26.0,0,0,0,0,5
116317486,116317418,4259850,-1.5093048,2.0915747,-8.833647,26.0,0,0,0,0,5
117317926,117317858,4259850,-4.596867,-1.0189723,-8.236054,26.0,0,0,0,0,5
118320371,118320301,4259850,-3.7234626,4.282748,-8.979214,26.0,0,0,0,0,5
119317377,119317308,4259850,1.2488157,9.415916,3.8383842,26.0,0,0,0,0,5
120317259,120317191,4259850,5.4549494,6.6961036,7.0791755,26.5,0,0,0,0,5
121319609,121319540,4259850,2.0685904,5.1331687,8.105809,26.0,0,0,0,0,5
122317046,122316978,4259850,4.098873,5.876329,7.7993517,26.0,0,0,0,0,5
123316825,123316757,4259850,2.8423963,6.381984,7.4162793,26.5,0,0,0,0,5
124319025,124318948,4259850,2.9649794,7.584831,7.1251445,26.0,0,0,0,0,5
125319377,125319179,4259850,4.5202527,5.209783,10.542149,26.0,0,0,0,0,5
126316105,126316038,4259850,0.5592855,7.462248,6.634812,26.0,0,0,0,0,5
127318280,127318199,4259850,2.8807034,4.5125914,8.496543,26.0,0,0,0,0,5
128320557,128320489,4259850,7.063853,9.638099,5.041231,26.0,0,0,0,0,5
129317900,129317832,4259850,1.3484144,4.727112,7.270712,26.0,0,0,0,0,5
130317734,130317664,4259850,1.409706,10.91756,4.4819455,26.0,0,0,0,0,5
131317714,131317607,4259850,0.95001924,7.071514,5.2710743,26.0,0,0,0,0,5
132320042,132319973,4259850,0.4367024,6.1981096,6.4509373,26.5,0,0,0,0,5
133317568,133317498,4259850,1.3024458,6.7497334,7.73806,26.5,0,0,0,0,5
134319449,134319382,4259850,-0.75082165,4.903325,7.201759,26.0,0,0,0,0,5
135319429,135319361,4259850,0.78146744,3.148854,4.9952626,26.0,0,0,0,0,5
136316911,136316841,4259850,1.5246277,4.4512997,8.803,26.5,0,0,0,0,5
137317294,137317225,4259850,0.053630117,3.2407916,6.4202914,26.0,0,0,0,0,5
138319599,138319530,4259850,-2.4133554,6.742072,5.4779334,26.0,0,0,0,0,5
139319425,139319310,4259850,-3.2024841,9.423578,5.309382,26.0,0,0,0,0,5
140316530,140316461,4259850,-6.0295577,6.1291566,1.9077,26.0,0,0,0,0,5
141318189,141318121,4259850,-9.193734,0.4520253,4.229118,26.0,0,0,0,0,5
142318094,142317920,4259850,-6.8569937,2.4976313,6.496906,26.5,0,0,0,0,5
143317742,143317673,4259850,-7.6844296,2.7274747,6.8876395,26.0,0,0,0,0,5
144317467,144317399,4259850,-3.8920143,0.19919759,9.569145,26.0,0,0,0,0,5
145319639,145319570,4259850,1.2641385,1.3637373,12.181699,26.0,0,0,0,0,5
146319473,146319315,4259850,0.71251446,-1.0266337,10.296983,26.5,0,0,0,0,5
