timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],states[24],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
34860852,34673066,0.8557079,0.027841063,-0.2652756,-0.44341603,-1.4717847,-0.26515073,0.018915331,0.0,0.0,-0.014057628,0.0027707382,-0.0005111722,-0.00089110417,0.05638732,0.02467388,0.049579885,0.33972198,-0.033628006,0.33303505,0.018284066,-0.0032142852,-0.017175721,0.0,0.0,0.08594237,0.00051375316,0.00066525844,0.005945393,31.05217,38.357483,0.02520592,10881.45,12643.993,0.35307384,7.6307646e-07,4.414807e-06,3.9051065e-06,0.0020614746,0.017231071,0.0049787695,0.0005589533,0.00017488294,0.00085256883,0.0006974058,0.000531968,0.0006114316,1.0,1.0,0.010000001,25
35363774,35175682,0.85294724,0.028999066,-0.2683374,-0.44680575,-1.4624895,-0.2579788,0.034767654,0.0,0.0,-0.01151822,0.0027849874,-0.00041509917,-0.0008634694,0.056300536,0.024298973,0.04986008,0.33993632,-0.033663273,0.33354726,0.01775577,-0.0033861205,-0.017347364,0.0,0.0,0.088481784,0.00051680906,0.0006556195,0.00587325,31.47389,38.834114,0.023368835,11301.788,13152.192,0.34140727,7.591588e-07,4.252398e-06,3.6733404e-06,0.0020520638,0.017022435,0.00483062,0.0005520451,0.00016811502,0.00084746344,0.0006915268,0.00052779936,0.0006094111,1.0,1.0,0.010000001,25
35866079,35678297,0.85816836,0.021352302,-0.25580028,-0.44458687,-1.4565387,-0.24728623,0.024230028,0.0,0.0,0.006364606,0.002800985,-0.00036994144,-0.001025095,0.05633897,0.024469377,0.049678005,0.33918107,-0.033615924,0.33385763,0.018027902,-0.002656943,-0.017640471,0.0,0.0,0.10636461,0.0005207874,0.0006459176,0.005805367,31.91439,39.320614,0.021902494,11733.95,13681.48,0.330635,7.557018e-07,4.10037e-06,3.4466045e-06,0.0020437553,0.01683768,0.0047025536,0.000546059,0.00016185698,0.0008453157,0.00068780646,0.0005242624,0.00060779083,1.0,1.0,0.010000001,25
36358897,36171059,0.8659494,0.0077843075,-0.24695523,-0.43483835,-1.4418577,-0.21244863,0.0072539193,0.0,0.0,0.0010240234,0.002819223,-0.00029438673,-0.0011801204,0.05609404,0.023331951,0.050571542,0.338636,-0.033587478,0.33417943,0.018118544,-0.0019714201,-0.017848393,0.0,0.0,0.101024024,0.00052519905,0.0006366018,0.005749935,32.35801,39.81584,0.021058101,12171.922,14224.599,0.32801646,7.5278587e-07,3.965665e-06,3.2376397e-06,0.0020371862,0.016690835,0.004602731,0.000541995,0.00015604406,0.0008441683,0.00068636675,0.0005217545,0.0006062005,1.0,1.0,0.010000001,25
36861430,36673675,0.875258,-0.017022934,-0.24896403,-0.41430736,-1.4240954,-0.17276093,0.014870248,0.0,0.0,-0.015973162,0.002832383,-0.00030390237,-0.0013693275,0.055914037,0.0224247,0.05128535,0.3394456,-0.033671055,0.33587638,0.017635187,-0.0031168023,-0.018739944,0.0,0.0,0.08402684,0.00053033535,0.00062824576,0.0056986664,32.812733,40.32615,0.020398704,12627.006,14793.34,0.31880397,7.50108e-07,3.8382886e-06,3.0102487e-06,0.0020304765,0.01654124,0.0045032217,0.0005385424,0.0001506517,0.0008305887,0.0006830373,0.0005171313,0.0005955926,1.0,1.0,0.010000001,25
37364668,37176292,0.86883354,0.017465523,-0.26181793,-0.41985098,-1.4217532,-0.13407455,0.031547036,0.0,0.0,-0.019827968,0.0028495102,-0.00030589534,-0.0016017829,0.055777956,0.02175178,0.05179784,0.33961153,-0.033687513,0.3375051,0.017395996,-0.003726279,-0.01988734,0.0,0.0,0.08017203,0.0005349085,0.0006199039,0.005650194,33.27934,40.842113,0.01962428,13096.96,15386.518,0.3107941,7.4766444e-07,3.722947e-06,2.8104323e-06,0.002024032,0.016401079,0.004413232,0.00053716113,0.00014566444,0.00082271924,0.00068104744,0.0005157892,0.00058973394,1.0,1.0,0.010000001,25
37866672,37678909,0.80370927,-0.08123544,-0.4149361,-0.41866493,-1.4567462,-0.093837254,0.08779838,0.0,0.0,-0.024321003,0.0028535917,-0.00033772844,-0.0018353123,0.055629555,0.021011125,0.05236906,0.33834118,-0.033575967,0.33908013,0.018425545,-0.0038876017,-0.022060707,0.0,0.0,0.075679,0.0005385169,0.0006118566,0.005526336,33.74862,41.3491,0.018757775,13577.074,16001.298,0.31099322,7.453527e-07,3.6119498e-06,2.602443e-06,0.0020183506,0.016281324,0.004339166,0.0005262422,0.00014087744,0.0007728841,0.0006458408,0.0005134505,0.0005556706,1.0,1.0,0.010000001,25
38359580,38171672,0.8663347,-0.05456998,-0.2160673,-0.44699162,-1.5529945,-0.04876118,-0.21135429,0.0,0.0,-0.0721996,0.0028672442,-0.00035159118,-0.002168521,0.05549207,0.020342605,0.0528663,0.3358526,-0.033377692,0.34390143,0.020243151,-0.005639148,-0.028118081,0.0,0.0,0.027800404,0.00054464606,0.0006081737,0.005167773,34.3447,41.952347,0.01758914,14061.113,16627.076,0.30175075,7.4397104e-07,3.506306e-06,2.3724294e-06,0.0020123695,0.016156314,0.004263696,0.0005012621,0.0001361447,0.0006376498,0.0005495281,0.0005029488,0.00045451717,1.0,1.0,0.010000001,25
38862141,38674289,0.8792264,0.04641427,0.029271873,-0.4732335,-1.428936,-0.056210723,-0.09393397,0.0,0.0,-0.17436756,0.0028857077,-0.00026066526,-0.0020298667,0.05537644,0.019799286,0.053239647,0.33652094,-0.033417907,0.3415621,0.020430088,-0.004808026,-0.024909774,0.0,0.0,-0.07436756,0.000552451,0.000596656,0.005031446,34.773495,42.44417,0.018700922,14567.005,17287.973,0.29517817,7.4184584e-07,3.4045913e-06,2.244857e-06,0.0020068353,0.016040731,0.00419552,0.00042460902,0.00013123758,0.0005138805,0.0004474251,0.0004583732,0.00037814138,1.0,1.0,0.010000001,25
39364945,39176908,0.86462706,0.11565849,0.11420678,-0.47539473,-1.389329,-0.08827866,-0.03650572,0.0,0.0,-0.23024203,0.0028507067,-0.000346598,-0.0016778433,0.055214845,0.01900235,0.053859446,0.33961174,-0.03377981,0.34483388,0.016574854,-0.006613934,-0.025992168,0.0,0.0,-0.13024202,0.00056134997,0.0005831131,0.004554626,35.215816,42.988483,0.021785825,15104.365,17974.195,0.29842967,7.393123e-07,3.3247659e-06,2.1335547e-06,0.002000781,0.015926607,0.0041333376,0.00033533538,0.0001259077,0.0003449143,0.00028640396,0.00042092273,0.0002558547,1.0,1.0,0.010000001,25
