timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,dist_bottom_var,delta_dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max_z,hagl_max_xy,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_reset_counter,dist_bottom_sensor_bitfield,dead_reckoning
34590048,34589486,0,nan,nan,-125.08405,-112.82541,-0.044410374,0.0,0.0,0.0,-4.0709233,-4.5128255,-0.04422337,-0.0183717,0.0,0.0,-0.0035819889,-0.15929417,0.018456344,-0.065685175,-1.0297327,0.0061470657,-1.8977647,1.9819094,0.0010753977,nan,0.1,0.010000001,0.0,154.76614,0.60454315,8.254334,0.16682544,inf,inf,inf,inf,inf,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1
34600050,34599465,0,nan,nan,-125.17818,-112.87867,-0.044450946,0.0,0.0,0.0,-4.0705132,-4.5131636,-0.044561855,-0.018683136,0.0,0.0,-0.0035819889,-0.1749667,0.014683732,-0.040598482,-1.029396,0.0061476016,-1.8974632,1.9819094,0.0010752535,nan,0.1,0.010000001,0.0,154.81122,0.59704816,8.255252,0.16528855,inf,inf,inf,inf,inf,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1
34689812,34689282,0,nan,nan,-126.13263,-113.36498,-0.044745937,0.0,0.0,0.0,-4.065758,-4.5150285,-0.047421385,-0.020986607,0.0,0.0,-0.0035819889,-0.14892207,-0.021612223,-0.057270277,-1.0261154,0.006115855,-1.8945012,1.9819094,0.0010743737,nan,0.1,0.010000001,0.0,155.32684,0.60070664,8.264359,0.16528928,inf,inf,inf,inf,inf,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1
34799609,34799053,0,nan,nan,-127.254,-113.91694,-0.04578126,0.0,0.0,0.0,-4.0602813,-4.5123153,-0.052880958,-0.026028771,0.0,0.0,-0.0035819889,-0.20616595,0.08477764,-0.056110613,-1.0212243,0.00610417,-1.8899431,1.9819094,0.0010732181,nan,0.10000001,0.010000001,0.0,155.96979,0.5980836,8.275248,0.16391796,inf,inf,inf,inf,inf,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1
34889730,34888868,0,nan,nan,-128.14346,-114.29582,-0.047160134,0.0,0.0,0.0,-4.055186,-4.506314,-0.05314695,-0.026227726,0.0,0.0,-0.0035819889,-0.1381718,0.10604914,0.046500087,-1.0194836,0.0060755126,-1.8884319,1.9819094,0.001072361,nan,0.1,0.010000001,0.0,156.47264,0.5930171,8.28427,0.16221498,inf,inf,inf,inf,inf,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1
34999175,34998642,0,nan,nan,-129.2183,-114.78811,-0.047739256,0.0,0.0,0.0,-4.041151,-4.496519,-0.038117323,-0.0106685925,0.0,0.0,-0.0035819889,-0.14565778,0.041949954,0.16522542,-1.0250067,0.006065407,-1.8942487,1.9819094,0.00107139,nan,0.1,0.010000001,0.0,157.14719,0.59929013,8.295601,0.16253515,inf,inf,inf,inf,inf,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1
35099244,35098436,0,nan,nan,-130.13611,-115.2991,-0.046746485,0.0,0.0,0.0,-4.0420523,-4.4935303,-0.024732806,0.0030243085,0.0,0.0,-0.0035819889,-0.29341424,-0.060762543,0.0864081,-1.0349318,0.0060395678,-1.9044299,1.9819094,0.0010705149,nan,0.1,0.010000001,0.0,157.71954,0.5955607,8.305585,0.1610528,inf,inf,inf,inf,inf,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1
35198799,35198231,0,nan,nan,-131.06038,-115.776726,-0.04520941,0.0,0.0,0.0,-4.0544972,-4.5037026,-0.029571697,-0.0014286807,0.0,0.0,-0.0035819889,-0.44402435,-0.0039684502,-0.13159913,-1.0349292,0.0060290885,-1.9046147,1.9819094,0.0010695823,nan,0.10000001,0.010000001,0.0,158.30736,0.59172565,8.315185,0.15955292,inf,inf,inf,inf,inf,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1
35298600,35298025,0,nan,nan,-131.87524,-116.245605,-0.04392174,0.0,0.0,0.0,-4.061046,-4.5036144,-0.042759683,-0.013355024,0.0,0.0,-0.0035819889,-0.065467216,0.10792209,-0.142223,-1.0264566,0.006017633,-1.896239,1.9819094,0.0010687601,nan,0.1,0.010000001,0.0,158.90768,0.5881045,8.325006,0.15810804,inf,inf,inf,inf,inf,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1
35398369,35397819,0,nan,nan,-132.68462,-116.62697,-0.04533478,0.0,0.0,0.0,-4.0284834,-4.4999847,-0.03485439,-0.006520089,0.0,0.0,-0.0035819889,0.11658081,0.007830244,0.16769348,-1.0203816,0.0060061254,-1.8902543,1.9819094,0.0010679989,nan,0.099999994,0.010000001,0.0,159.52345,0.5929112,8.335128,0.15828747,inf,inf,inf,inf,inf,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1
35498410,35497614,0,nan,nan,-133.40721,-116.920204,-0.04423254,0.0,0.0,0.0,-4.0179143,-4.495036,-0.028573254,7.428839e-05,0.0,0.0,-0.0035819889,-0.2825268,-0.092080995,-0.066025354,-1.0269312,0.0059786937,-1.8967865,1.9819094,0.0010671918,nan,0.1,0.010000001,0.0,160.09335,0.58913183,8.345055,0.15693349,inf,inf,inf,inf,inf,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1
