timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,rc_frame_rate,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality,link_snr
82598461,82597895,41,nan,0,13641,0,0,1576,1497,1094,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1512,998,998,18,0,0,4,-1,0
83086023,83085464,41,nan,0,13723,0,0,1576,1497,1094,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1512,998,998,18,0,0,4,-1,0
83595957,83595393,42,nan,0,13808,0,0,1576,1497,1094,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1512,998,998,18,0,0,4,-1,0
84090523,84089963,41,nan,0,13891,0,0,1577,1497,1094,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
84593277,84592718,41,nan,0,13976,0,0,1576,1497,1094,1503,1927,1094,1869,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
85080945,85080386,39,nan,0,14057,0,0,1576,1497,1094,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
85593204,85592638,38,nan,0,14143,0,0,1576,1497,1094,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
86083317,86082758,39,nan,0,14225,0,0,1577,1496,1094,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
86593151,86592577,40,nan,0,14311,0,0,1577,1497,1094,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
87080752,87080193,40,nan,0,14393,0,0,1576,1496,1094,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
87590655,87590086,40,nan,0,14478,0,0,1576,1497,1094,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
88100384,88099824,40,nan,0,14564,0,0,1576,1497,1094,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
88588017,88587456,39,nan,0,14645,0,0,1577,1497,1094,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
