timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,system_error,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,authentication_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
82781764,0,31.1856452,117.1975478,53.027,50.832,1772508370700470,10813493,0.13000001,0.3234048,0.55600005,0.55700004,0.88,1.25,94,8,0.016,-0.0050000004,-0.015000001,-0.05,3.108246,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,10,0,0,0
83781660,0,31.1856454,117.19754739999999,53.105000000000004,50.910000000000004,1772508371700470,10813493,0.10700001,0.32345155,0.545,0.54700005,0.88,1.25,101,4,0.05,0.047000002,-0.019000001,-0.057000004,3.108246,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,10,0,0,0
84781660,0,31.1856451,117.1975473,53.126,50.931000000000004,1772508372700470,10813493,0.128,0.323502,0.53400004,0.537,0.88,1.25,101,4,0.065000005,-0.063,-0.016,-0.020000001,3.108246,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,10,0,0,0
85785673,0,31.1856454,117.1975465,53.092,50.897,1772508373700470,10813493,0.126,0.5269404,0.523,0.52900004,0.88,1.25,101,3,0.093,0.07,0.062000003,0.109000005,2.515588,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,10,0,0,0
86780664,0,31.1856448,117.19754619999999,53.061,50.866,1772508374700470,10813493,0.120000005,0.5269702,0.514,0.522,0.88,1.25,101,4,0.057000004,0.008,0.057000004,0.10300001,2.515588,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,10,0,0,0
87782665,0,31.185644699999997,117.1975459,53.078,50.883,1772508375700470,10813493,0.13900001,0.7341177,0.50600004,0.51600003,0.83,1.25,101,7,0.09200001,-0.089,0.022000002,-0.055000003,1.6668756,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,11,0,0,0
88784740,0,31.1856445,117.19754569999999,53.086,50.891,1772508376700470,10813493,0.128,0.7792608,0.499,0.51000005,0.83,1.25,101,8,0.019000001,0.015000001,0.011000001,0.028,1.7762523,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,11,0,0,0
89785678,0,31.1856448,117.1975451,53.1,50.905,1772508377700470,10813493,0.11100001,0.5330771,0.49,0.503,0.77,1.23,102,4,0.11100001,0.104,-0.040000003,0.11800001,6.13522,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,12,0,0,0
90786663,0,31.185645299999997,117.1975441,53.04,50.845,1772508378700470,10813493,0.069000006,0.28967053,0.48000002,0.49800003,0.71999997,1.13,101,4,0.268,-0.15200001,-0.22000001,-0.011000001,4.233935,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,14,0,0,0
91797664,0,31.1856442,117.1975434,53.08,50.884,1772508379700470,10813493,0.054,0.5041521,0.47000003,0.49300003,0.71999997,1.13,102,4,0.12900001,-0.035,0.124000005,-0.025,2.1087208,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,14,0,0,0
92794665,0,31.185643199999998,117.19754379999999,53.135,50.94,1772508380700471,10813493,0.101,0.33256146,0.462,0.48700002,0.71999997,1.13,102,7,0.074,0.023000002,0.07,0.10300001,2.6410668,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,14,0,0,0
93793665,0,31.185643,117.1975434,53.142,50.947,1772508381700471,10813493,0.09900001,0.2555085,0.453,0.48200002,0.71999997,1.13,102,7,0.254,0.25,0.048,0.07700001,0.037427537,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,14,0,0,0
94794761,0,31.1856421,117.197543,53.217,51.021,1772508382700471,10813493,0.09200001,0.35581136,0.44300002,0.476,0.71999997,1.13,102,5,0.055000003,-0.055000003,0.002,0.007,3.7814648,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,14,0,0,0
95792766,0,31.185640199999998,117.1975434,53.373000000000005,51.178000000000004,1772508383700471,10813493,0.07300001,0.35584924,0.432,0.469,0.71999997,1.13,102,4,0.059000004,0.043,0.039,-0.063,3.7814648,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,14,0,0,0
96793698,0,31.1856393,117.19754379999999,53.472,51.277,1772508384700471,10813493,0.087000005,0.5130065,0.41900003,0.46,0.66999996,1.01,102,10,0.15400001,-0.020000001,-0.15300001,-0.120000005,4.0422726,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,16,0,0,0
97793228,0,31.1856394,117.1975449,53.531,51.336,1772508385700471,10813493,0.123,0.36565256,0.407,0.45200002,0.66999996,1.01,102,9,0.22800002,-0.20500001,-0.1,-0.22700001,4.689601,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,16,0,0,0
98793663,0,31.185638299999997,117.19754499999999,53.494,51.299,1772508386700471,10813493,0.113000005,0.64794314,0.39800003,0.44700003,0.66999996,1.01,102,7,0.12200001,-0.087000005,0.086,-0.148,2.778048,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,16,0,0,0
99793664,0,31.185638599999997,117.1975458,53.476,51.281,1772508387700471,10813493,0.089,0.6508289,0.39200002,0.44300002,0.66999996,1.01,102,10,0.037,-0.011000001,-0.035,-0.027,0.90491897,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,16,0,0,0
