timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,is_logging,num_messages
114158965,1472.0,45.954395,0,17,4142,65536,0,3,1,205
115159961,1517.4863,45.93884,0,17,623,65536,0,3,1,205
116161091,1559.7773,45.830135,0,17,638,65536,0,3,1,205
117161966,1600.0,45.668934,0,17,2637,65536,0,3,1,205
118163130,1644.2734,45.628735,0,17,607,65536,0,3,1,205
119163962,1686.5186,45.53635,0,17,611,65536,0,3,1,205
120164961,1728.0,45.42855,0,17,1344,65536,0,3,1,205
121165964,1770.9424,45.363697,0,17,687,65536,0,3,1,205
122166968,1813.1816,45.28453,0,17,702,65536,0,3,1,205
123168047,1855.4307,45.209373,0,17,722,65536,0,3,1,205
124168969,1897.7734,45.140198,0,17,669,65536,0,3,1,205
125170445,1940.4785,45.082077,0,17,255,65536,0,3,1,205
126170969,1982.0938,45.002827,0,17,851,65536,0,3,1,205
127171965,2024.2568,44.938793,0,17,863,65536,0,3,1,205
128172964,2064.246,44.830322,0,17,3220,65536,0,3,1,205
129174008,2108.7344,44.822056,0,17,912,65536,0,3,1,205
130175092,2150.9512,44.766823,0,17,1066,65536,0,3,1,205
131175966,2193.1582,44.713837,0,17,1013,65536,0,3,1,205
132176968,2235.3535,44.662624,0,17,1111,65536,0,3,1,205
133178010,2277.6465,44.615295,0,17,1094,65536,0,3,1,205
134178982,2320.7285,44.585003,0,17,280,65536,0,3,1,205
135179970,2362.164,44.524807,0,17,1166,65536,0,3,1,205
136180971,2404.2607,44.47907,0,17,1365,65536,0,3,1,205
137181987,2446.416,44.43604,0,17,1365,65536,0,3,1,205
138182963,2488.7588,44.397915,0,17,1148,65536,0,3,1,205
139184059,2530.8643,44.35689,0,17,1202,65536,0,3,1,205
140184964,2568.9932,44.248924,0,17,5464,65536,0,3,1,205
141185978,2615.4258,44.28514,0,17,1180,65536,0,3,1,205
142186968,2657.623,44.249645,0,17,1314,65536,0,3,1,205
143187995,2700.2246,44.22191,0,17,892,65536,0,3,1,205
144188971,2742.163,44.18442,0,17,1306,65536,0,3,1,205
145189994,2785.1172,44.164196,0,17,535,65536,0,3,1,205
146190990,2824.3896,44.08715,0,17,3626,65536,0,3,1,205
147191963,2868.8262,44.09186,0,17,1386,65536,0,3,1,205
148192977,2911.0752,44.06329,0,17,1333,65536,0,3,1,205
149193993,2953.1719,44.033302,0,17,1466,65536,0,3,1,205
150195320,2995.3486,44.00517,0,17,1583,65536,0,3,1,205
151195966,3037.5752,43.979004,0,17,1758,65536,0,3,1,205
152196967,3080.167,43.958576,0,17,1450,65536,0,3,1,205
153198756,3121.9258,43.926525,0,17,2005,65536,0,3,1,205
154198963,3164.665,43.909924,0,17,1374,65536,0,3,1,205
155199991,3208.037,43.901943,0,17,68,65536,0,3,1,205
156200963,3248.7588,43.858433,0,17,1611,65536,0,3,1,205
157201962,3290.956,43.835724,0,17,1664,65536,0,3,1,205
158203282,3333.2988,43.81534,0,17,1664,65536,0,3,1,205
159203983,3375.4062,43.79278,0,17,1713,65536,0,3,1,205
160205047,3417.6016,43.77172,0,17,1715,65536,0,3,1,205
161205961,3460.0498,43.754482,0,17,1511,65536,0,3,1,205
162206964,3502.163,43.73344,0,17,1731,65536,0,3,1,205
163208084,3544.5156,43.715805,0,17,1789,65536,0,3,1,205
164208970,3588.0303,43.71288,0,17,536,65536,0,3,1,205
165209970,3628.8584,43.677635,0,17,1819,65536,0,3,1,205
166210967,3669.037,43.6355,0,17,3982,65536,0,3,1,205
167212164,3712.0,43.626987,0,17,3255,65536,0,3,1,205
168212964,3755.5537,43.62573,0,17,1962,65536,0,3,1,205
169213975,3797.755,43.608864,0,17,2011,65536,0,3,1,205
170215218,3840.0,43.592766,0,17,2649,65536,0,3,1,205
