timestamp,rxerrors,fix,rssi,remote_rssi,txbuf,noise,remote_noise
81884699,0,0,203,202,96,74,79
82923130,0,0,203,201,94,73,80
83970557,0,0,203,201,95,79,78
84888251,0,0,203,199,96,74,75
85932175,0,0,203,199,96,64,82
86883926,0,0,202,199,96,78,72
87894121,0,0,202,199,96,79,81
88937542,0,0,202,199,96,71,71
89889673,0,0,202,199,96,71,73
90903258,0,0,200,197,96,74,82
91948924,0,0,195,191,98,90,70
92989336,0,0,195,192,94,75,74
93899018,0,0,195,192,96,75,85
94953254,0,0,196,191,98,77,73
95877388,0,0,196,194,98,77,73
96916470,0,0,196,195,95,71,71
97960989,0,0,198,195,98,75,82
98896545,0,0,200,197,96,75,73
99907573,0,0,200,197,98,74,85
100962984,0,0,200,197,98,74,80
102000677,0,0,200,197,87,72,76
102912031,0,0,200,197,96,78,82
103970166,0,0,189,183,97,77,74
105004859,0,0,188,184,87,73,73
105915403,0,0,191,187,95,79,72
106971993,0,0,197,196,97,74,81
108010441,0,0,197,195,88,73,74
108933004,0,0,195,193,93,69,88
109869163,0,0,193,191,100,72,78
111014159,0,0,193,190,86,78,82
111924374,0,0,193,190,93,73,83
112873404,0,0,193,189,100,80,89
113892503,0,0,193,190,96,76,76
114943248,0,0,193,192,93,76,70
115866316,0,0,193,192,100,74,74
116907375,0,0,193,191,94,73,75
117949275,0,0,193,191,96,71,71
118885212,0,0,193,190,97,74,75
119913164,0,0,193,190,93,75,78
120956599,0,0,193,191,93,76,83
121900505,0,0,193,191,96,80,76
122915297,0,0,194,192,92,68,72
123955194,0,0,194,192,98,77,84
124885038,0,0,195,192,96,73,74
125913912,0,0,195,193,96,67,72
126885691,0,0,195,193,96,80,71
127868558,0,0,195,193,100,77,82
128929257,0,0,196,194,93,78,75
129969034,0,0,196,194,99,81,79
130912297,0,0,196,194,95,73,71
131929628,0,0,196,195,93,77,71
132975170,0,0,196,196,97,75,82
133898163,0,0,196,195,96,72,80
134889679,0,0,196,194,96,74,85
135864324,0,0,196,194,100,74,74
136890573,0,0,196,194,96,69,84
137866366,0,0,196,194,100,73,75
138984485,0,0,195,193,91,76,75
139896171,0,0,195,192,96,72,72
140951125,0,0,195,192,96,77,71
141903262,0,0,195,192,96,77,85
142894452,0,0,195,192,96,74,77
143872397,0,0,195,191,100,78,76
144899678,0,0,195,191,96,72,75
145921306,0,0,194,192,95,68,69
146961493,0,0,194,191,98,76,77
147909362,0,0,194,191,97,78,84
148925244,0,0,193,190,93,73,84
149872678,0,0,198,194,100,76,85
150874188,0,0,198,197,100,77,75
151929070,0,0,198,197,91,76,79
152869517,0,0,197,195,100,71,70
153890165,0,0,197,192,96,76,76
154935217,0,0,197,191,93,78,73
155872761,0,0,197,192,100,75,85
157014532,0,0,197,192,82,74,75
157933638,0,0,196,192,93,75,83
158976488,0,0,196,192,90,75,67
159898679,0,0,196,192,96,72,77
160939658,0,0,196,192,90,74,72
161877104,0,0,196,192,97,70,75
162936471,0,0,196,192,96,77,73
163948242,0,0,196,192,93,73,81
164881540,0,0,197,192,97,79,74
165908383,0,0,197,192,93,76,78
166951354,0,0,197,193,98,76,81
167870539,0,0,197,193,100,75,74
168914280,0,0,197,193,93,73,76
169956957,0,0,197,192,98,73,75
