timestamp,indicated_airspeed_m_s,calibrated_airspeed_m_s,true_airspeed_m_s,calibrated_ground_minus_wind_m_s,calibraded_airspeed_synth_m_s,airspeed_derivative_filtered,throttle_filtered,pitch_filtered,airspeed_source
115507486,-4.006292,-4.1021256,-4.061797,nan,7.0,0.0,0.014423041,0.0,1
115707513,-4.5735464,-4.682949,-4.636956,nan,7.0,0.0,0.014423041,0.0,1
115907487,-4.315901,-4.4191403,-4.3757443,nan,7.0,0.0,0.014423041,0.0,1
116107488,-4.315901,-4.4191403,-4.3757443,nan,7.0,0.0,0.014423041,0.0,1
116307488,-4.604739,-4.714888,-4.6685877,nan,7.0,0.0,0.014423041,0.0,1
116507487,-4.006292,-4.1021256,-4.061812,nan,7.0,0.0,0.014423041,0.0,1
116707509,-3.8976274,-3.9908617,-3.951627,nan,7.0,0.0,0.014423041,0.0,1
116907486,-4.41428,-4.519873,-4.475482,nan,7.0,0.0,0.014423041,0.0,1
117107488,-4.3817325,-4.486547,-4.4425216,nan,7.0,0.0,0.014423041,0.0,1
117307487,-4.315901,-4.4191403,-4.375777,nan,7.0,0.0,0.014423041,0.0,1
117507487,-3.670661,-3.758466,-3.7215807,nan,7.0,0.0,0.014423041,0.0,1
117707490,-3.168321,-3.2441096,-3.2122602,nan,7.0,0.0,0.014423041,0.0,1
117907487,-4.249048,-4.350689,-4.307938,nan,7.0,0.0,0.014423041,0.0,1
118107487,-3.842143,-3.93405,-3.895408,nan,7.0,0.0,0.014423041,0.0,1
118307487,-3.8976274,-3.9908617,-3.9516318,nan,7.0,0.0,0.014423041,0.0,1
118507487,-3.8976274,-3.9908617,-3.9516711,nan,7.0,0.0,0.014423041,0.0,1
118707488,-3.428703,-3.5107203,-3.4762146,nan,7.0,0.0,0.014423041,0.0,1
118907486,-3.428703,-3.5107203,-3.476262,nan,7.0,0.0,0.014423041,0.0,1
119107486,-3.8976274,-3.9908617,-3.9516566,nan,7.0,0.0,0.014423041,0.0,1
119307487,-4.2490487,-4.3506894,-4.30796,nan,7.0,0.0,0.014423041,0.0,1
119507486,-4.3159003,-4.41914,-4.3757815,nan,7.0,0.0,0.014423041,0.0,1
119707486,-4.070098,-4.1674576,-4.1265535,nan,7.0,0.0,0.014423041,0.0,1
119907486,-3.5517428,-3.6367033,-3.6010172,nan,7.0,0.0,0.014423041,0.0,1
120107486,-4.163975,-4.2635803,-4.2216907,nan,7.0,0.0,0.014423041,0.0,1
120307493,-3.168321,-3.2441096,-3.2122004,nan,7.0,0.0,0.014423041,0.0,1
120507486,-4.5105147,-4.6184096,-4.5730057,nan,7.0,0.0,0.014423041,0.0,1
120707499,-3.5112085,-3.5951993,-3.5598722,nan,7.0,0.0,0.014423041,0.0,1
120907486,-4.2658596,-4.3679023,-4.324993,nan,7.0,0.0,0.014423041,0.0,1
121107486,-4.112086,-4.21045,-4.1691084,nan,7.0,0.0,0.014423041,0.0,1
121307487,-3.8084645,-3.899566,-3.861267,nan,7.0,0.0,0.014423041,0.0,1
121507486,-4.041864,-4.1385484,-4.097928,nan,7.0,0.0,0.014423041,0.0,1
121707486,-3.670661,-3.758466,-3.7215347,nan,7.0,0.0,0.014423041,0.0,1
121907486,-3.6116917,-3.6980863,-3.6617846,nan,7.0,0.0,0.014423041,0.0,1
122107489,-4.3159003,-4.41914,-4.375711,nan,7.0,0.0,0.014423041,0.0,1
122307486,-3.670661,-3.758466,-3.7215254,nan,7.0,0.0,0.014423041,0.0,1
122507508,-3.7478442,-3.8374956,-3.7998018,nan,7.0,0.0,0.014423041,0.0,1
122707491,-4.041864,-4.1385484,-4.0978723,nan,7.0,0.0,0.014423041,0.0,1
122907486,-3.344162,-3.424157,-3.3904853,nan,7.0,0.0,0.014423041,0.0,1
123107486,-3.168321,-3.2441096,-3.2122085,nan,7.0,0.0,0.014423041,0.0,1
123307491,-3.728698,-3.8178914,-3.7803524,nan,7.0,0.0,0.014423041,0.0,1
123507505,-2.8845294,-2.9535296,-2.9244676,nan,7.0,0.0,0.014423041,0.0,1
123707487,-3.5918198,-3.677739,-3.641569,nan,7.0,0.0,0.014423041,0.0,1
123907487,-3.670661,-3.758466,-3.7214885,nan,7.0,0.0,0.014423041,0.0,1
124107488,-3.428703,-3.5107203,-3.4762232,nan,7.0,0.0,0.014423041,0.0,1
124307487,-3.8976274,-3.9908617,-3.951627,nan,7.0,0.0,0.014423041,0.0,1
124507486,-2.9821286,-3.0534635,-3.0234258,nan,7.0,0.0,0.014423041,0.0,1
124707486,-3.8976274,-3.9908617,-3.9516468,nan,7.0,0.0,0.014423041,0.0,1
124907489,-3.670661,-3.758466,-3.7214744,nan,7.0,0.0,0.014423041,0.0,1
125107487,-3.670661,-3.758466,-3.7214885,nan,7.0,0.0,0.014423041,0.0,1
125307487,-3.5112085,-3.5951993,-3.5598323,nan,7.0,0.0,0.014423041,0.0,1
125507486,-3.670661,-3.758466,-3.721493,nan,7.0,0.0,0.014423041,0.0,1
125707487,-3.7478442,-3.8374956,-3.799712,nan,7.0,0.0,0.014423041,0.0,1
125907486,-4.006292,-4.1021256,-4.061752,nan,7.0,0.0,0.014423041,0.0,1
126107488,-3.7478442,-3.8374956,-3.7997923,nan,7.0,0.0,0.014423041,0.0,1
126307488,-4.315901,-4.4191403,-4.375663,nan,7.0,0.0,0.014423041,0.0,1
126507486,-3.7478442,-3.8374956,-3.799797,nan,7.0,0.0,0.014423041,0.0,1
126707488,-3.8084645,-3.899566,-3.8612144,nan,7.0,0.0,0.014423041,0.0,1
126907488,-3.842143,-3.93405,-3.8953786,nan,7.0,0.0,0.014423041,0.0,1
127107487,-3.8976274,-3.9908617,-3.9515977,nan,7.0,0.0,0.014423041,0.0,1
127307488,-3.7478442,-3.8374956,-3.799745,nan,7.0,0.0,0.014423041,0.0,1
127507486,-3.842143,-3.93405,-3.8953593,nan,7.0,0.0,0.014423041,0.0,1
127707487,-3.670661,-3.758466,-3.7214744,nan,7.0,0.0,0.014423041,0.0,1
127907487,-3.575843,-3.66138,-3.625317,nan,7.0,0.0,0.014423041,0.0,1
128107486,-3.4907649,-3.5742667,-3.5391102,nan,7.0,0.0,0.014423041,0.0,1
128307486,-3.168321,-3.2441096,-3.2122004,nan,7.0,0.0,0.014423041,0.0,1
128507486,-3.3010802,-3.3800447,-3.3467693,nan,7.0,0.0,0.014423041,0.0,1
128707486,-4.006292,-4.1021256,-4.061797,nan,7.0,0.0,0.014423041,0.0,1
128907486,-4.006292,-4.1021256,-4.061787,nan,7.0,0.0,0.014423041,0.0,1
129107487,-3.428703,-3.5107203,-3.476167,nan,7.0,0.0,0.014423041,0.0,1
129307487,-3.5112085,-3.5951993,-3.5598059,nan,7.0,0.0,0.014423041,0.0,1
129507486,-3.3010802,-3.3800447,-3.3468068,nan,7.0,0.0,0.014423041,0.0,1
129707486,-3.5918198,-3.677739,-3.6415417,nan,7.0,0.0,0.014423041,0.0,1
129907486,-4.1536484,-4.253007,-4.2112055,nan,7.0,0.0,0.014423041,0.0,1
130107486,-4.2658596,-4.3679023,-4.3249288,nan,7.0,0.0,0.014423041,0.0,1
130307580,-4.070098,-4.1674576,-4.1264505,nan,7.0,0.0,0.014423041,0.0,1
130507486,-3.7478442,-3.8374956,-3.7997406,nan,7.0,0.0,0.014423041,0.0,1
130707487,-4.1120853,-4.2104497,-4.169061,nan,7.0,0.0,0.014423041,0.0,1
130907488,-4.3159003,-4.41914,-4.3757167,nan,7.0,0.0,0.014423041,0.0,1
131107486,-3.842143,-3.93405,-3.8954463,nan,7.0,0.0,0.014423041,0.0,1
131307540,-3.168321,-3.2441096,-3.2122004,nan,7.0,0.0,0.014423041,0.0,1
131507486,-4.006292,-4.1021256,-4.061767,nan,7.0,0.0,0.014423041,0.0,1
131707486,-3.5112085,-3.5951993,-3.5598636,nan,7.0,0.0,0.014423041,0.0,1
131907486,-3.8976276,-3.990862,-3.9515882,nan,7.0,0.0,0.014423041,0.0,1
132107486,-3.5918198,-3.677739,-3.641569,nan,7.0,0.0,0.014423041,0.0,1
132307506,-3.670661,-3.758466,-3.7214699,nan,7.0,0.0,0.014423041,0.0,1
132507486,-3.7478442,-3.8374956,-3.7997732,nan,7.0,0.0,0.014423041,0.0,1
132707488,-4.006292,-4.1021256,-4.061762,nan,7.0,0.0,0.014423041,0.0,1
132907486,-4.3159003,-4.41914,-4.3756566,nan,7.0,0.0,0.014423041,0.0,1
133107486,-4.1639752,-4.263581,-4.221602,nan,7.0,0.0,0.014423041,0.0,1
133307487,-4.006292,-4.1021256,-4.0617366,nan,7.0,0.0,0.014423041,0.0,1
133507487,-3.7286978,-3.8178911,-3.780357,nan,7.0,0.0,0.014423041,0.0,1
133707486,-3.670661,-3.758466,-3.7214699,nan,7.0,0.0,0.014423041,0.0,1
133907487,-3.428703,-3.5107203,-3.47618,nan,7.0,0.0,0.014423041,0.0,1
134107486,-3.428703,-3.5107203,-3.476163,nan,7.0,0.0,0.014423041,0.0,1
134307487,-3.0297496,-3.1022236,-3.071729,nan,7.0,0.0,0.014423041,0.0,1
134507498,-3.168321,-3.2441096,-3.2122004,nan,7.0,0.0,0.014423041,0.0,1
134707487,-3.0297496,-3.1022236,-3.0717177,nan,7.0,0.0,0.014423041,0.0,1
134907487,-3.3654964,-3.4460018,-3.4120815,nan,7.0,0.0,0.014423041,0.0,1
135107487,-2.884529,-2.9535294,-2.9245002,nan,7.0,0.0,0.014423041,0.0,1
135307488,-3.5918198,-3.677739,-3.6415508,nan,7.0,0.0,0.014423041,0.0,1
135507486,-3.428703,-3.5107203,-3.476167,nan,7.0,0.0,0.014423041,0.0,1
135707486,-2.9821286,-3.0534635,-3.0233994,nan,7.0,0.0,0.014423041,0.0,1
135907486,-4.112086,-4.21045,-4.1690674,nan,7.0,0.0,0.014423041,0.0,1
136107488,-3.717163,-3.8060806,-3.7686253,nan,7.0,0.0,0.014423041,0.0,1
136307486,-4.112086,-4.21045,-4.169041,nan,7.0,0.0,0.014423041,0.0,1
136507486,-3.7286978,-3.8178911,-3.7802536,nan,7.0,0.0,0.014423041,0.0,1
136707486,-3.168321,-3.2441096,-3.2121804,nan,7.0,0.0,0.014423041,0.0,1
136907486,-4.1120853,-4.2104497,-4.1690044,nan,7.0,0.0,0.014423041,0.0,1
137107486,-3.0579662,-3.1311152,-3.1002905,nan,7.0,0.0,0.014423041,0.0,1
137307487,-3.8976274,-3.9908617,-3.9516122,nan,7.0,0.0,0.014423041,0.0,1
137507487,-3.428703,-3.5107203,-3.476163,nan,7.0,0.0,0.014423041,0.0,1
137707486,-3.344162,-3.424157,-3.3904471,nan,7.0,0.0,0.014423041,0.0,1
137907486,-4.1639752,-4.263581,-4.2216597,nan,7.0,0.0,0.014423041,0.0,1
138107555,-3.728698,-3.8178914,-3.7802913,nan,7.0,0.0,0.014423041,0.0,1
138307486,-3.344162,-3.424157,-3.3904428,nan,7.0,0.0,0.014423041,0.0,1
138507486,-4.1120853,-4.2104497,-4.1690564,nan,7.0,0.0,0.014423041,0.0,1
138707486,-4.2490487,-4.3506894,-4.3078794,nan,7.0,0.0,0.014423041,0.0,1
138907488,-4.1120853,-4.2104497,-4.1690564,nan,7.0,0.0,0.014423041,0.0,1
139107504,-2.78351,-2.8500936,-2.8220425,nan,7.0,0.0,0.014423041,0.0,1
139307486,-3.1683204,-3.2441092,-3.2121959,nan,7.0,0.0,0.014423041,0.0,1
139507486,-3.6116917,-3.6980863,-3.6616619,nan,7.0,0.0,0.014423041,0.0,1
139707486,-4.006292,-4.1021256,-4.061812,nan,7.0,0.0,0.014423041,0.0,1
139907487,-3.428703,-3.5107203,-3.4762015,nan,7.0,0.0,0.014423041,0.0,1
140107486,-4.315901,-4.4191403,-4.375657,nan,7.0,0.0,0.014423041,0.0,1
140307486,-4.006292,-4.1021256,-4.061772,nan,7.0,0.0,0.014423041,0.0,1
