timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
82126504,82126318,0.18177955,-0.1305477,-0.08179526,0.116511814,-1.4400725,-0.5301253
82128966,82128781,0.18137628,-0.13396987,-0.08253564,0.042664934,-1.4365984,-0.47087404
82146200,82146020,0.17508502,-0.1558654,-0.085474126,-0.3554677,-1.2317713,-0.2090052
82168366,82168186,0.15873617,-0.16775091,-0.09028996,-0.8093601,-0.48366073,-0.22475912
82188069,82187889,0.13806836,-0.17360786,-0.08948559,-0.9627994,-0.246661,-0.0066506225
82210236,82210054,0.13465135,-0.1713399,-0.08596886,0.0146085685,0.06964199,0.23471726
82227473,82227294,0.140173,-0.16963753,-0.07967548,0.00029056493,0.092103325,0.40972826
82247178,82246997,0.12429088,-0.16361915,-0.06852181,-0.9621102,0.3012336,0.6431501
82269345,82269162,0.115039214,-0.15732573,-0.049865313,-0.5329972,0.39440536,0.9651818
82286584,82286402,0.09700233,-0.14435345,-0.032262113,-1.1045974,0.7924671,1.0576812
82308747,82308568,0.07850694,-0.12995039,-0.0056162514,-0.6693936,0.641442,1.2498646
82328453,82328270,0.08190068,-0.11224971,0.016577866,-0.06732202,1.0073858,1.1471472
82350619,82350436,0.061405748,-0.08369786,0.04022889,-1.2226335,1.3836857,1.1185739
82367856,82367676,0.060664017,-0.06009306,0.05677033,0.25843942,1.4051398,0.96380985
82387560,82387379,0.106445916,-0.032861132,0.07146321,2.1750548,1.4005774,0.7512693
82409727,82409544,0.11140151,-0.00070342026,0.084851846,0.04078213,1.5099821,0.6379099
82426965,82426784,0.11917046,0.021597229,0.09207169,0.5529489,1.334147,0.34664458
82446670,82446487,0.12608188,0.033871867,0.09358964,0.18578835,0.63264143,0.07512379
82468834,82468652,0.10360668,0.049603704,0.09336369,-1.2551794,0.7430674,-0.05022354
82488534,82488355,0.08152963,0.059706923,0.08566588,-1.0758451,0.42769006,-0.38751024
82508242,82508059,0.06858105,0.06890961,0.07732103,-0.66217417,0.5038278,-0.4684557
82527943,82527760,0.057024885,0.07595172,0.064474344,-0.61865735,0.31872597,-0.69783336
