timestamp,safe_points_id,is_evaluation_pending,has_vtol_approach,rtl_type,safe_point_index
83026041,0,0,-126,1,255
85045531,0,0,-126,1,255
87065025,0,0,-126,1,255
89094518,0,0,-126,1,255
91124058,0,0,-126,1,255
93143315,0,0,-126,1,255
95182544,0,0,-126,1,255
97202125,0,0,-126,1,255
99231556,0,0,-126,1,255
101251153,0,0,-126,1,255
103280432,0,0,-126,1,255
105300003,0,0,-126,1,255
107329394,0,0,-126,1,255
109348944,0,0,-126,1,255
111378332,0,0,-126,1,255
113398138,0,0,-126,1,255
115427255,0,0,-126,1,255
117446862,0,0,-126,1,255
119476221,0,0,-126,1,255
121495809,0,0,-126,1,255
123525254,0,0,-126,1,255
125544851,0,0,-126,1,255
127574399,0,0,-126,1,255
129593825,0,0,-126,1,255
131623175,0,0,-126,1,255
133642832,0,0,-126,1,255
135672721,0,0,-126,1,255
137691936,0,0,-126,1,255
139721558,0,0,-126,1,255
141740838,0,0,-126,1,255
143770397,0,0,-126,1,255
145789869,0,0,-126,1,255
147819276,0,0,-126,1,255
149838955,0,0,-126,1,255
151868448,0,0,-126,1,255
153888064,0,0,-126,1,255
155907571,0,0,-126,1,255
157937073,0,0,-126,1,255
159966441,0,0,-126,1,255
161986479,0,0,-126,1,255
164015651,0,0,-126,1,255
166035135,0,0,-126,1,255
168064599,0,0,-126,1,255
169453111,0,0,-126,1,255
