timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,system_error,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,authentication_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
82101719,82101719,31.1856445,117.1975478,52.957,50.762,1772508370000470,10813493,0.124000005,0.3233692,0.563,0.565,0.88,1.25,88,10,0.020000001,-0.0050000004,0.019000001,-0.014,3.108246,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,10,0,0,0
82182661,82182661,31.185644699999997,117.1975478,52.961,50.766,1772508370100470,10813493,0.11000001,0.32337373,0.56200004,0.564,0.88,1.25,88,10,0.072000004,0.056,0.045,-0.046000004,3.108246,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,10,0,0,0
82282664,82282664,31.1856448,117.19754789999999,52.987,50.792,1772508370200470,10813493,0.128,0.3233793,0.56100005,0.563,0.88,1.25,94,8,0.09,0.083000004,0.035,-0.025,3.108246,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,10,0,0,0
82382751,82382751,31.1856449,117.19754789999999,52.994,50.799,1772508370300470,10813493,0.09900001,0.32338348,0.56,0.56200004,0.88,1.25,94,8,0.060000002,0.015000001,-0.058000002,0.0,3.108246,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,10,0,0,0
82484666,82484666,31.185644999999997,117.1975478,53.001,50.806000000000004,1772508370400470,10813493,0.13000001,0.32338908,0.559,0.56100005,0.88,1.25,94,8,0.076000005,0.05,-0.057000004,0.086,3.108246,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,10,0,0,0
82579775,82579775,31.1856451,117.1975478,53.01,50.815,1772508370500470,10813493,0.13900001,0.32339483,0.558,0.56,0.88,1.25,94,8,0.066,0.065000005,-0.012,0.119,3.108246,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,10,0,0,0
82681665,82681665,31.1856452,117.1975478,53.009,50.814,1772508370600470,10813493,0.104,0.32339922,0.55700004,0.559,0.88,1.25,94,8,0.037,0.037,0.004,-0.048,3.108246,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,10,0,0,0
82781764,82781764,31.1856452,117.1975478,53.027,50.832,1772508370700470,10813493,0.13000001,0.3234048,0.55600005,0.55700004,0.88,1.25,94,8,0.016,-0.0050000004,-0.015000001,-0.05,3.108246,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,10,0,0,0
82881666,82881666,31.1856452,117.19754789999999,53.041000000000004,50.846000000000004,1772508370800470,10813493,0.11100001,0.3234095,0.555,0.55600005,0.88,1.25,94,8,0.091000006,0.062000003,0.067,0.030000001,3.108246,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,10,0,0,0
82981664,82981664,31.1856452,117.19754789999999,53.042,50.847,1772508370900470,10813493,0.11400001,0.3234144,0.55300003,0.555,0.88,1.25,94,8,0.041,-0.016,-0.038000003,-0.028,3.108246,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,10,0,0,0
