timestamp,normalized_wheel_setpoint
82124287,0.009615483
82129456,0.009615483
82227946,0.009615483
82326791,0.009615483
82425051,0.009615483
82528180,0.009615483
82626691,0.009615483
82725534,0.009615483
82828909,0.009615483
82927429,0.009615483
83030604,0.009615483
83124689,0.009615483
83227599,0.009615483
83331348,0.009615483
83424630,0.009615483
83528428,0.009615483
83626856,0.009615483
83730062,0.009615483
83823878,0.009615483
83927200,0.009615483
84030735,0.009615483
84129280,0.009615483
84227806,0.009615483
84326434,0.009615483
84429508,0.009615483
84528043,0.009615483
84626527,0.009615483
84730445,0.009615483
84828725,0.009615483
84927293,0.009615483
85025790,0.009615483
85129222,0.009615483
85227429,0.009615483
85325982,0.009615483
85429646,0.009615483
85528440,0.009615483
85626733,0.009615483
85725217,0.009615483
85828360,0.009615483
85926911,0.009615483
86025395,0.009615483
86129125,0.009615483
86227626,0.009615483
86326476,0.009615483
86424654,0.009615483
86527792,0.009615483
86626373,0.009615483
86724903,0.009615483
86828600,0.009615483
86927088,0.009615483
87030230,0.009615483
87124382,0.009615483
87227266,0.009615483
87325808,0.009615483
87429513,0.009615483
87528071,0.009615483
87626547,0.009615483
87729681,0.009615483
87828186,0.009615483
87926711,0.009615483
88025248,0.009615483
88128936,0.009615483
88227411,0.009615483
88326093,0.009615483
88429120,0.009615483
88527652,0.009615483
88626212,0.009615483
88724664,0.009615483
88828345,0.009615483
88926940,0.009615483
89025387,0.009615483
89128566,0.009615483
89227107,0.009615483
89325594,0.009615483
89424138,0.009615483
89528101,0.009615483
89630999,0.009615483
89724872,0.009615483
89828053,0.009615483
89926538,0.009615483
90030240,0.009615483
90123563,0.009615483
90227291,0.009615483
90330470,0.009615483
90428987,0.009615483
90527471,0.009615483
90625980,0.009615483
90729659,0.009615483
90828225,0.009615483
90926763,0.009615483
91029914,0.009615483
91128398,0.009615483
91226931,0.009615483
91325434,0.009615483
91429160,0.009615483
91527676,0.009615483
91626179,0.009615483
91729333,0.009615483
91827847,0.009615483
91926369,0.009615483
92024879,0.009615483
92128669,0.009615483
92227114,0.009615483
92325601,0.009615483
92428785,0.009615483
92527298,0.009615483
92625819,0.009615483
92724355,0.009615483
92828010,0.009615483
92926587,0.009615483
93025050,0.009615483
93128258,0.009615483
93226772,0.009615483
93330505,0.009615483
93423771,0.009615483
93527468,0.009615483
93626002,0.009615483
93729167,0.009615483
93827690,0.009615483
93926243,0.009615483
94029908,0.009615483
94128426,0.009615483
94226939,0.009615483
94325441,0.009615483
94428621,0.009615483
94527133,0.009615483
94625699,0.009615483
94729333,0.009615483
94827879,0.009615483
94926417,0.009615483
95024895,0.009615483
95128135,0.009615483
95226602,0.009615483
95325099,0.009615483
95428852,0.009615483
95527305,0.009615483
95625833,0.009615483
95724369,0.009615483
95827536,0.009615483
95931230,0.009615483
96024541,0.009615483
96128234,0.009615483
96226772,0.009615483
96329920,0.009615483
96423843,0.009615483
96526961,0.009615483
96630652,0.009615483
96729191,0.009615483
96827681,0.009615483
96926263,0.009615483
97029438,0.009615483
97127906,0.009615483
97226431,0.009615483
97330116,0.009615483
97428647,0.009615483
97527181,0.009615483
97625696,0.009615483
97728839,0.009615483
97827356,0.009615483
97925875,0.009615483
98029563,0.009615483
98128109,0.009615483
98226701,0.009615483
98325111,0.009615483
98428286,0.009615483
98526803,0.009615483
98625315,0.009615483
98729014,0.009615483
98827541,0.009615483
98926059,0.009615483
99024564,0.009615483
99127734,0.009615483
99226284,0.009615483
99324789,0.009615483
99428467,0.009615483
99526983,0.009615483
99630198,0.009615483
99724047,0.009615483
99827190,0.009615483
99925713,0.009615483
100029468,0.009615483
100127939,0.009615483
100226470,0.009615483
100329606,0.009615483
100428121,0.009615483
100526682,0.009615483
100625186,0.009615483
100728834,0.009615483
100827341,0.009615483
100925915,0.009615483
101029229,0.009615483
101127575,0.009615483
101226121,0.009615483
101324604,0.009615483
101428441,0.009615483
101526817,0.009615483
101625373,0.009615483
101728505,0.009615483
101827234,0.009615483
101925536,0.009615483
102024072,0.009615483
102127731,0.009615483
102231015,0.009615483
102324815,0.009615483
102428006,0.009615483
102526497,0.009615483
102630244,0.009615483
102723496,0.009615483
102827262,0.009615483
102930374,0.009615483
103029002,0.009615483
103127444,0.009615483
103225961,0.009615483
103329600,0.009615483
103428216,0.009615483
103526704,0.009615483
103629863,0.009615483
103728338,0.009615483
103826993,0.009615483
103925376,0.009615483
104029110,0.009615483
104127566,0.009615483
104226296,0.009615483
104329313,0.009615483
104427826,0.009615483
104526318,0.009615483
104624907,0.009615483
104728519,0.009615483
104827082,0.009615483
104925587,0.009615483
105029091,0.009615483
105127253,0.009615483
105225835,0.009615483
105324274,0.009615483
105428346,0.009615483
105526531,0.009615483
105629723,0.009615483
105728179,0.009615483
105826990,0.009615483
105930379,0.009615483
106028958,0.009615483
106127444,0.009615483
106226318,0.009615483
106329123,0.009615483
106427676,0.009615483
106526172,0.009615483
106629943,0.009615483
106728383,0.009615483
106826950,0.009615483
106925419,0.009615483
107028737,0.009615483
107127095,0.009615483
107225638,0.009615483
107329347,0.009615483
107427930,0.009615483
107526381,0.009615483
107624894,0.009615483
107728026,0.009615483
107826636,0.009615483
107925101,0.009615483
108028824,0.009615483
108127266,0.009615483
108225899,0.009615483
108324310,0.009615483
108427510,0.009615483
108531200,0.009615483
108624613,0.009615483
108728191,0.009615483
108826802,0.009615483
108929913,0.009615483
109023892,0.009615483
109126931,0.009615483
109230712,0.009615483
109329174,0.009615483
109427939,0.009615483
109526191,0.009615483
109629379,0.009615483
109727884,0.009615483
109826451,0.009615483
109930064,0.009615483
110028627,0.009615483
110127114,0.009615483
110225993,0.009615483
110328805,0.009615483
110427354,0.009615483
110525848,0.009615483
110629580,0.009615483
110728066,0.009615483
110826624,0.009615483
110925127,0.009615483
111028316,0.009615483
111126774,0.009615483
111225293,0.009615483
111329007,0.009615483
111427589,0.009615483
111526072,0.009615483
111624592,0.009615483
111727705,0.009615483
111826251,0.009615483
111929920,0.009615483
112028467,0.009615483
112127018,0.009615483
112230138,0.009615483
112328656,0.009615483
112427162,0.009615483
112525698,0.009615483
112629757,0.009615483
112727921,0.009615483
112826514,0.009615483
112929590,0.009615483
113028101,0.009615483
113126628,0.009615483
113225130,0.009615483
113328852,0.009615483
113427366,0.009615483
113525886,0.009615483
113629064,0.009615483
113727561,0.009615483
113826075,0.009615483
113924592,0.009615483
114028349,0.009615483
114126849,0.009615483
114225341,0.009615483
114328503,0.009615483
114427033,0.009615483
114525567,0.009615483
114624034,0.009615483
114727730,0.009615483
114830929,0.009615483
114924779,0.009615483
115027959,0.009615483
115126472,0.009615483
115230188,0.009615483
115323536,0.009615483
115427207,0.009615483
115530379,0.009615483
115628898,0.009615483
115727399,0.009615483
115825929,0.009615483
115929646,0.009615483
116028164,0.009615483
116126672,0.009615483
116229835,0.009615483
116328386,0.009615483
116426862,0.009615483
116525374,0.009615483
116629089,0.009615483
116727647,0.009615483
116826179,0.009615483
116929287,0.009615483
117027804,0.009615483
117126332,0.009615483
117224840,0.009615483
117328526,0.009615483
117427083,0.009615483
117525626,0.009615483
117628754,0.009615483
117727263,0.009615483
117825786,0.009615483
117924288,0.009615483
118028006,0.009615483
118126538,0.009615483
118225018,0.009615483
118328202,0.009615483
118426716,0.009615483
118530396,0.009615483
118628991,0.009615483
118727429,0.009615483
118825981,0.009615483
118929141,0.009615483
119027691,0.009615483
119126239,0.009615483
119229860,0.009615483
119328370,0.009615483
119426963,0.009615483
119525424,0.009615483
119628607,0.009615483
119727115,0.009615483
119825680,0.009615483
119929319,0.009615483
120027831,0.009615483
120126385,0.009615483
120224936,0.009615483
120328097,0.009615483
120426575,0.009615483
120525084,0.009615483
120628782,0.009615483
120727305,0.009615483
120825781,0.009615483
120924394,0.009615483
121027508,0.009615483
121131199,0.009615483
121224522,0.009615483
121328348,0.009615483
121426804,0.009615483
121529998,0.009615483
121623793,0.009615483
121726985,0.009615483
121830663,0.009615483
121929169,0.009615483
122027729,0.009615483
122126299,0.009615483
122229417,0.009615483
122327914,0.009615483
122426451,0.009615483
122530119,0.009615483
122628676,0.009615483
122727169,0.009615483
122825730,0.009615483
122928860,0.009615483
123027370,0.009615483
123125899,0.009615483
123229681,0.009615483
123328133,0.009615483
123426654,0.009615483
123525141,0.009615483
123628316,0.009615483
123726842,0.009615483
123825369,0.009615483
123929067,0.009615483
124027559,0.009615483
124130938,0.009615483
124224595,0.009615483
124327813,0.009615483
124426331,0.009615483
124524816,0.009615483
124628499,0.009615483
124727106,0.009615483
124830211,0.009615483
124924121,0.009615483
125027231,0.009615483
125125816,0.009615483
125229457,0.009615483
125328238,0.009615483
125426522,0.009615483
125529701,0.009615483
125628190,0.009615483
125727047,0.009615483
125825223,0.009615483
125928881,0.009615483
126027432,0.009615483
126126340,0.009615483
126229175,0.009615483
126327673,0.009615483
126426206,0.009615483
126524968,0.009615483
126628404,0.009615483
126726953,0.009615483
126825449,0.009615483
126928667,0.009615483
127027104,0.009615483
127125638,0.009615483
127224127,0.009615483
127327894,0.009615483
127431012,0.009615483
127524899,0.009615483
127628048,0.009615483
127726649,0.009615483
127830349,0.009615483
127923650,0.009615483
128027289,0.009615483
128130788,0.009615483
128229013,0.009615483
128327542,0.009615483
128426062,0.009615483
128530042,0.009615483
128628228,0.009615483
128726842,0.009615483
128829939,0.009615483
128928745,0.009615483
129026998,0.009615483
129125518,0.009615483
129229194,0.009615483
129327964,0.009615483
129426252,0.009615483
129529461,0.009615483
129627920,0.009615483
129726721,0.009615483
129824945,0.009615483
129928665,0.009615483
130027204,0.009615483
130126010,0.009615483
130228883,0.009615483
130327417,0.009615483
130425912,0.009615483
130524695,0.009615483
130628139,0.009615483
130726709,0.009615483
130825148,0.009615483
130928417,0.009615483
131026776,0.009615483
131130566,0.009615483
131223877,0.009615483
131327682,0.009615483
131426110,0.009615483
131529288,0.009615483
131627786,0.009615483
131726408,0.009615483
131830022,0.009615483
131928576,0.009615483
132027039,0.009615483
132125669,0.009615483
132228738,0.009615483
132327277,0.009615483
132425780,0.009615483
132529737,0.009615483
132627976,0.009615483
132726561,0.009615483
132825015,0.009615483
132928265,0.009615483
133026750,0.009615483
133125213,0.009615483
133228930,0.009615483
133327763,0.009615483
133426042,0.009615483
133524514,0.009615483
133627664,0.009615483
133731479,0.009615483
133824703,0.009615483
133928416,0.009615483
134026917,0.009615483
134130095,0.009615483
134224028,0.009615483
134327161,0.009615483
134430815,0.009615483
134529430,0.009615483
134627846,0.009615483
134726437,0.009615483
134829575,0.009615483
134928110,0.009615483
135026599,0.009615483
135130313,0.009615483
135228876,0.009615483
135327523,0.009615483
135425901,0.009615483
135529018,0.009615483
135627533,0.009615483
135726070,0.009615483
135829763,0.009615483
135928292,0.009615483
136026849,0.009615483
136125533,0.009615483
136228504,0.009615483
136327022,0.009615483
136425513,0.009615483
136529255,0.009615483
