timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ
1600612,0.0,0.0,0.0
82574797,0.0,0.0,0.0
82577239,0.0,0.0,0.0
82776743,0.0,0.0,0.0
82976219,0.0,0.0,0.0
83175706,0.0,0.0,0.0
83375194,0.0,0.0,0.0
83574686,0.0,0.0,0.0
83774177,0.0,0.0,0.0
83976142,0.0,0.0,0.0
84175613,0.0,0.0,0.0
84375110,0.0,0.0,0.0
84574592,0.0,0.0,0.0
84774086,0.0,0.0,0.0
84973574,0.0,0.0,0.0
85173086,0.0,0.0,0.0
85377478,0.0,0.0,0.0
85576971,0.0,0.0,0.0
85776457,0.0,0.0,0.0
85975953,0.0,0.0,0.0
86175439,0.0,0.0,0.0
86374962,0.0,0.0,0.0
86574418,0.0,0.0,0.0
86773911,0.0,0.0,0.0
86975887,0.0,0.0,0.0
87175351,0.0,0.0,0.0
87374848,0.0,0.0,0.0
87574331,0.0,0.0,0.0
87773826,0.0,0.0,0.0
87973313,0.0,0.0,0.0
88177731,0.0,0.0,0.0
88377219,0.0,0.0,0.0
88576713,0.0,0.0,0.0
88776206,0.0,0.0,0.0
88975694,0.0,0.0,0.0
89175181,0.0,0.0,0.0
89374678,0.0,0.0,0.0
89574179,0.0,0.0,0.0
89776133,0.0,0.0,0.0
89975606,0.0,0.0,0.0
90175091,0.0,0.0,0.0
90374604,0.0,0.0,0.0
90574073,0.0,0.0,0.0
90773569,0.0,0.0,0.0
90977982,0.0,0.0,0.0
91177471,0.0,0.0,0.0
91376961,0.0,0.0,0.0
91576468,0.0,0.0,0.0
91775943,0.0,0.0,0.0
91975434,0.0,0.0,0.0
92174935,0.0,0.0,0.0
92374415,0.0,0.0,0.0
92576369,0.0,0.0,0.0
92775869,0.0,0.0,0.0
92975349,0.0,0.0,0.0
93174840,0.0,0.0,0.0
93374347,0.0,0.0,0.0
93573820,0.0,0.0,0.0
93778241,0.0,0.0,0.0
93977730,0.0,0.0,0.0
94177220,0.0,0.0,0.0
94376716,0.0,0.0,0.0
94576204,0.0,0.0,0.0
94775695,0.0,0.0,0.0
94975186,0.0,0.0,0.0
95177152,0.0,0.0,0.0
95376625,0.0,0.0,0.0
95576121,0.0,0.0,0.0
95775608,0.0,0.0,0.0
95975103,0.0,0.0,0.0
96174590,0.0,0.0,0.0
96374097,0.0,0.0,0.0
96573576,0.0,0.0,0.0
96778006,0.0,0.0,0.0
96977478,0.0,0.0,0.0
97176974,0.0,0.0,0.0
97376464,0.0,0.0,0.0
97575961,0.0,0.0,0.0
97775444,0.0,0.0,0.0
97974967,0.0,0.0,0.0
98176907,0.0,0.0,0.0
98368993,0.0,0.0,0.0
98575889,0.0,0.0,0.0
98775372,0.0,0.0,0.0
98974872,0.0,0.0,0.0
99174344,0.0,0.0,0.0
99376331,0.0,0.0,0.0
99575792,0.0,0.0,0.0
99775283,0.0,0.0,0.0
99974795,0.0,0.0,0.0
100174259,0.0,0.0,0.0
100373755,0.0,0.0,0.0
100573261,0.0,0.0,0.0
100777664,0.0,0.0,0.0
100977149,0.0,0.0,0.0
101176642,0.0,0.0,0.0
101376131,0.0,0.0,0.0
101575626,0.0,0.0,0.0
101775114,0.0,0.0,0.0
101974608,0.0,0.0,0.0
102176564,0.0,0.0,0.0
102376053,0.0,0.0,0.0
102575567,0.0,0.0,0.0
102775034,0.0,0.0,0.0
102974532,0.0,0.0,0.0
103174083,0.0,0.0,0.0
103373513,0.0,0.0,0.0
103577926,0.0,0.0,0.0
103777418,0.0,0.0,0.0
103976908,0.0,0.0,0.0
104176400,0.0,0.0,0.0
104375909,0.0,0.0,0.0
104575393,0.0,0.0,0.0
104774889,0.0,0.0,0.0
104974366,0.0,0.0,0.0
105176333,0.0,0.0,0.0
105375811,0.0,0.0,0.0
105575327,0.0,0.0,0.0
105774793,0.0,0.0,0.0
105974285,0.0,0.0,0.0
106173774,0.0,0.0,0.0
106373267,0.0,0.0,0.0
106577686,0.0,0.0,0.0
106777193,0.0,0.0,0.0
106976668,0.0,0.0,0.0
107176159,0.0,0.0,0.0
107375650,0.0,0.0,0.0
107575143,0.0,0.0,0.0
107774632,0.0,0.0,0.0
107976586,0.0,0.0,0.0
108176081,0.0,0.0,0.0
108375570,0.0,0.0,0.0
108575067,0.0,0.0,0.0
108774554,0.0,0.0,0.0
108974049,0.0,0.0,0.0
109178470,0.0,0.0,0.0
109377962,0.0,0.0,0.0
109577454,0.0,0.0,0.0
109776947,0.0,0.0,0.0
109976438,0.0,0.0,0.0
110175936,0.0,0.0,0.0
110375439,0.0,0.0,0.0
110574929,0.0,0.0,0.0
110776863,0.0,0.0,0.0
110976387,0.0,0.0,0.0
111175876,0.0,0.0,0.0
111375333,0.0,0.0,0.0
111574833,0.0,0.0,0.0
111774320,0.0,0.0,0.0
111976275,0.0,0.0,0.0
112175787,0.0,0.0,0.0
112375259,0.0,0.0,0.0
112574755,0.0,0.0,0.0
112774250,0.0,0.0,0.0
112973745,0.0,0.0,0.0
113173239,0.0,0.0,0.0
113372767,0.0,0.0,0.0
113577150,0.0,0.0,0.0
113776647,0.0,0.0,0.0
113976136,0.0,0.0,0.0
114175632,0.0,0.0,0.0
114375122,0.0,0.0,0.0
114574617,0.0,0.0,0.0
114776574,0.0,0.0,0.0
114976064,0.0,0.0,0.0
115175559,0.0,0.0,0.0
115375044,0.0,0.0,0.0
115574546,0.0,0.0,0.0
115774031,0.0,0.0,0.0
115973529,0.0,0.0,0.0
116177948,0.0,0.0,0.0
116377440,0.0,0.0,0.0
116576933,0.0,0.0,0.0
116776431,0.0,0.0,0.0
116975914,0.0,0.0,0.0
117175419,0.0,0.0,0.0
117374916,0.0,0.0,0.0
117574395,0.0,0.0,0.0
117776371,0.0,0.0,0.0
117975825,0.0,0.0,0.0
118175319,0.0,0.0,0.0
118374810,0.0,0.0,0.0
118574308,0.0,0.0,0.0
118773795,0.0,0.0,0.0
118978218,0.0,0.0,0.0
119177728,0.0,0.0,0.0
119377201,0.0,0.0,0.0
119576695,0.0,0.0,0.0
119776189,0.0,0.0,0.0
119975682,0.0,0.0,0.0
120175178,0.0,0.0,0.0
120374681,0.0,0.0,0.0
120576627,0.0,0.0,0.0
120776137,0.0,0.0,0.0
120975622,0.0,0.0,0.0
121175107,0.0,0.0,0.0
121374596,0.0,0.0,0.0
121574090,0.0,0.0,0.0
121778512,0.0,0.0,0.0
121978003,0.0,0.0,0.0
122177492,0.0,0.0,0.0
