timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
82749906,82748955,396321,0.4643939,0.003030303,-0.10833333,nan,0
83743746,83742804,396321,0.4992424,0.0075757573,-0.092424236,nan,0
84737244,84736302,396321,0.51060605,-0.029545454,-0.07575757,nan,0
85730956,85730014,396321,0.5280303,-0.057575755,-0.06666666,nan,0
86746295,86745354,396321,0.52272725,-0.09621212,-0.056060605,nan,0
87740102,87739160,396321,0.5265151,-0.089393936,-0.0530303,nan,0
88733633,88732692,396321,0.5272727,-0.099999994,-0.056060605,nan,0
89748947,89748005,396321,0.5530303,-0.12499999,0.013636364,nan,0
90742538,90741596,396321,0.46590906,-0.3212121,0.1651515,nan,0
91736043,91735102,396321,0.5416666,-0.24242423,0.10530303,nan,0
92729747,92728805,396321,0.55,-0.18787879,0.043181818,nan,0
93744999,93744057,396321,0.5537879,-0.2280303,0.10075757,nan,0
94738449,94737508,396321,0.5310606,-0.2590909,0.15454546,nan,0
95753761,95752805,396321,0.5659091,-0.20530303,0.112878785,nan,0
96747311,96746370,396321,0.57045454,-0.23484848,0.14090909,nan,0
97741100,97740158,396321,0.52575755,-0.09166666,-0.03560606,nan,0
98734737,98733795,396321,0.46287876,-0.006818182,-0.12045454,nan,0
99749916,99748974,396321,0.4689394,-0.041666664,-0.099999994,nan,0
100743538,100742597,396321,0.4992424,-0.06969697,-0.071969695,nan,0
101737352,101736410,396321,0.56363636,-0.11893939,0.006060606,nan,0
102752734,102751792,396321,0.6136363,-0.1371212,0.08181818,nan,0
103746261,103745318,396321,0.6212121,-0.10909091,0.09318182,nan,0
104739883,104738941,396321,0.625,-0.11666666,0.0780303,nan,0
105733587,105732645,396321,0.6166667,-0.12272727,0.09924242,nan,0
106748649,106747706,396321,0.5310606,-0.27272725,0.17575757,nan,0
107742318,107741376,396321,0.47121212,-0.31136364,0.13560605,nan,0
108735949,108735007,396321,0.4931818,-0.28257576,0.14545454,nan,0
109751090,109750148,396321,0.52272725,-0.26666665,0.15984848,nan,0
110744690,110743749,396321,0.5159091,-0.29848483,0.18257575,nan,0
111738692,111737750,396321,0.5204545,-0.27575758,0.14393939,nan,0
112732294,112731352,396321,0.51060605,-0.29469696,0.15984848,nan,0
113747499,113746558,396321,0.51363635,-0.30303028,0.18560605,nan,0
114741148,114740206,396321,0.49393937,-0.3159091,0.18560605,nan,0
115734690,115733733,396321,0.39166665,-0.3719697,0.22424242,nan,0
116749965,116749023,396321,0.40378785,-0.37348485,0.23257574,nan,0
117743635,117742693,396321,0.40681818,-0.3651515,0.2621212,nan,0
118737337,118736396,396321,0.40530303,-0.37878788,0.26893938,nan,0
119752584,119751642,396321,0.3871212,-0.39166665,0.3212121,nan,0
120746087,120745146,396321,0.48333332,-0.330303,0.20984848,nan,0
121739730,121738789,396321,0.48181817,-0.3371212,0.2219697,nan,0
122733378,122732436,396321,0.5083333,-0.3181818,0.26742423,nan,0
123748458,123747517,396321,0.49090907,-0.34242424,0.30606058,nan,0
124742151,124741209,396321,0.47272727,-0.3590909,0.34242424,nan,0
125735665,125734723,396321,0.48333332,-0.34848484,0.30606058,nan,0
126751118,126750148,396321,0.46590906,-0.35984847,0.3560606,nan,0
