timestamp,param5,param6,param1,param2,param3,param4,param7,command,source_component,target_system,target_component,source_system,confirmation,from_external
32966679,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,190,1,1,255,0,1
42225726,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,190,1,1,255,0,1
44315725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401,190,1,1,255,0,1
46332822,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,190,1,1,255,0,1
47737676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401,190,1,1,255,0,1
51857107,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,190,1,1,255,0,1
63665727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,190,1,1,255,0,1
74741584,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,190,1,1,255,0,1
94471372,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,190,1,1,255,0,1
