timestamp,timestamp_sample,indicated_airspeed_m_s,true_airspeed_m_s,confidence
83084700,83052907,-2.6999733,-2.6744163,1.0
84084540,84059551,-2.2102063,-2.1889138,1.0
85114182,85088475,-2.78351,-2.756707,1.0
86084430,86059579,-3.0297496,-3.0005379,1.0
87123762,87089559,-2.3966405,-2.3735228,1.0
88099069,88062921,-2.0065236,-1.9871817,1.0
89113728,89086273,-2.2102063,-2.1888835,1.0
90113638,90086297,-3.728698,-3.69277,1.0
91074585,91052932,-3.8976274,-3.8600767,1.0
92098741,92072835,-3.428703,-3.3956313,1.0
93098612,93059544,-3.3010802,-3.2692354,1.0
94098557,94079666,-3.344162,-3.3119147,1.0
95074347,95046274,-3.3010802,-3.2692666,1.0
96073761,96052907,-3.5112085,-3.477355,1.0
97073666,97046240,-4.1120853,-4.0724583,1.0
98112972,98079525,-2.5695834,-2.5448022,1.0
99112895,99086274,-1.6546384,-1.6383948,1.0
100122684,100092856,-1.2039586,-1.1923466,1.0
101083178,101048543,-2.076639,-2.0562472,1.0
102073238,102048599,-1.6108013,-1.5949522,1.0
103083006,103052874,-2.5695834,-2.5443206,1.0
104112518,104086258,-2.7315993,-2.7047582,1.0
105127182,105106175,-3.1683204,-3.137149,1.0
106082771,106049525,-2.8845294,-2.856166,1.0
107112248,107086255,-3.842143,-3.804434,1.0
108126936,108106113,-3.670661,-3.6345923,1.0
109097302,109079632,-3.5112085,-3.4767587,1.0
110097227,110062886,-3.6116917,-3.576216,1.0
111087301,111066184,-3.670661,-3.6346328,1.0
112087227,112032824,-4.1639752,-4.123095,1.0
113111786,113088497,-4.112086,-4.0717034,1.0
114087120,114059552,-3.670661,-3.63459,1.0
115087001,115059572,-3.728698,-3.6920636,1.0
116126332,116106201,-4.249048,-4.2073226,1.0
117111481,117092864,-3.7478442,-3.711068,1.0
118126206,118099559,-3.168321,-3.1372,1.0
119111329,119093012,-4.006292,-3.966918,1.0
120086633,120059540,-4.163975,-4.123061,1.0
121125967,121097259,-3.670661,-3.6346016,1.0
122125949,122099548,-4.163975,-4.1230536,1.0
123071640,123046266,-3.168321,-3.1371825,1.0
124125766,124101837,-3.670661,-3.6345835,1.0
125071493,125046273,-3.670661,-3.6345787,1.0
126110844,126079547,-3.8976274,-3.8593125,1.0
127071365,127052901,-3.8976274,-3.8592808,1.0
128095956,128062827,-3.4907649,-3.4564393,1.0
129110680,129084122,-2.9821286,-2.952778,1.0
130110677,130079547,-4.3555193,-4.312677,1.0
131100706,131072884,-3.842143,-3.8044212,1.0
132125227,132099557,-3.168321,-3.1371632,1.0
133125144,133097298,-3.670661,-3.6345143,1.0
134085798,134049534,-3.428703,-3.3949654,1.0
135125035,135099523,-3.168321,-3.1371708,1.0
136125060,136106190,-3.8976274,-3.8592713,1.0
137124917,137101812,-3.670661,-3.6345322,1.0
138100247,138062900,-3.728698,-3.6920133,1.0
139085427,139057284,-2.78351,-2.7561278,1.0
140100114,140075034,-4.315901,-4.2734337,1.0
141085313,141059533,-4.006292,-3.9668858,1.0
142099995,142062819,-3.842143,-3.8043067,1.0
143124597,143099533,-3.670661,-3.6345155,1.0
144124512,144092907,-3.4784412,-3.4442441,1.0
145085059,145052933,-2.9434774,-2.9145048,1.0
146124412,146092924,-3.717163,-3.6805406,1.0
147084939,147059547,-3.670661,-3.6345518,1.0
148084889,148059544,-4.3159003,-4.2734632,1.0
149084842,149066195,-3.168321,-3.1371922,1.0
150124192,150101825,-3.670661,-3.6345203,1.0
151099532,151072816,-3.168321,-3.1371057,1.0
152099480,152072847,-3.9523327,-3.9134138,1.0
153124023,153079581,-3.5517428,-3.516801,1.0
154114170,154086318,-3.842143,-3.8043208,1.0
155099293,155055568,-3.527478,-3.4927676,1.0
156123868,156092857,-3.670661,-3.6345174,1.0
157099193,157086154,-3.1683204,-3.1366067,1.0
158084377,158052910,-3.670661,-3.6345437,1.0
159099127,159070688,-4.381732,-4.3385935,1.0
160113840,160079570,-3.8976274,-3.8592696,1.0
161113780,161086274,-3.3010802,-3.2685885,1.0
162098950,162070618,-3.168321,-3.1371574,1.0
163084153,163056231,-3.842143,-3.8043199,1.0
164084083,164061804,-4.112086,-4.071585,1.0
165098813,165070622,-4.041864,-4.0020566,1.0
166083987,166052885,-3.5918198,-3.5564494,1.0
167074134,167039569,-3.8976274,-3.8585515,1.0
168074067,168046261,-4.006292,-3.9661412,1.0
169123256,169097335,-3.8976274,-3.8585896,1.0
170083827,170059566,-3.670661,-3.6345043,1.0
