timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,open_drone_id_system_healthy,parachute_system_healthy
82169781,3000.0,1.0,2482.9453,0.0,4233,205,46.998962,383,7,0,0,0,0.018276762,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83769846,3000.0,1.0,2704.9297,0.0,4332,205,20.999454,385,7,0,0,0,0.018181818,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84229927,3000.0,1.0,2644.847,0.0,4369,205,59.703094,391,7,0,0,0,0.017902814,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85164795,3000.0,1.0,2644.847,0.0,4434,205,59.703094,399,7,0,0,0,0.01754386,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86144801,3000.0,1.0,2829.8481,0.0,4496,205,223.88039,401,7,0,0,0,0.017456358,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87219836,3000.0,1.0,2549.2537,0.0,4563,205,20.895523,403,7,0,0,0,0.017369727,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88144775,3000.0,1.0,2549.2537,0.0,4621,205,20.895523,405,7,0,0,0,0.01728395,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89150796,3000.0,1.0,2602.985,0.0,4684,205,62.68657,407,7,0,0,0,0.017199017,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90225813,3000.0,1.0,2602.985,0.0,4752,205,20.895523,409,7,0,0,0,0.017114915,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91187759,3000.0,1.0,2602.985,0.0,4813,205,20.895523,412,7,0,0,0,0.016990291,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92153085,3000.0,1.0,2577.8445,0.0,4874,205,88.82236,414,7,0,0,0,0.016908212,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93277759,3000.0,1.0,2581.1511,0.0,4944,205,20.89598,416,7,0,0,0,0.016826924,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94229800,3000.0,1.0,2632.7346,0.0,5006,205,94.81038,419,7,0,0,0,0.016706444,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95159773,3000.0,1.0,2632.7346,0.0,5063,205,94.81038,422,7,0,0,0,0.016587678,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96314778,3000.0,1.0,2642.7861,0.0,5138,205,20.895523,424,7,0,0,0,0.016509434,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97195851,3000.0,1.0,2642.7861,0.0,5192,205,20.895523,426,7,0,0,0,0.016431924,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98165807,3000.0,1.0,2559.4404,0.0,5255,205,62.93706,428,7,0,0,0,0.01635514,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99241761,3000.0,1.0,2549.289,0.0,5321,205,41.791626,430,7,0,0,0,0.01627907,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100162793,3000.0,1.0,2549.289,0.0,5380,205,41.791626,432,7,0,0,0,0.016203703,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101177757,3000.0,1.0,2613.3865,0.0,5444,205,41.95804,435,7,0,0,0,0.016091954,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102238801,3000.0,1.0,2551.244,0.0,5511,205,67.66169,437,7,0,0,0,0.016018307,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103229757,3000.0,1.0,2645.3545,0.0,5572,205,41.95804,439,7,0,0,0,0.01594533,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104169829,3000.0,1.0,2559.4404,0.0,5635,205,41.95804,441,7,0,0,0,0.015873017,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105250841,3000.0,1.0,2647.7612,0.0,5699,205,41.791046,443,7,0,0,0,0.015801355,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106206779,3000.0,1.0,2527.3894,0.0,5762,205,41.95666,445,7,0,0,0,0.015730336,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107176777,3000.0,1.0,2645.442,0.0,5822,205,41.959423,447,7,0,0,0,0.015659954,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108272776,3000.0,1.0,2645.2966,0.0,5890,205,20.97856,449,7,0,0,0,0.0155902,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109217772,3000.0,1.0,2645.2966,0.0,5949,205,20.97856,451,7,0,0,0,0.015521064,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110178773,3000.0,1.0,2517.4128,0.0,6012,205,62.68657,453,7,0,0,0,0.015452539,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111109765,3000.0,1.0,2712.3474,0.0,6071,205,41.958965,456,7,0,0,0,0.015350877,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112164793,3000.0,1.0,2547.309,0.0,6137,205,67.90161,458,7,0,0,0,0.015283843,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113140758,3000.0,1.0,2635.1274,0.0,6198,205,41.79583,460,7,0,0,0,0.015217391,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114110884,3000.0,1.0,2573.2861,0.0,6261,205,41.972046,462,7,0,0,0,0.015151516,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115175971,3000.0,1.0,2647.4968,0.0,6326,205,41.99202,464,7,0,0,0,0.015086207,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116146801,3000.0,1.0,2533.8125,0.0,6388,205,41.798946,466,7,0,0,0,0.015021459,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117116760,3000.0,1.0,2658.3416,0.0,6449,205,41.95804,468,7,0,0,0,0.014957265,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118222782,3000.0,1.0,2517.4128,0.0,6518,205,41.791046,470,7,0,0,0,0.0148936175,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119158758,3000.0,1.0,2645.286,0.0,6575,205,41.95695,472,7,0,0,0,0.014830508,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120118866,3000.0,1.0,2539.592,0.0,6638,205,41.943714,474,7,0,0,0,0.014767933,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121275030,3000.0,1.0,2715.4714,0.0,6708,205,41.791794,476,7,0,0,0,0.014705882,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122200758,3000.0,1.0,2549.3428,0.0,6770,205,41.972717,478,7,0,0,0,0.014644352,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123126104,3000.0,1.0,2657.9592,0.0,6828,205,41.952003,480,7,0,0,0,0.014583333,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124216891,3000.0,1.0,2661.025,0.0,6897,205,41.7962,482,7,0,0,0,0.014522822,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125126760,3000.0,1.0,2573.4216,0.0,6954,205,41.95796,484,7,0,0,0,0.01446281,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126126759,3000.0,1.0,2602.047,0.0,7017,205,41.79196,486,7,0,0,0,0.014403292,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127216759,3000.0,1.0,2563.184,0.0,7084,205,41.791046,488,7,0,0,0,0.014344262,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128152810,3000.0,1.0,2601.9426,0.0,7144,205,41.999073,490,7,0,0,0,0.014285714,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129133759,3000.0,1.0,2585.2075,0.0,7205,205,41.938477,492,7,0,0,0,0.014227643,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130248792,3000.0,1.0,2600.624,0.0,7275,205,41.97779,494,7,0,0,0,0.01417004,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131184761,3000.0,1.0,2563.115,0.0,7335,205,41.78992,496,8,0,0,0,0.016129032,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132139813,3000.0,1.0,2632.691,0.0,7396,205,41.947273,498,8,0,0,0,0.016064256,0,0,1,1,1,1,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
