timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
82123855,0.17911442,-0.13301782,-0.08205495,4926,0,2.173404,0.5477287,-9.604894,4926,0,0,1,1
82128781,0.1773749,-0.13948512,-0.08290799,4926,0,2.1738932,0.52100784,-9.601676,4926,0,0,1,1
82133706,0.17556718,-0.14682825,-0.08352304,4925,0,2.194486,0.5008604,-9.592543,4925,0,0,1,1
82138632,0.17484613,-0.15345654,-0.08456313,4926,0,2.2220907,0.48484382,-9.587025,4926,0,0,1,1
82143557,0.17232276,-0.15773739,-0.08591379,4925,0,2.2457142,0.4821918,-9.613186,4925,0,0,1,1
82148483,0.16926065,-0.16300981,-0.08607506,4926,0,2.2851744,0.47113192,-9.614072,4926,0,0,1,1
82153409,0.16602704,-0.16506247,-0.088146396,4926,0,2.3147092,0.4819845,-9.586251,4926,0,0,1,1
82158335,0.1621263,-0.16724962,-0.08850398,4926,0,2.3385441,0.46331862,-9.596387,4926,0,0,1,1
82163260,0.1589406,-0.1700993,-0.08980291,4925,0,2.3242075,0.45139772,-9.5425005,4925,0,0,1,1
82168186,0.15379287,-0.17107673,-0.09095175,4926,0,2.3266015,0.3710955,-9.590556,4926,0,0,1,1
82173112,0.14928529,-0.1728105,-0.090226196,4926,0,2.314354,0.42126915,-9.550621,4926,0,0,1,1
82178037,0.14017552,-0.1752752,-0.08928873,4925,0,2.2904618,0.40554318,-9.530236,4925,0,0,1,1
82182963,0.13691312,-0.17653382,-0.08940679,4926,0,2.2993376,0.3887407,-9.511576,4926,0,0,1,1
82187889,0.1346992,-0.17631306,-0.090049446,4926,0,2.2922714,0.36227754,-9.515523,4926,0,0,1,1
82192814,0.12942825,-0.17528169,-0.08923938,4925,0,2.3149347,0.30060172,-9.49692,4925,0,0,1,1
82197740,0.13061655,-0.1744604,-0.08911063,4926,0,2.3280272,0.26245835,-9.4681635,4926,0,0,1,1
82202666,0.13019603,-0.17497212,-0.08817434,4926,0,2.3166664,0.23445146,-9.511055,4926,0,0,1,1
82207591,0.13208623,-0.17482647,-0.08556239,4925,0,2.3099406,0.15020406,-9.455584,4925,0,0,1,1
82212517,0.13494246,-0.17294562,-0.08553839,4926,0,2.2878478,0.1343101,-9.51707,4926,0,0,1,1
82217443,0.14068794,-0.17309168,-0.08387761,4926,0,2.288811,0.16311517,-9.471977,4926,0,0,1,1
