timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
82574890,82533928,527633,0.2727103,0.09857524,0.43819806,3
83034884,83023918,527633,0.31445622,0.104429275,0.420149,3
83554880,83513926,527633,0.31091022,0.08881161,0.4143737,3
84014884,84003918,527633,0.3339089,0.10450867,0.4006359,3
84574898,84563918,527633,0.34573174,0.14761513,0.39966887,3
84994879,84983918,527633,0.3480615,0.13097945,0.3812821,3
85514883,85513918,527633,0.36597788,0.16286547,0.37107286,3
86074879,86073918,527633,0.36174902,0.15469344,0.37776965,3
86494885,86493918,527633,0.37487173,0.14451686,0.37383196,3
87054883,87053918,527633,0.35107198,0.19827795,0.36380786,3
87474880,87473918,527633,0.36007476,0.18985942,0.36392477,3
88035000,88033918,527633,0.35437703,0.19726597,0.35715392,3
88554879,88543918,527633,0.36233902,0.18865514,0.36112356,3
88974887,88963918,527633,0.38186067,0.17784315,0.35726935,3
89534883,89523918,527633,0.3948351,0.19074313,0.33883297,3
90054883,90013927,527633,0.3525246,0.3278024,0.24907954,3
90515033,90503943,527633,0.27123255,0.42191195,0.19493224,3
91054901,91000601,527633,0.36589384,0.36545154,0.19556198,3
91514961,91513961,527633,0.39456555,0.34093696,0.19417965,3
92074925,92073961,527633,0.36657748,0.320565,0.2522502,3
92494926,92493961,527633,0.3896533,0.27935374,0.28344542,3
93054930,93053964,527633,0.38732687,0.291629,0.26716182,3
93474924,93473960,527633,0.3838989,0.31446618,0.23233141,3
93974900,93973919,527633,0.37304047,0.33805305,0.19712844,3
94534883,94533918,527633,0.36338818,0.36211866,0.18905094,3
95074880,95023926,527633,0.36642084,0.3613399,0.18192545,3
95514878,95513918,527633,0.40546173,0.31906053,0.21562698,3
96074879,96073918,527633,0.3972849,0.3264434,0.20827119,3
96494878,96493918,527633,0.3870223,0.33238706,0.20384154,3
97074880,97063919,527633,0.3715946,0.3229844,0.22968769,3
97494896,97483918,527633,0.40657163,0.18685639,0.33929965,3
98054884,98043918,527633,0.35785198,0.1762859,0.37281057,3
98574884,98533926,527633,0.29817697,0.10483488,0.42048332,3
99034922,99023938,527633,0.26902914,0.10979161,0.4366282,3
99554895,99513927,527633,0.28870484,0.13947251,0.42252794,3
100074878,100073918,527633,0.3118134,0.12715775,0.41348553,3
100494883,100493918,527633,0.3306616,0.1493058,0.40210822,3
101054886,101053919,527633,0.3461647,0.1669002,0.38415477,3
101474880,101473920,527633,0.37464857,0.19793352,0.34735888,3
102034880,102033919,527633,0.4202681,0.2389026,0.2502422,3
102574928,102523934,527633,0.42683646,0.24482004,0.22849429,3
103014894,103013927,527633,0.4676098,0.17980814,0.23102969,3
103574883,103573918,527633,0.44431192,0.24096033,0.21378836,3
103994883,103993918,527633,0.45365608,0.22480549,0.20687322,3
104554879,104553918,527633,0.4556591,0.21959576,0.2126274,3
104974884,104973918,527633,0.45152295,0.2203458,0.22054675,3
105514920,105463925,527633,0.45052695,0.21131222,0.22398394,3
106034877,106023918,527633,0.43852907,0.25893208,0.20020254,3
106554890,106513936,527633,0.3910493,0.34073526,0.16615641,3
107014894,107003923,527633,0.33132622,0.39557704,0.17093803,3
