timestamp,bias_x[0],bias_x[1],bias_x[2],bias_x[3],bias_y[0],bias_y[1],bias_y[2],bias_y[3],bias_z[0],bias_z[1],bias_z[2],bias_z[3],valid[0],valid[1],valid[2],valid[3],stable[0],stable[1],stable[2],stable[3]
82021120,-0.028916659,-0.0004314459,0.0,0.0,-0.06433542,-0.008327053,0.0,0.0,0.0384096,0.006931764,0.0,0.0,1,1,0,0,1,1,0,0
170055125,0.00048507852,-7.7676596e-05,0.0,0.0,-0.00014807246,9.0166475e-05,0.0,0.0,0.00045291628,-5.9033562e-05,0.0,0.0,0,0,0,0,0,0,0,0
170074732,-2.578061e-05,-7.7676596e-05,0.0,0.0,-0.00014083544,9.0166475e-05,0.0,0.0,-4.253874e-06,-5.9033562e-05,0.0,0.0,0,0,0,0,0,0,0,0
170255130,0.0005283762,-8.605737e-05,0.0,0.0,-0.000463476,0.0001335546,0.0,0.0,0.00083200407,-2.3389344e-05,0.0,0.0,0,0,0,0,0,0,0,0
