timestamp,timestamp_sample,device_id,bias,bias_var,innov,innov_var,innov_test_ratio
558465597,558277865,4028193,257.2032,0.10872487,0.7119446,12.382697,0.0045481483
558987928,558796262,4028193,257.2446,0.10878914,0.4588623,12.383029,0.0018892759
559451179,559258230,4028193,257.28503,0.1088294,0.61880493,12.3827,0.0034359726
559973511,559776590,4028193,257.32675,0.10889439,0.4057312,12.383039,0.0014770903
560486348,560294953,4028193,257.36533,0.10879697,0.513855,12.383107,0.0023692397
560949244,560756714,4028193,257.40222,0.10883902,0.6459656,12.382753,0.0037441999
561472080,561275051,4028193,257.43973,0.108899914,0.43624878,12.383108,0.0017076398
561984110,561793468,4028193,257.47275,0.108801804,0.5720215,12.383163,0.002935963
562447428,562252649,4028193,257.50153,0.108840525,0.37121582,12.382817,0.001236491
562959857,562771045,4028193,257.53064,0.108740374,0.29067993,12.382856,0.00075817027
563482250,563289454,4028193,257.56198,0.10881051,0.6062012,12.383214,0.0032972938
563945674,563751162,4028193,257.58627,0.10884808,0.33010864,12.382833,0.0009778028
564458065,564269538,4028193,257.61685,0.10874666,0.487854,12.382888,0.0021355771
564980328,564787945,4028193,257.65152,0.10881596,0.50930786,12.383217,0.0023274736
565444000,565249707,4028193,257.6746,0.108855546,0.19076538,12.38285,0.0003265397
565956036,565768079,4028193,257.70874,0.10875864,0.27456665,12.38287,0.0006764438
566478686,566286460,4028193,257.73923,0.108823285,0.3217163,12.383187,0.0009286909
566941645,566745456,4028193,257.7734,0.10886194,0.48995972,12.382802,0.0021540674
567454131,567263833,4028193,257.80945,0.10876405,0.47772217,12.382839,0.0020478023
567976524,567782229,4028193,257.84402,0.1088308,0.37600708,12.383142,0.0012685824
568489000,568300709,4028193,257.8821,0.10873207,0.6349182,12.383182,0.0036171027
568952230,568762419,4028193,257.91495,0.10877153,0.6376343,12.3827915,0.0036482303
569474593,569280790,4028193,257.9518,0.10883705,0.43139648,12.383122,0.0016698617
569987193,569799173,4028193,257.98642,0.10873737,0.27893066,12.383146,0.0006981022
570450379,570260839,4028193,258.01636,0.108779,0.640625,12.382785,0.0036825354
570973165,570779309,4028193,258.06662,0.108846225,0.554718,12.383103,0.002761039
571426083,571238260,4028193,258.1052,0.10872346,0.20315552,12.382454,0.0003703463
571948443,571756731,4028193,258.13312,0.108788006,0.5031433,12.382747,0.0022715586
572470829,572275082,4028193,258.11597,0.108853795,0.2121582,12.383109,0.00040387543
572934279,572736750,4028193,258.1193,0.108893745,-0.20953369,12.3837185,0.00039392555
573446734,573255166,4028193,258.12216,0.10879659,-0.42468262,12.382906,0.0016183181
573968984,573773596,4028193,258.1061,0.10886402,-0.30688477,12.38336,0.0008450252
574481419,574291962,4028193,258.08502,0.10876304,-0.62612915,12.383458,0.0035175753
574945312,574753693,4028193,258.063,0.1088043,-0.5246887,12.38303,0.0024702111
