timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
558789419,558788478,396321,0.34848484,-0.06969697,-0.23863636,nan,0
559783237,559782296,396321,0.38181818,-0.093939394,-0.2060606,nan,0
560798466,560797525,396321,0.3409091,-0.031060604,-0.25681818,nan,0
561792095,561791154,396321,0.3681818,-0.09621212,-0.21666665,nan,0
562785808,562784867,396321,0.39696968,-0.03333333,-0.23560606,nan,0
563779415,563778474,396321,0.40454546,0.03939394,-0.25151515,nan,0
564794598,564793657,396321,0.3931818,0.044696968,-0.26893938,nan,0
565788278,565787337,396321,0.39242423,0.034090906,-0.2681818,nan,0
566781805,566780864,396321,0.37575758,0.03712121,-0.25833333,nan,0
567796982,567796042,396321,0.41287878,0.08181818,-0.2651515,nan,0
568790663,568789722,396321,0.305303,0.024999999,-0.32045454,nan,0
569784276,569783335,396321,0.28560606,-0.06060606,-0.29696968,nan,0
570777883,570776932,396321,0.26969695,-0.0015151515,-0.30303028,nan,0
571793080,571792139,396321,0.21969697,-0.09621212,-0.33787876,nan,0
572786619,572785678,396321,0.14545454,0.018939393,-0.37272727,nan,0
573780331,573779390,396321,0.14999999,-0.19318181,-0.23863636,nan,0
574795437,574794497,396321,0.02651515,-0.3280303,-0.20075756,nan,0
575789034,575788093,396321,-0.034848485,-0.43636364,-0.19393939,nan,0
576782626,576781685,396321,0.099999994,-0.4060606,-0.2060606,nan,0
577797923,577796982,396321,0.13863637,-0.26742423,-0.23181817,nan,0
578791397,578790456,396321,0.23636363,-0.095454544,-0.2962121,nan,0
579785027,579784086,396321,0.19545454,-0.073484845,-0.3363636,nan,0
580778619,580777679,396321,0.19393939,-0.11363636,-0.3560606,nan,0
581793795,581792854,396321,0.24772726,-0.014393939,-0.29696968,nan,0
582787421,582786480,396321,0.21666665,-0.070454545,-0.35227272,nan,0
583781023,583780082,396321,0.1840909,0.046969697,-0.3333333,nan,0
584796238,584795297,396321,0.071969695,0.19848484,-0.3310606,nan,0
585790015,585789074,396321,0.0810606,0.2780303,-0.2962121,nan,0
586783799,586782858,396321,0.0022727272,0.28484848,-0.2621212,nan,0
587777416,587776475,396321,0.048484847,0.35075757,-0.23030302,nan,0
588792669,588791729,396321,0.011363636,0.33181816,-0.25681818,nan,0
589786278,589785337,396321,-0.07954545,0.20454545,-0.26666665,nan,0
590780054,590779114,396321,-0.053787876,0.3242424,-0.22348484,nan,0
591795188,591794248,396321,-0.12121212,0.26742423,-0.20454545,nan,0
592788781,592787840,396321,-0.27727273,0.19393939,-0.14015152,nan,0
593782287,593781332,396321,-0.375,0.06060606,-0.0530303,nan,0
594797407,594796466,396321,-0.4651515,-0.20984848,-0.017424243,nan,0
595791015,595790074,396321,-0.4560606,-0.19924241,0.11666666,nan,0
596784656,596783715,396321,-0.3810606,-0.14318182,0.112878785,nan,0
597778252,597777311,396321,-0.33863634,-0.17424242,0.07575757,nan,0
598793406,598792465,396321,-0.3439394,-0.14621212,-0.047727272,nan,0
599787072,599786131,396321,-0.41666666,-0.13560605,-0.0530303,nan,0
600780668,600779727,396321,-0.41893938,0.032575756,0.06060606,nan,0
601795913,601794971,396321,-0.41666666,0.12878788,0.07121212,nan,0
602789406,602788465,396321,-0.41363636,0.24848484,0.111363634,nan,0
603783011,603782070,396321,-0.35530302,0.28484848,0.10757575,nan,0
604776843,604775902,396321,-0.33787876,0.28787878,-0.061363634,nan,0
605792011,605791071,396321,-0.2712121,0.3121212,-0.052272726,nan,0
606785683,606784742,396321,-0.225,0.3409091,-0.098484844,nan,0
607779396,607778455,396321,-0.23181817,0.36439392,-0.074999996,nan,0
608794670,608793729,396321,-0.26590908,0.29848483,-0.07878788,nan,0
609788226,609787285,396321,-0.29999998,0.28560606,-0.03333333,nan,0
610781832,610780890,396321,-0.28030303,0.23863636,-0.11893939,nan,0
611775510,611774569,396321,-0.38787878,0.10454545,-0.15378788,nan,0
612791032,612790091,396321,-0.4522727,0.0810606,-0.06666666,nan,0
613784600,613783659,396321,-0.4689394,0.006818182,-0.049242422,nan,0
614799811,614798869,396321,-0.5068182,-0.12196969,0.0045454544,nan,0
615793441,615792500,396321,-0.5098485,-0.19545454,0.06363636,nan,0
616787240,616786299,396321,-0.35151514,-0.109848484,0.0,nan,0
617780942,617780001,396321,-0.36287877,-0.040151514,-0.00075757573,nan,0
