timestamp,timestamp_sample,information_event_changes,gps_checks_passed,reset_vel_to_gps,reset_vel_to_flow,reset_vel_to_vision,reset_vel_to_zero,reset_pos_to_last_known,reset_pos_to_gps,reset_pos_to_vision,starting_gps_fusion,starting_vision_pos_fusion,starting_vision_vel_fusion,starting_vision_yaw_fusion,yaw_aligned_to_imu_gps,reset_hgt_to_baro,reset_hgt_to_gps,reset_hgt_to_rng,reset_hgt_to_ev
557272954,429414110,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
558278545,429414110,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
559283830,429414110,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
560289076,429414110,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
561294209,429414110,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
562299726,429414110,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
563304796,429414110,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
564310058,429414110,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
565315364,429414110,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
566320678,429414110,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
567326143,429414110,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
568331282,429414110,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
569336571,429414110,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
570341902,429414110,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
571347206,429414110,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
572352576,429414110,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
573358334,429414110,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
574363371,429414110,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
575368367,429414110,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
576373661,429414110,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
577378946,429414110,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
578384231,429414110,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
579389517,429414110,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
580394800,429414110,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
