timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,photo_switch,video_switch,payload_power_switch,engage_main_motor_switch
558092975,558071988,18,4,1,0,0,0,0,0,0,0,0,0,0
559113199,559089799,18,4,1,0,0,0,0,0,0,0,0,0,0
560118560,560095556,18,4,1,0,0,0,0,0,0,0,0,0,0
561131527,561108215,18,4,1,0,0,0,0,0,0,0,0,0,0
562147116,562123634,18,4,1,0,0,0,0,0,0,0,0,0,0
563167802,563144130,18,4,1,0,0,0,0,0,0,0,0,0,0
564175461,564152395,18,4,1,0,0,0,0,0,0,0,0,0,0
565186270,565162591,18,4,1,0,0,0,0,0,0,0,0,0,0
566194651,566170544,18,4,1,0,0,0,0,0,0,0,0,0,0
567202424,567181436,18,4,1,0,0,0,0,0,0,0,0,0,0
568217307,568194298,18,4,1,0,0,0,0,0,0,0,0,0,0
569228196,569204449,18,4,1,0,0,0,0,0,0,0,0,0,0
570240914,570217387,18,4,1,0,0,0,0,0,0,0,0,0,0
571254303,571230340,18,4,1,0,0,0,0,0,0,0,0,0,0
572259235,572235958,18,4,1,0,0,0,0,0,0,0,0,0,0
573270387,573249463,18,4,1,0,0,0,0,0,0,0,0,0,0
574282844,574259263,18,4,1,0,0,0,0,0,0,0,0,0,0
575293205,575270159,18,4,1,0,0,0,0,0,0,0,0,0,0
576301166,576277891,18,4,1,0,0,0,0,0,0,0,0,0,0
577302767,577281341,18,4,1,0,0,0,0,0,0,0,0,0,0
578314747,578291171,18,4,1,0,0,0,0,0,0,0,0,0,0
579315129,579292217,18,4,1,0,0,0,0,0,0,0,0,0,0
580323093,580299762,18,4,1,0,0,0,0,0,0,0,0,0,0
581336014,581312925,18,4,1,0,0,0,0,0,0,0,0,0,0
582344042,582320988,18,4,1,0,0,0,0,0,0,0,0,0,0
583354601,583330994,18,4,1,0,0,0,0,0,0,0,0,0,0
584359914,584337289,18,4,1,0,0,0,0,0,0,0,0,0,0
585370554,585346954,18,4,1,0,0,0,0,0,0,0,0,0,0
586380908,586357915,18,4,1,0,0,0,0,0,0,0,0,0,0
587391776,587367890,18,4,1,0,0,0,0,0,0,0,0,0,0
588400435,588378971,18,4,1,0,0,0,0,0,0,0,0,0,0
589405131,589381514,18,4,1,0,0,0,0,0,0,0,0,0,0
590415829,590391749,18,4,1,0,0,0,0,0,0,0,0,0,0
591425604,591402952,18,4,1,0,0,0,0,0,0,0,0,0,0
