timestamp,timestamp_sample,device_id,pressure,temperature,error_count
558842325,558841693,4028193,101204.0,28.24,0
559836080,559835500,4028193,101207.0,28.26,0
560840488,560839907,4028193,101205.0,28.269999,0
561834082,561833501,4028193,101200.0,28.289999,0
562838663,562838082,4028193,101202.0,28.31,0
563832307,563831688,4028193,101200.0,28.32,0
564825887,564825307,4028193,101204.0,28.34,0
565841062,565840481,4028193,101199.0,28.349998,0
566834678,566834097,4028193,101202.0,28.369999,0
567839047,567838466,4028193,101205.0,28.38,0
568832699,568832119,4028193,101199.0,28.4,0
569837082,569836495,4028193,101209.0,28.41,0
570830713,570830114,4028193,101199.0,28.42,0
571824310,571823729,4028193,101215.0,28.439999,0
572839463,572838872,4028193,101201.0,28.439999,0
573833130,573832549,4028193,101211.0,28.439999,0
574837475,574836894,4028193,101225.0,28.43,0
575841913,575841332,4028193,101205.0,28.42,0
576835443,576834862,4028193,101204.0,28.4,0
577829159,577828574,4028193,101201.0,28.38,0
578822677,578822096,4028193,101197.0,28.34,0
579837875,579837294,4028193,101186.0,28.289999,0
580831454,580830873,4028193,101183.0,28.26,0
581835884,581835304,4028193,101182.0,28.22,0
582840261,582839680,4028193,101186.0,28.17,0
583833869,583833289,4028193,101187.0,28.13,0
584827419,584826838,4028193,101183.0,28.08,0
585821248,585820667,4028193,101162.0,28.029999,0
586836634,586836053,4028193,101160.0,27.97,0
587830257,587829676,4028193,101160.0,27.92,0
588834644,588834063,4028193,101162.0,27.869999,0
589839151,589838570,4028193,101158.0,27.82,0
590832886,590832305,4028193,101148.0,27.769999,0
591826418,591825837,4028193,101148.0,27.72,0
592841539,592840958,4028193,101155.0,27.67,0
593835097,593834516,4028193,101158.0,27.619999,0
594839457,594838876,4028193,101166.0,27.57,0
595833078,595832496,4028193,101164.0,27.519999,0
596837497,596836916,4028193,101150.0,27.46,0
597831122,597830520,4028193,101141.0,27.41,0
598824637,598824056,4028193,101134.0,27.359999,0
599839907,599839326,4028193,101132.0,27.31,0
600833471,600832890,4028193,101128.0,27.26,0
601837930,601837349,4028193,101127.0,27.21,0
602831437,602830856,4028193,101119.0,27.18,0
603835902,603835292,4028193,101100.0,27.14,0
604829644,604829064,4028193,101101.0,27.099998,0
605823267,605822686,4028193,101091.0,27.07,0
606838541,606837960,4028193,101080.0,27.029999,0
607832279,607831686,4028193,101083.0,27.0,0
608836698,608836118,4028193,101069.0,26.97,0
609841072,609840477,4028193,101057.0,26.93,0
610834698,610834117,4028193,101056.0,26.9,0
611828380,611827799,4028193,101048.0,26.869999,0
612822286,612821705,4028193,101047.0,26.83,0
613837425,613836844,4028193,101031.0,26.789999,0
614841856,614841275,4028193,101027.0,26.75,0
615835482,615834901,4028193,101026.0,26.71,0
616840085,616839504,4028193,101023.0,26.68,0
617833815,617833234,4028193,101027.0,26.64,0
618827451,618826870,4028193,101020.0,26.599998,0
619821143,619820520,4028193,100993.0,26.56,0
620836259,620835677,4028193,100986.0,26.529999,0
621840648,621840067,4028193,100992.0,26.5,0
622834256,622833674,4028193,100984.0,26.47,0
623838664,623838083,4028193,100978.0,26.439999,0
624832271,624831683,4028193,100978.0,26.41,0
625826099,625825511,4028193,100969.0,26.39,0
626819646,626819065,4028193,100957.0,26.359999,0
627834877,627834276,4028193,100971.0,26.33,0
