timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
558899301,558711532,-0.86954397,0.004328362,-0.8601635,-0.8601635,-0.8601635,-0.8601635,-0.8601635,0.032498814,0.032498814,0.032498814,0.032498814,0.032498814,0.05763624,0.05763624,0.05763624,0.05763624,0.05763624,0.2,0.2,0.2,0.2,0.2,1
559905115,559716831,-0.81410503,0.004281372,-0.8577849,-0.8577849,-0.8577849,-0.8577849,-0.8577849,-0.093310535,-0.093310535,-0.093310535,-0.093310535,-0.093310535,-0.22976989,-0.22976989,-0.22976989,-0.22976989,-0.22976989,0.19999999,0.19999999,0.19999999,0.19999999,0.19999999,1
560899936,560712275,-0.7270887,0.004224704,-0.7402344,-0.7402344,-0.7402344,-0.7402344,-0.7402344,-0.030958794,-0.030958794,-0.030958794,-0.030958794,-0.030958794,-0.023817241,-0.023817241,-0.023817241,-0.023817241,-0.023817241,0.19999999,0.19999999,0.19999999,0.19999999,0.19999999,1
561905233,561717575,-0.72277135,0.004262235,-0.7440652,-0.7440652,-0.7440652,-0.7440652,-0.7440652,-0.027584255,-0.027584255,-0.027584255,-0.027584255,-0.027584255,-0.058095604,-0.058095604,-0.058095604,-0.058095604,-0.058095604,0.2,0.2,0.2,0.2,0.2,1
562900907,562713019,-0.6790979,0.004263628,-0.6355859,-0.6355859,-0.6355859,-0.6355859,-0.6355859,0.18765071,0.18765071,0.18765071,0.18765071,0.18765071,0.081149966,0.081149966,0.081149966,0.081149966,0.081149966,0.2,0.2,0.2,0.2,0.2,1
563905977,563718320,-0.52022684,0.004141411,-0.5105785,-0.5105785,-0.5105785,-0.5105785,-0.5105785,-0.01626496,-0.01626496,-0.01626496,-0.01626496,-0.01626496,-0.044097513,-0.044097513,-0.044097513,-0.044097513,-0.044097513,0.2,0.2,0.2,0.2,0.2,1
564901427,564713765,-0.44996706,0.00411499,-0.4322517,-0.4322517,-0.4322517,-0.4322517,-0.4322517,0.11997035,0.11997035,0.11997035,0.11997035,0.11997035,0.027625307,0.027625307,0.027625307,0.027625307,0.027625307,0.2,0.2,0.2,0.2,0.2,1
565906738,565719067,-0.44228455,0.0041908636,-0.4488736,-0.4488736,-0.4488736,-0.4488736,-0.4488736,0.029861882,0.029861882,0.029861882,0.029861882,0.029861882,-0.015050723,-0.015050723,-0.015050723,-0.015050723,-0.015050723,0.2,0.2,0.2,0.2,0.2,1
566902218,566714513,-0.43575507,0.0042790347,-0.44061247,-0.44061247,-0.44061247,-0.44061247,-0.44061247,0.033272758,0.033272758,0.033272758,0.033272758,0.033272758,-0.038965646,-0.038965646,-0.038965646,-0.038965646,-0.038965646,0.2,0.2,0.2,0.2,0.2,1
567907505,567719817,-0.4537902,0.0043667722,-0.41020945,-0.41020945,-0.41020945,-0.41020945,-0.41020945,0.089015335,0.089015335,0.089015335,0.089015335,0.089015335,-0.0032078512,-0.0032078512,-0.0032078512,-0.0032078512,-0.0032078512,0.2,0.2,0.2,0.2,0.2,1
