timestamp,timestamp_sample,position[0],position[1],position[2],q[0],q[1],q[2],q[3],velocity[0],velocity[1],velocity[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],position_variance[0],position_variance[1],position_variance[2],orientation_variance[0],orientation_variance[1],orientation_variance[2],velocity_variance[0],velocity_variance[1],velocity_variance[2],pose_frame,velocity_frame,reset_counter,quality
558435949,558435571,-1.1687413,-2.1476064,8.302538,0.9316969,0.022006018,0.048599094,-0.35929775,0.0073275412,-0.012190738,0.1201357,-0.110070445,-0.0025905964,0.07300281,0.01360676,0.013634492,0.022653233,1.578103e-05,1.1593135e-05,0.00033265346,0.0051391027,0.0050639347,0.0035708498,1,1,11,0
558929314,558928361,-1.1497213,-2.1101742,8.321575,0.93767273,0.015187178,0.06513447,-0.34102312,0.015303536,0.004721623,0.11492863,-0.10606938,0.061457958,0.01784852,0.013513708,0.013527405,0.02256808,1.695992e-05,1.1626416e-05,0.0003311278,0.005137517,0.0050425474,0.0035713296,1,1,11,0
559431408,559431015,-1.1460345,-2.1008132,8.369698,0.9495817,0.01060416,0.045277808,-0.31005174,0.27043986,-0.08077159,0.29942027,0.13184106,-0.71427256,0.21586028,0.01356635,0.013565742,0.022665184,2.0492e-05,1.2179714e-05,0.00032695997,0.005211792,0.0051062405,0.0035918613,1,1,11,0
559934251,559933662,-0.92040294,-2.1980855,8.458981,0.93613505,0.008538547,-0.062161393,-0.34599757,0.3657154,-0.1556098,0.30438334,-0.0031550736,-0.16054656,-0.10239803,0.013588538,0.013579597,0.022702446,1.312433e-05,1.2853596e-05,0.00033268932,0.005233725,0.0052340515,0.0036078596,1,1,11,0
560426874,560426455,-0.9360518,-2.2126212,8.4489,0.9544468,0.011956856,0.07087474,-0.28959498,-0.12778701,0.05819766,0.008545905,0.05932982,0.24178153,0.13872483,0.013526516,0.013511151,0.022632698,1.5911432e-05,1.256013e-05,0.000329533,0.005353865,0.005240453,0.003598819,1,1,11,0
560929677,560929105,-1.0577232,-2.2003205,8.4661045,0.9456816,-0.013414795,0.11238042,-0.3047573,-0.12883022,-0.02030973,0.07419473,-0.7996649,-0.078424364,-0.20879126,0.013563058,0.013539063,0.022707725,2.472091e-05,1.280842e-05,0.00031974833,0.0053471946,0.005254,0.0036062445,1,1,11,0
561432216,561431754,-1.1259848,-2.1944785,8.482998,0.94786096,-0.08238453,0.086164474,-0.29554746,0.031785328,0.047026366,0.20121235,1.2421012,-0.24208735,0.20470373,0.013632085,0.013605041,0.02276213,1.9927029e-05,4.3114e-05,0.0002939238,0.00538055,0.0053020897,0.0036200152,1,1,11,0
561934984,561934405,-1.1279317,-2.1760516,8.53092,0.94049615,0.067421824,0.03680947,-0.33100814,-0.08145902,-0.020126218,0.055237323,-0.14732894,-0.100045264,0.05532508,0.013661145,0.013634865,0.022795895,1.6771095e-05,1.6950693e-05,0.00032288863,0.0053814445,0.005322184,0.003626044,1,1,11,0
562437435,562437055,-1.2138785,-2.1773314,8.526325,0.9499314,0.031471707,0.04902046,-0.30698028,-0.23586845,0.12816289,0.05760975,0.070130765,-0.13436136,0.17940126,0.013722192,0.0136990575,0.022885324,1.8067041e-05,1.4399112e-05,0.00032425157,0.0054418687,0.0054178485,0.0036281701,1,1,11,0
562930417,562929849,-1.3032885,-2.0121608,8.543743,0.9736843,0.041662693,0.038782686,-0.22067872,0.17514454,0.32320806,0.054119945,-0.0030533052,0.15846658,0.17699324,0.01363873,0.013618804,0.022790402,1.6737002e-05,1.4870905e-05,0.0003240792,0.0054567927,0.0053520105,0.0036168643,1,1,11,0
563432988,563432502,-1.1403539,-1.9463882,8.545599,0.9733213,0.015560024,0.05673207,-0.22177714,0.076668836,0.09552843,0.124929816,-0.14406353,-0.004592806,0.20760575,0.013706887,0.013691434,0.022836518,1.7932867e-05,1.3603056e-05,0.00032265647,0.005434065,0.0054776,0.0036191838,1,1,11,0
563935768,563935150,-1.2147412,-1.9618987,8.574236,0.9788031,-0.003245706,0.066632986,-0.19363418,-0.16610783,-0.012439276,0.065817446,0.11777261,0.10534707,0.122280434,0.013722885,0.013715342,0.022892939,1.7482902e-05,1.3147259e-05,0.00032351553,0.005387715,0.0053863605,0.0036150322,1,1,11,0
564428433,564427944,-1.2577039,-1.9767009,8.595955,0.9812313,0.015352453,0.07484086,-0.17705475,0.2417444,0.06706298,0.17012648,0.098642185,0.046917073,0.057803877,0.013671292,0.013669962,0.0228149,2.0651478e-05,1.2980441e-05,0.00032075314,0.005369093,0.005367097,0.0036068137,1,1,11,0
564931189,564930595,-1.0846369,-1.9183619,8.648266,0.98469436,0.022611408,0.0733484,-0.15647912,0.10818445,0.023012176,0.110639654,0.011083497,0.030599458,0.17228968,0.013696103,0.013701925,0.022835176,2.1677823e-05,1.32861305e-05,0.00031887626,0.0053711534,0.0054020244,0.0036072393,1,1,11,0
565434477,565433246,-1.0577945,-1.9517311,8.684433,0.9822705,0.031872805,0.07723988,-0.16781792,-0.018922323,-0.05275552,0.12262416,0.01210989,0.016815187,0.032812756,0.013733607,0.013745329,0.022902159,2.095189e-05,1.3425703e-05,0.00031933835,0.0053651393,0.005371363,0.0036074324,1,1,11,0
565936470,565935897,-1.0588448,-1.9561853,8.706169,0.9815696,0.026690958,0.080393545,-0.17130582,-0.06776278,-0.016311646,0.03417859,-0.061162803,0.093144484,0.018853405,0.0137374345,0.0137518365,0.02290311,2.0846908e-05,1.3269111e-05,0.0003201072,0.0053602024,0.005367814,0.003602318,1,1,11,0
566429170,566428692,-1.0664704,-1.9574536,8.721493,0.98054767,0.0260194,0.102026924,-0.16565007,0.035425585,0.019879567,0.17265211,0.1454354,-0.12750617,0.06155994,0.013659946,0.013675857,0.02280015,2.6128322e-05,1.2790822e-05,0.00031574912,0.0053156633,0.005324946,0.003589362,1,1,11,0
566931995,566931345,-1.0380851,-1.9573654,8.78121,0.9790729,0.03818233,0.09823478,-0.17409304,0.02368283,0.021444794,0.11793132,0.26828855,0.08462621,-0.08844026,0.013675627,0.013693592,0.022848787,2.5853617e-05,1.298139e-05,0.0003164379,0.005305618,0.005319311,0.0035898727,1,1,11,0
