timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_filtered[0],innovation_filtered[1],innovation_filtered[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],test_ratio_filtered[0],test_ratio_filtered[1],test_ratio_filtered[2],estimator_instance,innovation_rejected,fused
558495578,558305687,558307442,0,-0.016906139,-0.00088216364,-0.021619778,0.09,0.09,0.20250002,-0.0035332255,-0.006132432,0.11672458,-0.06170579,-0.076498404,0.11787816,0.0953919,0.095308386,0.2061466,5.2346927e-06,1.5783173e-05,0.0026436774,-0.0025324738,-0.004079178,0.0033922186,1,0,1
558998135,558807693,558810094,0,-0.058792643,0.024727652,0.04060533,0.09,0.09,0.20250002,0.07115999,-0.027468523,0.06089086,-0.008991545,-0.021374395,0.09675479,0.09543975,0.09533349,0.20616038,0.0021222788,0.0003165812,0.0007193811,-0.000485229,-0.0014560284,0.0023237772,1,0,1
559500865,559308689,559312741,0,0.079502665,-0.09182127,-0.084139556,0.09,0.09,0.20250002,-0.014322117,0.06684814,0.2758606,0.008291623,0.011643797,0.1132003,0.095492266,0.09538322,0.20618188,8.5922366e-05,0.0018739873,0.014763484,0.00011835114,-0.00011184045,0.004080381,1,0,1
560013109,559817706,559825246,0,0.39278418,-0.3901104,-0.26127103,0.09,0.09,0.20250002,0.10016215,0.18341446,0.57865995,-0.030866655,0.012465968,0.22976597,0.09554718,0.09549878,0.20620826,0.0042000012,0.014090595,0.06495323,-0.003419742,-0.0010471509,0.01678541,1,0,1
560496201,560307685,560308184,0,-0.1825353,0.011578634,-0.015633635,0.09,0.09,0.20250002,0.09762736,0.02532135,-3.3112243e-05,0.06928641,0.014599847,0.027816098,0.09567876,0.09555629,0.20618866,0.003984626,0.000268395,2.1270241e-10,0.0047765593,-0.00023164783,0.0008845123,1,0,1
560998713,560808534,560810834,0,-0.08496095,0.05982628,0.1310718,0.09,0.09,0.20250002,-0.01651001,-0.016905557,-0.020465419,0.004559659,-0.034287997,0.029443631,0.09565393,0.09555306,0.20619579,0.00011398609,0.00011963944,8.1249644e-05,0.0013928075,-0.0017560722,0.0006019961,1,0,1
561502000,561307073,561313484,0,0.043777004,0.037724406,-0.040021297,0.09,0.09,0.20250002,-0.07069891,-0.03033091,0.1661771,-0.011279022,-0.013235029,0.112581335,0.095697165,0.09560956,0.20621197,0.0020892303,0.0003848837,0.0053565903,0.00016662673,-0.0006020262,0.0057309046,1,0,1
561994149,561806115,561806278,0,0.05376996,0.09546347,0.10652201,0.09,0.09,0.20250002,-0.10175031,-0.092830606,0.0005700514,-0.06706903,-0.058389813,0.08915463,0.09567156,0.095611095,0.2062018,0.0043286113,0.003605239,6.3037e-08,-0.0028810098,-0.0031942374,0.0036089895,1,0,1
562506672,562310685,562318784,0,-0.2783793,-0.0102187805,-0.10713671,0.09,0.09,0.20250002,-0.030634552,-0.053823847,0.15252398,-0.0048939553,-0.008334276,0.11128499,0.09576727,0.09574281,0.2062181,0.00039198186,0.0012103287,0.00451242,-0.00012214584,-0.0005617802,0.0039641773,1,0,1
562999433,562806685,562811582,0,0.085119754,0.2354495,-0.20981435,0.09,0.09,0.20250002,-0.085154265,0.11961776,0.27954566,-0.0006955849,0.063446805,0.12858175,0.095782146,0.095690936,0.20620619,0.0030282256,0.005981093,0.015158765,0.0003799886,0.0039588604,0.005579375,1,0,1
