timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_pressure_pa,ambient_temperature,rho,temperature_source,calibration_count
558129518,558110000,4028193,288.15817,97911.42,19.760626,1.1643004,2,1
558194332,558169441,4028193,287.87808,97914.67,19.760626,1.1643391,2,1
558302288,558282792,4028193,288.1793,97911.17,19.662922,1.1646858,2,1
558539906,558514973,4028193,287.96527,97913.67,19.662922,1.1647156,2,1
558712684,558687774,4028193,288.2427,97910.42,19.662922,1.1646769,2,1
558939591,558917382,4028193,288.00757,97913.17,19.760626,1.1643213,2,1
559112606,559090387,4028193,288.20044,97910.92,19.760626,1.1642945,2,1
559339325,559319835,4028193,287.90186,97914.42,19.662922,1.1647245,2,1
559512096,559492591,4028193,288.13702,97911.67,19.662922,1.1646918,2,1
559749700,559724806,4028193,288.04984,97912.67,19.760626,1.1643152,2,1
559922481,559897586,4028193,288.0287,97912.92,19.760626,1.1643182,2,1
560149301,560127108,4028193,287.87808,97914.67,19.760626,1.1643391,2,1
560322097,560299880,4028193,287.96527,97913.67,19.760626,1.1643271,2,1
560548940,560529401,4028193,288.13702,97911.67,19.662922,1.1646918,2,1
560721757,560702269,4028193,287.94412,97913.92,19.760626,1.1643301,2,1
560894474,560874984,4028193,288.04984,97912.67,19.760626,1.1643152,2,1
561132134,561107194,4028193,287.79352,97915.67,19.662922,1.1647394,2,1
561304906,561279978,4028193,287.96527,97913.67,19.662922,1.1647156,2,1
561531654,561509459,4028193,287.96527,97913.67,19.662922,1.1647156,2,1
561704515,561682302,4028193,287.87808,97914.67,19.760626,1.1643391,2,1
561931428,561911859,4028193,287.85693,97914.92,19.662922,1.1647304,2,1
562104271,562084771,4028193,287.923,97914.17,19.760626,1.1643331,2,1
562341894,562317000,4028193,287.923,97914.17,19.760626,1.1643331,2,1
562514665,562489772,4028193,287.923,97914.17,19.760626,1.1643331,2,1
562741479,562719279,4028193,287.96527,97913.67,19.760626,1.1643271,2,1
562914344,562892143,4028193,287.66406,97917.17,19.760626,1.1643687,2,1
563141079,563121588,4028193,288.13702,97911.67,19.760626,1.1643033,2,1
563313904,563294381,4028193,288.1793,97911.17,19.760626,1.1642973,2,1
563551448,563526558,4028193,287.83582,97915.17,19.760626,1.164345,2,1
563724302,563699390,4028193,287.94412,97913.92,19.760626,1.1643301,2,1
563951077,563928883,4028193,288.2427,97910.42,19.760626,1.1642885,2,1
564123894,564101699,4028193,287.81467,97915.42,19.760626,1.1643479,2,1
564350688,564331158,4028193,288.00757,97913.17,19.760626,1.1643213,2,1
564523477,564503971,4028193,288.0287,97912.92,19.760626,1.1643182,2,1
564696298,564676803,4028193,288.04984,97912.67,19.760626,1.1643152,2,1
564933874,564908980,4028193,287.90186,97914.42,19.760626,1.1643361,2,1
565106728,565081788,4028193,287.83582,97915.17,19.760626,1.164345,2,1
565333510,565311316,4028193,287.96527,97913.67,19.760626,1.1643271,2,1
565506287,565484096,4028193,287.98642,97913.42,19.760626,1.1643242,2,1
565733108,565713578,4028193,288.0921,97912.17,19.760626,1.1643093,2,1
565905859,565886364,4028193,288.00757,97913.17,19.760626,1.1643213,2,1
566143544,566118633,4028193,288.07095,97912.42,19.760626,1.1643122,2,1
566316285,566291387,4028193,287.90186,97914.42,19.760626,1.1643361,2,1
566543082,566520866,4028193,288.13702,97911.67,19.760626,1.1643033,2,1
566715908,566693686,4028193,287.96527,97913.67,19.760626,1.1643271,2,1
566942734,566923236,4028193,287.923,97914.17,19.760626,1.1643331,2,1
567115496,567095995,4028193,287.94412,97913.92,19.760626,1.1643301,2,1
567288269,567268760,4028193,288.0287,97912.92,19.760626,1.1643182,2,1
567525869,567500983,4028193,287.87808,97914.67,19.760626,1.1643391,2,1
567752678,567730478,4028193,288.00757,97913.17,19.760626,1.1643213,2,1
567925467,567903278,4028193,287.51608,97918.92,19.760626,1.1643896,2,1
568152287,568132768,4028193,288.0287,97912.92,19.760626,1.1643182,2,1
568325152,568305636,4028193,288.1793,97911.17,19.760626,1.1642973,2,1
568497981,568478452,4028193,287.70895,97916.67,19.760626,1.1643628,2,1
568735569,568710656,4028193,288.2216,97910.67,19.760626,1.1642915,2,1
568908289,568883391,4028193,287.79352,97915.67,19.760626,1.164351,2,1
569135126,569112937,4028193,288.52014,97907.17,19.760626,1.1642499,2,1
569307919,569285717,4028193,288.00757,97913.17,19.760626,1.1643213,2,1
569534714,569515220,4028193,288.35104,97909.17,19.760626,1.1642736,2,1
569707518,569687988,4028193,287.94412,97913.92,19.760626,1.1643301,2,1
569945087,569920179,4028193,288.30612,97909.67,19.760626,1.1642796,2,1
570117905,570092973,4028193,287.83582,97915.17,19.760626,1.164345,2,1
570344664,570322472,4028193,288.2216,97910.67,19.760626,1.1642915,2,1
570517490,570495283,4028193,287.6878,97916.92,19.760626,1.1643659,2,1
570744337,570724821,4028193,288.5413,97906.92,19.760626,1.1642469,2,1
570917097,570897594,4028193,287.94412,97913.92,19.760626,1.1643301,2,1
571089856,571070357,4028193,288.52014,97907.17,19.760626,1.1642499,2,1
571327496,571302590,4028193,288.32727,97909.42,19.760626,1.1642767,2,1
571500338,571475403,4028193,287.5795,97918.17,19.760626,1.1643807,2,1
571727183,571704976,4028193,287.81467,97915.42,19.760626,1.1643479,2,1
571953896,571934388,4028193,287.3866,97920.42,19.760626,1.1644074,2,1
572126711,572107217,4028193,287.75125,97916.17,19.760626,1.1643568,2,1
572299502,572280009,4028193,288.32727,97909.42,19.760626,1.1642767,2,1
572537097,572512181,4028193,288.47787,97907.67,19.760626,1.1642559,2,1
572709875,572684968,4028193,288.4356,97908.17,19.760626,1.1642618,2,1
572936668,572914463,4028193,288.5862,97906.42,19.760626,1.164241,2,1
573109567,573087366,4028193,288.7342,97904.67,19.760626,1.1642201,2,1
573336271,573316769,4028193,287.83582,97915.17,19.760626,1.164345,2,1
573509072,573489560,4028193,287.40775,97920.17,19.760626,1.1644044,2,1
573746730,573721821,4028193,287.15143,97923.17,19.760626,1.1644402,2,1
573919559,573894647,4028193,287.21484,97922.42,19.760626,1.1644312,2,1
574146316,574124122,4028193,286.83173,97926.92,19.760626,1.1644847,2,1
574319078,574296889,4028193,286.25305,97933.67,19.760626,1.164565,2,1
574545893,574526378,4028193,286.29532,97933.17,19.662922,1.1649475,2,1
574718699,574699192,4028193,286.89514,97926.17,19.662922,1.1648643,2,1
574891468,574871972,4028193,286.31647,97932.92,19.662922,1.1649446,2,1
575129090,575104197,4028193,286.7234,97928.17,19.662922,1.1648881,2,1
575301889,575276982,4028193,287.25977,97921.92,19.662922,1.1648138,2,1
575528705,575506498,4028193,287.55835,97918.42,19.662922,1.1647722,2,1
575701473,575679262,4028193,287.6878,97916.92,19.662922,1.1647543,2,1
575928300,575908795,4028193,287.923,97914.17,19.662922,1.1647216,2,1
576101103,576081598,4028193,287.81467,97915.42,19.662922,1.1647364,2,1
576338680,576313790,4028193,287.96527,97913.67,19.662922,1.1647156,2,1
576511529,576486564,4028193,288.2427,97910.42,19.662922,1.1646769,2,1
576738317,576716100,4028193,288.41446,97908.42,19.662922,1.1646531,2,1
576911135,576888903,4028193,287.75125,97916.17,19.662922,1.1647453,2,1
577137890,577118379,4028193,288.0287,97912.92,19.662922,1.1647067,2,1
577310766,577291196,4028193,288.3933,97908.67,19.662922,1.1646562,2,1
577548404,577523476,4028193,288.28497,97909.92,19.662922,1.1646711,2,1
577721237,577696317,4028193,287.77237,97915.92,19.662922,1.1647424,2,1
577947946,577925736,4028193,288.07095,97912.42,19.662922,1.1647007,2,1
578120740,578098488,4028193,288.2427,97910.42,19.662922,1.1646769,2,1
578347452,578327958,4028193,288.4356,97908.17,19.662922,1.1646502,2,1
578520315,578500801,4028193,288.4356,97908.17,19.662922,1.1646502,2,1
578693081,578673565,4028193,288.04984,97912.67,19.662922,1.1647036,2,1
578930689,578905783,4028193,288.04984,97912.67,19.662922,1.1647036,2,1
579103557,579078624,4028193,288.0921,97912.17,19.662922,1.1646976,2,1
579330385,579308170,4028193,288.7342,97904.67,19.565218,1.1649972,2,1
579503186,579480993,4028193,288.5862,97906.42,19.565218,1.1650181,2,1
579729917,579710377,4028193,288.67078,97905.42,19.565218,1.1650063,2,1
579902674,579883175,4028193,289.01428,97901.42,19.565218,1.1649586,2,1
580140279,580115386,4028193,288.96936,97901.92,19.565218,1.1649647,2,1
580313098,580288160,4028193,289.09882,97900.42,19.565218,1.1649467,2,1
580539874,580517668,4028193,289.27057,97898.42,19.565218,1.164923,2,1
580712698,580690484,4028193,289.3974,97896.92,19.565218,1.1649051,2,1
580939497,580919993,4028193,289.27057,97898.42,19.565218,1.164923,2,1
581112288,581092784,4028193,289.61142,97894.42,19.565218,1.1648754,2,1
581349872,581324986,4028193,289.61142,97894.42,19.565218,1.1648754,2,1
581522696,581497788,4028193,289.4212,97896.67,19.565218,1.1649021,2,1
581749474,581727284,4028193,289.4846,97895.92,19.565218,1.1648933,2,1
581922289,581900070,4028193,289.7409,97892.92,19.565218,1.1648575,2,1
582149076,582129585,4028193,289.95493,97890.42,19.565218,1.1648277,2,1
582321939,582302441,4028193,289.33398,97897.67,19.467514,1.165303,2,1
582494677,582475179,4028193,289.50574,97895.67,19.565218,1.1648902,2,1
582732298,582707394,4028193,289.69864,97893.42,19.565218,1.1648633,2,1
582905061,582880164,4028193,289.0354,97901.17,19.467514,1.1653447,2,1
583131935,583109721,4028193,288.90594,97902.67,19.467514,1.1653625,2,1
583304677,583282479,4028193,288.90594,97902.67,19.467514,1.1653625,2,1
583531447,583511953,4028193,289.35513,97897.42,19.467514,1.1653,2,1
583704288,583684773,4028193,289.46347,97896.17,19.467514,1.1652851,2,1
583941985,583917060,4028193,289.05655,97900.92,19.467514,1.1653416,2,1
584114732,584089847,4028193,288.99313,97901.67,19.467514,1.1653507,2,1
584341486,584319300,4028193,289.29172,97898.17,19.467514,1.1653091,2,1
584514316,584492124,4028193,289.18338,97899.42,19.467514,1.1653239,2,1
584741084,584721577,4028193,289.35513,97897.42,19.467514,1.1653,2,1
584913885,584894396,4028193,289.44232,97896.42,19.467514,1.1652882,2,1
585151488,585126581,4028193,289.87036,97891.42,19.467514,1.1652286,2,1
585324356,585299444,4028193,290.383,97885.42,19.467514,1.1651572,2,1
585551270,585529039,4028193,290.48868,97884.17,19.467514,1.1651424,2,1
585724067,585701868,4028193,290.16898,97887.92,19.467514,1.165187,2,1
585950890,585931393,4028193,290.40414,97885.17,19.467514,1.1651542,2,1
