timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err,check_fail_spoofed_gps
558398273,558205641,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
558937172,558737637,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
559396269,559203631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
559935191,559738628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
560394212,560202621,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
560923328,560732646,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
561392200,561201623,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
561931200,561737623,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
562400216,562205625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
562939103,562740625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
563398229,563203640,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
563937095,563740621,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
564396225,564204625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
564935101,564741624,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
565404181,565206621,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
565943059,565744623,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
566402251,566207623,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
566941152,566741622,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
567400442,567208629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
567939142,567741626,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
568398249,568207621,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
568947094,568749625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
569406159,569206670,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
569935205,569742624,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
570404178,570204618,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
570933180,570737639,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
571402192,571208622,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
571941165,571741622,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
572400171,572205649,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
572939139,572744625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
573398191,573205637,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
573937309,573744623,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
574396167,574205624,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
574945100,574744934,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
575404188,575209629,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
575933090,575735624,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
576402165,576205632,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
576941156,576744620,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
577400113,577205627,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
577929043,577731623,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
578398355,578203623,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
578937078,578742541,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
579406126,579206621,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
579944990,579744841,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
580404110,580209628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
580933129,580735634,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
581402137,581207122,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
581941013,581740827,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
582400280,582205635,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
582928976,582731622,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
583398143,583203628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
583927047,583735640,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
584396164,584201062,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
584925084,584730639,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
585394091,585200625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
585932938,585740624,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
586402115,586205625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
586940947,586746625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
587399992,587205685,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
587928911,587733928,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
588398084,588206625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
588946894,588746708,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
589405922,589208636,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
589924906,589729965,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
590403857,590205634,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
590942820,590744623,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
591402036,591205635,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
591940896,591744623,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
592399916,592205126,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
592928837,592734625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
593397808,593205637,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
593936841,593740625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
594395961,594204624,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
594934738,594740624,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
595403702,595203708,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
595932692,595735639,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
596401710,596204622,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
596930630,596739622,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
597399730,597205638,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
597938574,597744624,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
598407615,598207620,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
598946685,598746623,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
599405556,599205633,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
599944490,599744810,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
600403544,600205744,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
600932485,600734663,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
601401522,601205626,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
601930642,601733628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
602399581,602204624,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
602938452,602743631,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
603397528,603204622,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
603936349,603744625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
604405444,604205623,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
604934303,604739630,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
605393463,605202625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
605932089,605735627,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
606401505,606203620,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
606930009,606735633,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
607399115,607203622,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
607927971,607729662,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
608397080,608200646,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
608925931,608732919,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
609394999,609200753,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
609933982,609736626,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
610392928,610199624,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
610921984,610727623,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
611390892,611200682,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
611930106,611738707,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
612398812,612199624,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
612937827,612741619,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
613396977,613202622,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
613925751,613732626,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
614394735,614202628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
614943662,614743624,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
615402673,615202625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
615921649,615730625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
616400795,616203625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
616929512,616734625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
617398574,617203624,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
617937641,617738622,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
618396539,618202628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
618925407,618730721,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
619394462,619199624,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
619923386,619731621,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
620392622,620200628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
620931300,620738622,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
621410434,621214623,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
621939203,621747623,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
622398416,622205625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
622927526,622734624,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
623396381,623203626,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
623935103,623744626,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
624404459,624204628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
624933227,624734623,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
625402175,625203645,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
625931034,625739623,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
626400267,626203620,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
626939087,626743620,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
627398027,627204621,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
627937022,627738625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
628395932,628204624,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
628934921,628743623,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
629393913,629203661,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
629933085,629737739,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
630401790,630204623,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
630930999,630738627,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
631399745,631205624,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
631938616,631739625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
632397687,632201627,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
632926581,632726658,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
633395584,633199628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
633924554,633730625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
634393571,634199623,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
634932435,634733621,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
635391507,635198660,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
635930350,635734623,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
636399410,636199625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
636928354,636735637,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
637397314,637202623,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
637926219,637734626,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
638395256,638201753,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
638934131,638738624,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
639403350,639203626,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
639942124,639743625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
640401248,640204622,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
640940232,640744628,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
641399153,641203625,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
641927991,641734725,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
642407098,642208624,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
