timestamp,voltage_v,rssi_v,free_memory_bytes,pwm[0],pwm[1],pwm[2],pwm[3],pwm[4],pwm[5],pwm[6],pwm[7],pwm_disarmed[0],pwm_disarmed[1],pwm_disarmed[2],pwm_disarmed[3],pwm_disarmed[4],pwm_disarmed[5],pwm_disarmed[6],pwm_disarmed[7],pwm_failsafe[0],pwm_failsafe[1],pwm_failsafe[2],pwm_failsafe[3],pwm_failsafe[4],pwm_failsafe[5],pwm_failsafe[6],pwm_failsafe[7],pwm_rate_hz[0],pwm_rate_hz[1],pwm_rate_hz[2],pwm_rate_hz[3],pwm_rate_hz[4],pwm_rate_hz[5],pwm_rate_hz[6],pwm_rate_hz[7],raw_inputs[0],raw_inputs[1],raw_inputs[2],raw_inputs[3],raw_inputs[4],raw_inputs[5],raw_inputs[6],raw_inputs[7],raw_inputs[8],raw_inputs[9],raw_inputs[10],raw_inputs[11],raw_inputs[12],raw_inputs[13],raw_inputs[14],raw_inputs[15],raw_inputs[16],raw_inputs[17],status_arm_sync,status_failsafe,status_fmu_initialized,status_fmu_ok,status_init_ok,status_outputs_armed,status_raw_pwm,status_rc_ok,status_rc_dsm,status_rc_ppm,status_rc_sbus,status_rc_st24,status_rc_sumd,status_safety_button_event,alarm_pwm_error,alarm_rc_lost,arming_failsafe_custom,arming_fmu_armed,arming_fmu_prearmed,arming_force_failsafe,arming_io_arm_ok,arming_lockdown,arming_termination_failsafe
558132172,5.07,1.5910001,1824,1498,1501,1000,0,0,0,0,0,1500,1500,1000,1000,1000,1000,1000,1000,1600,1600,1000,1000,1000,1000,1000,1000,50,0,400,0,0,0,0,0,1512,1508,1094,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
559142972,5.09,1.7310001,1824,1548,1786,1000,0,0,0,0,0,1500,1500,1000,1000,1000,1000,1000,1000,1600,1600,1000,1000,1000,1000,1000,1000,50,0,400,0,0,0,0,0,1512,1508,1094,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
560169938,5.046,1.6200001,1824,1457,1773,1000,0,0,0,0,0,1500,1500,1000,1000,1000,1000,1000,1000,1600,1600,1000,1000,1000,1000,1000,1000,50,0,400,0,0,0,0,0,1512,1508,1094,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
561180999,5.0870004,1.6520001,1824,2064,2200,1000,0,0,0,0,0,1500,1500,1000,1000,1000,1000,1000,1000,1600,1600,1000,1000,1000,1000,1000,1000,50,0,400,0,0,0,0,0,1512,1508,1094,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
562198824,5.024,1.6420001,1824,1322,1624,1000,0,0,0,0,0,1500,1500,1000,1000,1000,1000,1000,1000,1600,1600,1000,1000,1000,1000,1000,1000,50,0,400,0,0,0,0,0,1512,1508,1094,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1511,1510,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
563216670,5.09,1.6560001,1824,1356,1670,1000,0,0,0,0,0,1500,1500,1000,1000,1000,1000,1000,1000,1600,1600,1000,1000,1000,1000,1000,1000,50,0,400,0,0,0,0,0,1512,1508,1094,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1511,1510,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
564227534,5.078,1.6380001,1824,1491,1691,1000,0,0,0,0,0,1500,1500,1000,1000,1000,1000,1000,1000,1600,1600,1000,1000,1000,1000,1000,1000,50,0,400,0,0,0,0,0,1512,1508,1094,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1513,1510,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
565254850,5.0820003,1.6570001,1824,1396,1612,1000,0,0,0,0,0,1500,1500,1000,1000,1000,1000,1000,1000,1600,1600,1000,1000,1000,1000,1000,1000,50,0,400,0,0,0,0,0,1512,1508,1094,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1511,1510,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
566268195,5.0820003,1.6200001,1824,1559,1614,1134,0,0,0,0,0,1500,1500,1000,1000,1000,1000,1000,1000,1600,1600,1000,1000,1000,1000,1000,1000,50,0,400,0,0,0,0,0,1512,1508,1153,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
567298758,5.0660005,1.6570001,1824,1518,1620,1217,0,0,0,0,0,1500,1500,1000,1000,1000,1000,1000,1000,1600,1600,1000,1000,1000,1000,1000,1000,50,0,400,0,0,0,0,0,1512,1508,1225,1548,1927,1094,1927,1927,1510,1094,1094,1094,1094,1094,1510,1510,998,998,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0
