timestamp,nav_roll,nav_pitch,nav_bearing,target_bearing,xtrack_error,wp_dist,acceptance_radius,type
601830479,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
601850668,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
602319426,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
602818490,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
603317395,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
603816409,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
604315387,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
604814548,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
605333261,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
605812450,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
606314980,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
606817821,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
607330026,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
607832750,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
608315556,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
608818235,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
609330724,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
609813581,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
610316230,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
610818791,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
611331330,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
611833913,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
612316807,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
612819439,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
613332189,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
613814787,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
614317438,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
614830056,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
615332750,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
615815416,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
616318047,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
616830497,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
617313715,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
617816024,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
618318879,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
618831079,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
619333684,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
619816625,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
620319207,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
620831804,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
621314619,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
621817243,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
622329686,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
622832365,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
623315207,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
623817841,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
624330430,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
624833174,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
625315777,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
625818404,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
626114060,0.0,0.0,0.0,0.0,0.0,nan,67.8816,5
