timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
558770875,2490378,2490378,122,96,241,0,0,0,0,0,405.8526,405.8526,8117.0522,8117.0527,0.06463322,0.00960256,4.3672807e-10,0.9464142,-0.16129953,-9.760041,-0.03264578,0.112133764,0.057074584,0.0054829223,0.0076104784,0.002568834,0.00012938175,0.00021522713,0.00028445883,27.022234,27.022234
559805741,2490378,2490378,122,96,241,0,0,0,0,0,405.85257,405.85257,8117.052,8117.052,0.23404862,0.028826112,1.0567483e-08,-0.40372777,-0.34439695,-7.851431,0.32142007,-0.4182975,-0.02456664,3.3496788,0.1763518,0.5597344,0.0024598718,0.07492905,0.022326438,27.02654,27.02654
560737122,2490378,2490378,122,96,241,0,0,0,0,0,405.8525,405.8525,8117.051,8117.051,0.13188916,0.01804007,7.046191e-10,1.7555943,0.104592815,-9.27678,0.034747988,0.08549434,-0.113367155,0.05809812,0.010949594,0.005972698,0.0032478462,6.356008e-05,0.0002034538,27.03934,27.03934
561771990,2490378,2490378,122,96,241,0,0,0,0,0,405.85248,405.85248,8117.05,8117.05,0.12170443,0.024094312,7.1160775e-09,0.6252156,-1.6229657,-10.316621,0.5209528,0.11439988,-0.3345875,0.032288656,0.01850948,0.007457153,0.022058662,0.0031303675,0.0015445716,27.055874,27.055874
562806858,2490378,2490378,122,96,241,0,0,0,0,0,405.85245,405.85245,8117.049,8117.049,0.11001725,0.013558447,1.5168977e-09,2.8761816,0.04578676,-9.823105,-0.027738817,-0.082056746,0.39378536,0.03151659,0.022398941,0.018369727,0.00056510227,0.00076067174,0.000214738,27.079245,27.079245
563738238,2490378,2490378,122,96,241,0,0,0,0,0,405.8524,405.8524,8117.048,8117.0483,0.12310107,0.010866359,5.5790755e-10,0.30522847,-0.31570938,-9.860458,-0.13527414,-0.032078482,0.085797474,0.07753386,0.05362994,0.016468957,0.0008255519,0.0010593586,0.00012673132,27.077003,27.077003
564773108,2490378,2490378,122,96,241,0,0,0,0,0,405.85233,405.85233,8117.047,8117.047,0.1201082,0.011143173,1.2415615e-09,0.9889496,-0.82305974,-9.896109,-0.10606436,-0.086496666,0.14666037,0.091214605,0.06607972,0.029813902,0.0007966052,0.00055206846,0.0020770896,27.095049,27.095049
565807996,2490378,2490378,122,96,241,0,0,0,0,0,405.85226,405.85226,8117.046,8117.0464,0.068509355,0.00885603,1.324972e-10,1.470503,-0.27226323,-9.916275,-0.018047052,-0.0017374753,0.021385232,0.0071269013,0.0039469763,0.0030138064,0.00027691375,0.0009453822,0.00087557815,27.108564,27.108564
566739365,2490378,2490378,122,96,241,0,0,0,0,0,405.85223,405.85223,8117.0444,8117.0454,0.6122888,0.01610024,2.171819e-09,2.2611115,-0.37407398,-9.529795,-0.13496879,0.05244276,-0.036366872,0.61019146,4.3271236,2.371655,0.0029656682,0.0006781932,0.0015732093,27.115185,27.115185
567774229,2490378,2490378,122,96,241,0,0,0,0,0,405.8522,405.8522,8117.0435,8117.044,1.8171219,0.059266865,1.896599e-08,0.54389244,1.2549677,-10.910898,0.47749892,-0.1202375,0.504452,2.04142,4.036095,9.397968,0.025125738,0.0057734684,0.004464612,27.140053,27.140053
568809099,2490378,2490378,122,96,241,0,0,0,0,0,405.8521,405.85217,8117.0425,8117.043,2.9949105,0.11048707,2.7529117e-08,1.6667297,0.8777133,-10.001774,0.088658415,-0.2844601,0.2247026,5.538018,11.966903,38.771267,0.037795145,0.1289402,0.0025964945,27.128622,27.128622
569740484,2490378,2490378,122,96,241,0,0,0,0,0,405.85208,405.85208,8117.042,8117.042,3.4905043,0.14390865,5.5851235e-08,1.5644637,-0.47541058,-11.814809,0.7913895,0.29263887,-0.2889837,7.3053484,14.25641,22.325317,0.14184594,0.086233474,0.013445555,27.132147,27.132147
570775369,2490378,2490378,122,96,241,0,0,0,0,0,405.85205,405.85205,8117.041,8117.041,3.4287617,0.19405611,1.1951555e-07,0.1267536,0.6343203,-11.197297,0.7352833,0.09300838,0.40788525,8.860894,16.657593,26.234938,0.17708567,0.35907134,0.04075273,27.126034,27.126034
571810220,2490378,2490378,122,96,241,0,0,0,0,0,405.852,405.852,8117.04,8117.04,5.08133,0.31602874,7.265388e-07,33.641247,-5.803365,-13.277937,0.7490697,1.3553143,-0.72448546,240.18036,102.19942,121.28084,1.2148298,1.2235956,0.1338381,27.096064,27.096064
572741628,2490378,2490378,122,96,241,0,0,0,0,0,405.85196,405.85196,8117.039,8117.039,5.045442,0.27396965,1.14198535e-07,3.913076,0.24793023,-3.2629764,-1.4646366,-0.41019154,-0.20657173,45.618027,21.369995,95.288445,0.22495669,0.09378296,0.011224926,27.02963,27.02963
573776476,2490378,2490378,122,96,241,0,0,0,0,0,405.85193,405.85193,8117.0386,8117.0386,4.911895,0.28171894,1.2306586e-07,7.941074,-0.65310174,-15.140153,-0.4990758,-0.19708902,-0.31764543,52.973408,24.703533,106.45703,0.8739739,0.25091448,0.010738631,26.981895,26.981895
574811391,2490378,2490378,122,96,241,0,0,0,0,0,405.85193,405.85193,8117.0386,8117.0386,5.2318397,0.25918692,7.352401e-08,8.200124,-0.6519751,-16.60497,-0.7186953,0.35290477,-0.08967451,65.357895,18.381609,115.849724,0.53212,0.18798555,0.010106009,26.874355,26.874355
575742709,2490378,2490378,122,96,241,0,0,0,0,0,405.85193,405.85193,8117.0386,8117.0386,5.5290465,0.25197464,5.9073514e-08,2.0648263,-0.39190271,-10.471761,1.0338678,-0.12673143,-0.027443279,22.54233,30.322105,82.78222,0.42700112,0.107420094,0.012249808,26.789669,26.789669
576777576,2490378,2490378,122,96,241,0,0,0,0,0,405.85193,405.85193,8117.0386,8117.0386,5.199107,0.24230129,4.2832465e-08,2.8713706,-0.7348878,-13.735749,0.4896989,0.08261596,0.23249625,38.23773,16.993086,114.33199,0.53991014,0.1050493,0.012598665,26.679533,26.679533
577812428,2490378,2490378,122,96,241,0,0,0,0,0,405.85193,405.85193,8117.0386,8117.0386,5.3966355,0.23593299,4.3781114e-08,3.7670355,-1.3740216,-15.710453,0.1027892,0.029963145,-0.0166443,36.714577,20.466835,86.66416,0.57774794,0.10864793,0.008627758,26.562077,26.562077
