timestamp,timestamp_sample,roll,pitch,yaw,throttle,flaps,aux1,aux2,aux3,aux4,aux5,aux6,buttons,valid,data_source,sticks_moving
558133357,558132315,-0.0049382783,0.0,0.0960591,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
558177520,558176558,-0.0024691424,0.0,0.0960591,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
558349936,558348971,-0.0049382783,0.0,0.0960591,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
558546731,558545768,-0.20987655,0.0,0.0960591,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
558749177,558748214,-0.26666668,0.0,0.0960591,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
558789283,558788306,-0.0049382783,0.0,0.0960591,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
559113204,559089799,-0.0049382783,0.0,0.0960591,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,1
559313217,559089799,-0.0049382783,0.0,0.0960591,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
559398196,559397180,-0.0049382783,0.0,0.0960591,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
559699889,559698903,-0.0049382783,0.0,0.0960591,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
559899902,559698903,-0.0049382783,0.0,0.0960591,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
560118564,560005819,-0.0049382783,0.0,0.0960591,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
560316219,560315218,-0.0049382783,0.0,0.0960591,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
560516230,560315218,-0.0049382783,0.0,0.0960591,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
560627633,560626672,-0.0049382783,0.0,0.0960591,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
560931930,560930969,-0.0049382783,0.0,0.0960591,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
561131531,560930969,-0.0049382783,0.0,0.0960591,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
561241376,561240397,-0.0049382783,0.0,0.0960591,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
561525866,561524904,-0.0049382783,0.0,0.0960591,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
561725877,561524904,-0.0049382783,0.0,0.0960591,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
561947571,561946589,-0.0049382783,0.0,0.0960591,-0.9704433,0.0,-0.9704433,-0.9711539,0.0,0.0,0.0,0.0,0,1,1,0
