timestamp,nav_state,failure
558007676,15,0
558547803,15,0
559057075,15,0
559565937,15,0
560114717,15,0
560623644,15,0
561132889,15,0
561640689,15,0
562146684,15,0
562649714,15,0
563158518,15,0
563664922,15,0
564166489,15,0
564675478,15,0
565182677,15,0
565683437,15,0
566192805,15,0
566700704,15,0
567206679,15,0
567709507,15,0
568218432,15,0
568725818,15,0
569226345,15,0
569735645,15,0
570244306,15,0
570750866,15,0
571252372,15,0
571762150,15,0
572268690,15,0
572769259,15,0
573278325,15,0
573787251,15,0
574293691,15,0
574795264,15,0
575304557,15,0
575812049,15,0
576312223,15,0
576821171,15,0
577330297,15,0
577835679,15,0
578338148,15,0
578847097,15,0
579353677,15,0
579855155,15,0
580364059,15,0
580871678,15,0
581372241,15,0
581881069,15,0
582389984,15,0
582896690,15,0
583398201,15,0
583906867,15,0
584416210,15,0
584921742,15,0
585424018,15,0
585932998,15,0
586439678,15,0
586941008,15,0
587449875,15,0
587957815,15,0
588464801,15,0
588966756,15,0
589475616,15,0
589982677,15,0
590483869,15,0
590992597,15,0
591500700,15,0
592000736,15,0
592509463,15,0
593018439,15,0
593525679,15,0
594026464,15,0
594535640,15,0
595043677,15,0
595550701,15,0
596052385,15,0
596561240,15,0
597068814,15,0
597569212,15,0
598078195,15,0
598587122,15,0
599093676,15,0
599595320,15,0
600103981,15,0
600611682,15,0
601112004,15,0
601621091,15,0
601811147,1,0
602316716,1,0
602818576,1,0
603327432,1,0
603834679,1,0
604335393,1,0
604844440,1,0
605352680,1,0
605858709,1,0
606364314,1,0
606866870,1,0
607376678,1,0
607883677,1,0
608384633,1,0
608895891,1,0
609401947,1,0
609902344,1,0
610413685,1,0
610917715,1,0
611420025,1,0
611931941,1,0
612435210,1,0
612938478,1,0
613449679,1,0
613952876,1,0
614461836,1,0
614968285,1,0
615470642,1,0
615979689,1,0
616485804,1,0
616988186,1,0
617497679,1,0
618003677,1,0
618506236,1,0
619016680,1,0
619522834,1,0
620023590,1,0
620536227,1,0
621041714,1,0
621547698,1,0
622054677,1,0
622556405,1,0
623067003,1,0
623573681,1,0
624074157,1,0
624585678,1,0
625089384,1,0
625592552,1,0
626103682,1,0
626114865,15,0
626616829,15,0
627126694,15,0
627632675,15,0
628134410,15,0
628644864,15,0
629151686,15,0
629652343,15,0
630163678,15,0
630667128,15,0
631170129,15,0
631681677,15,0
632184912,15,0
632693680,15,0
633200119,15,0
633702809,15,0
634211725,15,0
634717763,15,0
635220242,15,0
635729803,15,0
636235676,15,0
636738055,15,0
637247921,15,0
637753692,15,0
638256212,15,0
638765690,15,0
639271680,15,0
639773208,15,0
640283676,15,0
640789676,15,0
641291296,15,0
641801681,15,0
642307676,15,0
642808522,15,0
643319826,15,0
643825743,15,0
644326375,15,0
644837709,15,0
645341290,15,0
645843851,15,0
646355693,15,0
646858911,15,0
647367678,15,0
647874288,15,0
648376825,15,0
648885707,15,0
649392680,15,0
649894198,15,0
650404692,15,0
650910690,15,0
651412016,15,0
651923709,15,0
652429678,15,0
652936870,15,0
653442677,15,0
653944533,15,0
654454682,15,0
654961089,15,0
655462295,15,0
655973676,15,0
656479678,15,0
656979880,15,0
657491690,15,0
657995156,15,0
658503678,15,0
659010061,15,0
659512576,15,0
660021741,15,0
660527679,15,0
661030451,15,0
661539813,15,0
662046010,15,0
662547827,15,0
663057707,15,0
663563682,15,0
664065450,15,0
664575678,15,0
665081677,15,0
665583096,15,0
666093681,15,0
666599678,15,0
667120479,15,0
667623408,15,0
668125729,15,0
668638137,15,0
669140650,15,0
669643325,15,0
670155726,15,0
670582836,0,0
671110686,0,0
671614471,0,0
672123815,0,0
672630684,0,0
673131877,0,0
673643686,0,0
674146930,0,0
674649829,0,0
675162288,0,0
675664523,0,0
676173744,0,0
676679673,0,0
677182316,0,0
677692674,0,0
678198673,0,0
678700160,0,0
679211718,0,0
679714955,0,0
680224709,0,0
680730726,0,0
681232570,0,0
681742691,0,0
682248885,0,0
682750531,0,0
683260728,0,0
683766699,0,0
684268015,0,0
684778828,0,0
685284705,0,0
685785631,0,0
686296704,0,0
686802797,0,0
687303508,0,0
687814690,0,0
688318409,0,0
688827687,0,0
689333697,0,0
689836037,0,0
690345716,0,0
690851692,0,0
691353710,0,0
691864014,0,0
692369708,0,0
692872178,0,0
693381706,0,0
693887689,0,0
694389248,0,0
694899702,0,0
695407008,0,0
695912689,0,0
696419218,0,0
696921893,0,0
697430688,0,0
697937086,0,0
698439455,0,0
698948672,0,0
699454692,0,0
699957434,0,0
700466803,0,0
700972672,0,0
701474889,0,0
701984672,0,0
702490702,0,0
702992500,0,0
703502672,0,0
704008920,0,0
704510410,0,0
705020711,0,0
705526673,0,0
706027896,0,0
706538701,0,0
707044690,0,0
707545597,0,0
708056692,0,0
708562824,0,0
709063349,0,0
709575847,0,0
710078638,0,0
710587694,0,0
711093689,0,0
711596308,0,0
712105747,0,0
712612671,0,0
713113920,0,0
713624674,0,0
714130958,0,0
714631593,0,0
715134064,0,0
715646531,0,0
716188716,0,0
716701253,0,0
717211732,0,0
