timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
558852627,0,31.1856135,117.19751869999999,30.282,28.087,1768466397999561,10813493,0.076000005,0.6231773,0.20400001,0.33100003,0.57,0.84,96,6,0.030000001,0.030000001,0.004,0.038000003,1.8068525,0,nan,0.0,0.0,0.0,0,4,1,1,1,26,0,0,0
559853615,0,31.185614599999997,117.1975178,30.196,28.001,1768466398999561,10813493,0.078,0.069727644,0.20300001,0.324,0.57,0.84,96,10,0.72300005,0.63100004,-0.35300002,0.034,5.972947,0,nan,0.0,0.0,0.0,0,4,1,1,1,25,0,0,0
560847637,0,31.185614299999997,117.1975174,30.154,27.958000000000002,1768466399999561,10813493,0.07300001,0.3947823,0.20300001,0.31800002,0.57,0.84,96,10,0.16900001,-0.11100001,0.128,0.002,2.4121513,0,nan,0.0,0.0,0.0,0,4,1,1,1,26,0,0,0
561852612,0,31.1856141,117.1975178,30.091,27.896,1768466400999561,10813493,0.076000005,0.625929,0.202,0.31300002,0.57,0.84,96,7,0.115,0.046000004,0.106000006,0.09200001,0.7886139,0,nan,0.0,0.0,0.0,0,4,1,1,1,26,0,0,0
562855612,0,31.1856124,117.19751869999999,30.063000000000002,27.868000000000002,1768466401999561,10813493,0.061000004,0.26218265,0.201,0.30600002,0.59,0.84,96,10,0.28,-0.079,0.268,-0.112,2.3793168,0,nan,0.0,0.0,0.0,0,4,1,1,1,25,0,0,0
563855612,0,31.1856139,117.1975203,30.018,27.823,1768466402999560,10813493,0.072000004,0.3161683,0.19800001,0.296,0.59,0.84,96,7,0.17600001,-0.16000001,-0.07300001,-0.058000002,2.9943268,0,nan,0.0,0.0,0.0,0,4,1,1,1,25,0,0,0
564856612,0,31.1856148,117.1975207,29.935000000000002,27.740000000000002,1768466403999560,10813493,0.080000006,0.17706104,0.19600001,0.29200003,0.59,0.84,96,6,0.24200001,0.23700002,0.05,-0.115,0.33986726,0,nan,0.0,0.0,0.0,0,4,1,1,1,26,0,0,0
565859615,0,31.1856156,117.19752059999999,29.879,27.684,1768466404999560,10813493,0.083000004,0.6872748,0.193,0.286,0.59,0.84,96,6,0.076000005,0.075,-0.013,-0.104,0.23361999,0,nan,0.0,0.0,0.0,0,4,1,1,1,26,0,0,0
566856612,0,31.1856157,117.1975205,29.802,27.606,1768466405999560,10813493,0.053000003,0.3902045,0.19100001,0.277,0.57,0.84,96,10,0.08800001,-0.033,-0.082,-0.013,2.5579374,0,nan,0.0,0.0,0.0,0,4,1,1,1,26,0,0,0
567856613,0,31.185616099999997,117.1975203,29.723,27.528000000000002,1768466406999560,10813493,0.087000005,0.54481375,0.18900001,0.27100003,0.57,0.84,96,6,0.047000002,-0.038000003,-0.027,0.083000004,4.202512,0,nan,0.0,0.0,0.0,0,4,1,1,1,26,0,0,0
568864615,0,31.185616,117.1975203,29.655,27.459,1768466407999560,10813493,0.09,0.62626165,0.187,0.26700002,0.57,0.84,97,9,0.116000004,0.098000005,-0.062000003,0.105000004,4.0843935,0,nan,0.0,0.0,0.0,0,4,1,1,1,26,0,0,0
569857612,0,31.1856157,117.1975198,29.619,27.424,1768466408999560,10813493,0.078,0.09910939,0.185,0.264,0.57,0.84,97,6,0.63600004,-0.597,0.21900001,0.011000001,2.809815,0,nan,0.0,0.0,0.0,0,4,1,1,1,26,0,0,0
570852626,0,31.185615199999997,117.1975197,29.568,27.373,1768466409999560,10813493,0.108,0.19694574,0.186,0.26500002,0.59,0.89,97,6,0.61200005,-0.46300003,0.4,0.25800002,2.827352,0,nan,0.0,0.0,0.0,0,4,1,1,1,25,0,0,0
571856613,0,31.185617599999997,117.1975176,29.422,27.227,1768466410999560,10813493,0.12900001,0.028545732,0.19000001,0.26900002,0.59,0.89,98,14,4.704,4.267,-1.978,-1.0860001,5.8520236,0,nan,0.0,0.0,0.0,0,4,1,1,1,25,0,0,0
572859613,0,31.185661099999997,117.19749039999999,30.281000000000002,28.086000000000002,1768466411999560,10813493,0.29200003,0.053706225,0.223,0.31500003,0.57,0.84,98,6,5.267,3.8220003,-3.624,-0.989,5.5859613,0,nan,0.0,0.0,0.0,0,4,1,1,1,26,0,0,0
573859615,0,31.1856987,117.19744259999999,29.384,27.189,1768466412999560,10813493,0.32000002,0.039165713,0.26500002,0.37,0.57,0.84,98,7,7.0280004,3.637,-6.0130005,0.356,5.3163004,0,nan,0.0,0.0,0.0,0,4,1,1,1,26,0,0,0
574859923,0,31.1857324,117.19737509999999,28.872,26.677,1768466413999560,10813493,0.27600002,0.029205991,0.28800002,0.41200003,0.57,0.84,99,10,7.2120004,3.7890003,-6.136,0.051000003,5.252143,0,nan,0.0,0.0,0.0,0,4,1,1,1,26,0,0,0
