timestamp,timestamp_sample,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,beta_innov,beta_innov_var
437062485,436872409,-1.6753641,0.47556186,0.23208947,0.1307221,6.0452776,2.1980283,0.13861528,0.0
571192413,571002271,-1.675363,0.47556219,0.583014,0.48164824,-0.6881468,2.6375647,0.40118665,0.0
571202774,571012251,-1.6753616,0.4755628,0.58303946,0.48167366,-0.6881468,2.6375647,0.40118665,0.0
571691507,571501272,-1.8300847,-0.08874417,0.46526614,0.1488031,-0.020928621,2.5909634,0.10897222,0.0
572190300,572000273,-1.8084692,-0.09313716,0.46590194,0.13999319,8.874305,2.4791362,0.09182134,0.0
572689302,572499274,-1.7824079,0.011087396,0.46627447,0.13677116,3.3338847,2.5843344,0.092093326,0.0
573188303,572998274,-1.7455275,0.03875742,0.4582114,0.13679984,11.056428,2.4594622,0.092228785,0.0
573697282,573507255,-1.6295998,0.038090274,0.44047457,0.13794723,5.8147883,2.5106204,0.092564285,0.0
574196567,574006254,-1.3733779,0.01566583,0.41454908,0.13851587,4.537155,2.4468484,0.09292106,0.0
574695282,574505253,-1.1765058,-0.022713823,0.38465118,0.1386723,5.1663723,2.4303682,0.09292207,0.0
575194319,575004252,-0.88898116,-0.07358513,0.35193443,0.1388346,10.533478,2.3213105,0.09292464,0.0
575693332,575503251,-0.6705596,-0.10499415,0.32825017,0.13944954,2.2484546,2.4205153,0.093240134,0.0
576192270,576002249,-0.44252357,-0.10850821,0.31325567,0.14064449,0.26367235,2.4314494,0.09231048,0.0
576691344,576501250,-0.26763088,-0.08674539,0.30531365,0.14191632,3.8290339,2.4385743,0.09202151,0.0
577190343,577000245,-0.15956555,-0.03703587,0.30318314,0.14244056,2.290585,2.447829,0.09164552,0.0
577689343,577499242,-0.09767482,0.026750669,0.30381995,0.14174838,3.5674033,2.447286,0.09142082,0.0
578198444,578008219,-0.07199112,0.116748594,0.3050331,0.14042999,9.146687,2.346142,0.09124918,0.0
578687356,578497236,-0.07138794,0.1730506,0.30633193,0.13877143,3.147388,2.4461129,0.091236874,0.0
579196275,579006212,-0.08418261,0.23664469,0.30754164,0.1357914,2.8038626,2.4433844,0.09133932,0.0
579695241,579505208,-0.093225904,0.26243713,0.30874893,0.13365696,2.5069332,2.4359956,0.09148702,0.0
580194327,580004203,-0.10861411,0.30689976,0.30988327,0.13133506,1.555542,2.4320185,0.091439165,0.0
580693273,580503198,-0.110343814,0.31756416,0.31103364,0.12891471,10.231089,2.3229501,0.0914188,0.0
581192214,581002193,-0.1271965,0.35756713,0.31182262,0.12694979,2.5756717,2.4204004,0.12364534,0.0
581691270,581501188,-0.14028612,0.39108962,0.31314477,0.12735246,2.4930258,2.4267292,0.11698703,0.0
582190426,582000182,-0.10418642,0.3369188,0.31310505,0.12594722,0.78314495,2.4183354,0.10533323,0.0
582689318,582499175,-0.015404672,0.25491372,0.3042657,0.11813223,2.3827682,2.3769996,0.096569024,0.0
583188225,582998169,0.10525672,0.15430176,0.2885662,0.10880744,0.48635674,2.3184354,0.09487445,0.0
583697402,583507142,0.27138236,0.04191138,0.2726955,0.101203516,10.488831,2.1681526,0.094171725,0.0
584196375,584006134,0.46091527,-0.08584295,0.25623506,0.09517595,3.2006292,2.230784,0.09369819,0.0
584695161,584505127,0.6779587,-0.2190275,0.23901115,0.090180114,3.6646714,2.2010984,0.09397653,0.0
585194215,585004118,0.9458341,-0.36963975,0.2207079,0.085731156,4.1850557,2.1768324,0.09429604,0.0
585693132,585503110,1.1386278,-0.45052153,0.20023333,0.08148301,12.021727,2.0574517,0.09466093,0.0
586192140,586002101,1.2303673,-0.46664888,0.18039414,0.07814745,-0.91446066,2.1493437,0.095309384,0.0
586691138,586501092,1.3411674,-0.4797095,0.15852389,0.075081,9.280199,2.04364,0.094606385,0.0
587190212,587000082,1.3551418,-0.44763237,0.14523894,0.0740856,8.471244,2.0408032,0.0939138,0.0
587689099,587499072,1.3808799,-0.42559588,0.13401057,0.0737051,2.0888214,2.1396718,0.09370516,0.0
588198625,588008042,1.3905534,-0.40036374,0.12464779,0.074011564,3.3472776,2.1412683,0.09383648,0.0
588697275,588507032,1.4122043,-0.3881219,0.11753617,0.07480968,0.60317945,2.1432724,0.09346393,0.0
589196070,589006021,1.4602846,-0.39008975,0.11149898,0.07603824,2.9305453,2.144124,0.093090646,0.0
589695250,589505010,1.4895105,-0.3866976,0.10570705,0.07746782,8.087241,2.044496,0.092971124,0.0
