timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral
558148273,-0.046109296,0.3686408,0.057653274,0.014778346,0.0,0.0,1
558153310,-0.04954648,0.36740965,0.057165023,0.014778346,0.0,0.0,1
558173220,-0.061600346,0.36227608,0.05549535,0.014778346,0.0,0.0,1
558188189,-0.06287482,0.35862273,0.048330233,0.014778346,0.0,0.0,1
558213141,-0.076639146,0.35302943,0.05355423,0.014778346,0.0,0.0,1
558233100,-0.079600304,0.34926438,0.053237136,0.014778346,0.0,0.0,1
558248077,-0.08029297,0.347005,0.0532016,0.014778346,0.0,0.0,1
558273041,-0.079687536,0.3441446,0.053362347,0.014778346,0.0,0.0,1
558293117,-0.07834781,0.3424561,0.05359105,0.014778346,0.0,0.0,1
558312951,-0.07038563,0.34093574,0.04770625,0.014778346,0.0,0.0,1
558332905,-0.06719001,0.33996445,0.048165776,0.014778346,0.0,0.0,1
558352859,-0.067751266,0.33931914,0.055000667,0.014778346,0.0,0.0,1
558372823,-0.06383984,0.338761,0.055653352,0.014778346,0.0,0.0,1
558392785,-0.05874062,0.3383619,0.056351405,0.014778346,0.0,0.0,1
558412749,-0.05291321,0.33823282,0.057141915,0.014778346,0.0,0.0,1
558432701,-0.047433577,0.33840147,0.05788069,0.014778346,0.0,0.0,1
558452660,-0.043180205,0.3389396,0.058449715,0.014778346,0.0,0.0,1
558472643,-0.039727364,0.33964032,0.058910176,0.014778346,0.0,0.0,1
558492664,-0.03675071,0.34079897,0.059303313,0.014778346,0.0,0.0,1
558512547,-0.033862494,0.3420951,0.059685998,0.014778346,0.0,0.0,1
558527542,-0.056069832,0.34327346,0.0739543,0.014778346,0.0,0.0,1
558552493,-0.43346795,0.34505758,0.071424514,0.014778346,0.0,0.0,1
558572433,-1.2217305,0.3425698,0.070436746,0.014778346,0.0,0.0,1
558594885,-1.2217305,0.34306383,0.06914997,0.014778346,0.0,0.0,1
558612371,-1.2217305,0.34241462,0.068600066,0.014778346,0.0,0.0,1
558632297,-1.2217305,0.34088293,0.06901027,0.014778346,0.0,0.0,1
558652264,-1.2217305,0.33831933,0.06904534,0.014778346,0.0,0.0,1
558672232,-1.2217305,0.3349793,0.06801011,0.014778346,0.0,0.0,1
558692248,-1.2217305,0.33100298,0.06727386,0.014778346,0.0,0.0,1
558712162,-1.2217305,0.32691768,0.06688467,0.014778346,0.0,0.0,1
558732129,-1.2217305,0.3221507,0.065496884,0.014778346,0.0,0.0,1
558752063,-0.53746206,0.31991756,0.06390195,0.014778346,0.0,0.0,1
558772022,-0.07474595,0.31421304,0.061740294,0.014778346,0.0,0.0,1
558791987,-0.018945076,0.30854288,0.059296463,0.014778346,0.0,0.0,1
558811945,-0.016408022,0.30257285,0.056779865,0.014778346,0.0,0.0,1
558831908,-0.013139305,0.29678333,0.053524256,0.014778346,0.0,0.0,1
558851865,-0.008240022,0.29165414,0.04867971,0.014778346,0.0,0.0,1
558871871,-0.0034188528,0.28680652,0.043972615,0.014778346,0.0,0.0,1
558891831,0.0020136572,0.28237617,0.039029196,0.014778346,0.0,0.0,1
558911750,0.007889491,0.27847517,0.039652098,0.014778346,0.0,0.0,1
558931716,0.013312139,0.27536458,0.040232778,0.014778346,0.0,0.0,1
558951668,0.017948551,0.2729039,0.04072039,0.014778346,0.0,0.0,1
558971639,0.021929167,0.27151406,0.04113964,0.014778346,0.0,0.0,1
558991587,0.02590302,0.27089787,0.041563366,0.014778346,0.0,0.0,1
559011601,0.030278584,0.27118826,0.04204142,0.014778346,0.0,0.0,1
559031512,0.034723558,0.27186075,0.04253413,0.014778346,0.0,0.0,1
559051464,0.039301198,0.2725673,0.04304432,0.014778346,0.0,0.0,1
559071484,0.044909894,0.27280566,0.043660287,0.014778346,0.0,0.0,1
559091415,0.050023112,0.272195,0.044204447,0.014778346,0.0,0.0,1
559111355,0.054368548,0.27037734,0.044633985,0.014778346,0.0,0.0,1
559131312,0.058556393,0.26731125,0.045008436,0.014778346,0.0,0.0,1
559151268,0.062338784,0.26303267,0.045297153,0.014778346,0.0,0.0,1
559171227,0.06516797,0.2575691,0.045441154,0.014778346,0.0,0.0,1
559191192,0.067380324,0.25146747,0.045492426,0.014778346,0.0,0.0,1
559211159,0.069963105,0.24532247,0.045568217,0.014778346,0.0,0.0,1
559231096,0.07121133,0.23997806,0.045528308,0.014778346,0.0,0.0,1
559251054,0.07116075,0.23615071,0.04540742,0.014778346,0.0,0.0,1
559271063,0.06959035,0.23463671,0.045214273,0.014778346,0.0,0.0,1
559290982,0.06508727,0.23614973,0.044834092,0.014778346,0.0,0.0,1
559310934,0.057164166,0.24130154,0.044213526,0.014778346,0.0,0.0,1
559330898,0.047585692,0.2510097,0.04349295,0.014778346,0.0,0.0,1
559350856,0.037754465,0.26629692,0.042767987,0.014778346,0.0,0.0,1
559370816,0.02884409,0.2862929,0.04209293,0.014778346,0.0,0.0,1
559390785,0.017232263,0.31204295,0.04100109,0.014778346,0.0,0.0,1
559410742,0.0033816118,0.34286058,0.03939299,0.014778346,0.0,0.0,1
559430705,-0.007602056,0.3775325,0.048483852,0.014778346,0.0,0.0,1
