timestamp,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode
558096083,1,0,1,0,0,0,0
558603814,1,0,1,0,0,0,0
559109665,1,0,1,0,0,0,0
559615653,1,0,1,0,0,0,0
560122635,1,0,1,0,0,0,0
560628639,1,0,1,0,0,0,0
561134909,1,0,1,0,0,0,0
561640645,1,0,1,0,0,0,0
562146644,1,0,1,0,0,0,0
562652633,1,0,1,0,0,0,0
563158634,1,0,1,0,0,0,0
563664864,1,0,1,0,0,0,0
564170661,1,0,1,0,0,0,0
564676631,1,0,1,0,0,0,0
565182634,1,0,1,0,0,0,0
565688633,1,0,1,0,0,0,0
566194945,1,0,1,0,0,0,0
566700661,1,0,1,0,0,0,0
567206633,1,0,1,0,0,0,0
567713633,1,0,1,0,0,0,0
568219634,1,0,1,0,0,0,0
568725773,1,0,1,0,0,0,0
569231634,1,0,1,0,0,0,0
569738633,1,0,1,0,0,0,0
570244647,1,0,1,0,0,0,0
570750645,1,0,1,0,0,0,0
571256791,1,0,1,0,0,0,0
571762633,1,0,1,0,0,0,0
572268647,1,0,1,0,0,0,0
572775633,1,0,1,0,0,0,0
573281634,1,0,1,0,0,0,0
573787634,1,0,1,0,0,0,0
574293648,1,0,1,0,0,0,0
574799633,1,0,1,0,0,0,0
575305633,1,0,1,0,0,0,0
575812006,1,0,1,0,0,0,0
576317633,1,0,1,0,0,0,0
576823635,1,0,1,0,0,0,0
577330255,1,0,1,0,0,0,0
577835635,1,0,1,0,0,0,0
578341709,1,0,1,0,0,0,0
578847635,1,0,1,0,0,0,0
579353633,1,0,1,0,0,0,0
579859893,1,0,1,0,0,0,0
580365633,1,0,1,0,0,0,0
580871633,1,0,1,0,0,0,0
581377634,1,0,1,0,0,0,0
581883670,1,0,1,0,0,0,0
582389942,1,0,1,0,0,0,0
582896634,1,0,1,0,0,0,0
583403634,1,0,1,0,0,0,0
583909634,1,0,1,0,0,0,0
584416168,1,0,1,0,0,0,0
584921692,1,0,1,0,0,0,0
585427775,1,0,1,0,0,0,0
585934072,1,0,1,0,0,0,0
586439634,1,0,1,0,0,0,0
586945634,1,0,1,0,0,0,0
587451643,1,0,1,0,0,0,0
587957770,1,0,1,0,0,0,0
588464654,1,0,1,0,0,0,0
588970645,1,0,1,0,0,0,0
589476681,1,0,1,0,0,0,0
589982634,1,0,1,0,0,0,0
590488770,1,0,1,0,0,0,0
590994717,1,0,1,0,0,0,0
591500654,1,0,1,0,0,0,0
592007634,1,0,1,0,0,0,0
592513633,1,0,1,0,0,0,0
593019902,1,0,1,0,0,0,0
593525635,1,0,1,0,0,0,0
594031633,1,0,1,0,0,0,0
594537853,1,0,1,0,0,0,0
595043633,1,0,1,0,0,0,0
595550658,1,0,1,0,0,0,0
596056634,1,0,1,0,0,0,0
596562719,1,0,1,0,0,0,0
597068769,1,0,1,0,0,0,0
597574634,1,0,1,0,0,0,0
598081634,1,0,1,0,0,0,0
598587633,1,0,1,0,0,0,0
599093633,1,0,1,0,0,0,0
599599799,1,0,1,0,0,0,0
600105894,1,0,1,0,0,0,0
600611639,1,0,1,0,0,0,0
601117635,1,0,1,0,0,0,0
601623670,1,0,1,0,0,0,0
601811072,1,0,1,0,0,0,0
602316671,1,0,1,0,0,0,0
602822634,1,0,1,0,0,0,0
603328638,1,0,1,0,0,0,0
603834635,1,0,1,0,0,0,0
604340813,1,0,1,0,0,0,0
604846682,1,0,1,0,0,0,0
605352635,1,0,1,0,0,0,0
605858635,1,0,1,0,0,0,0
606364634,1,0,1,0,0,0,0
606870859,1,0,1,0,0,0,0
607376634,1,0,1,0,0,0,0
607883634,1,0,1,0,0,0,0
608389633,1,0,1,0,0,0,0
608895846,1,0,1,0,0,0,0
609401902,1,0,1,0,0,0,0
609907634,1,0,1,0,0,0,0
