timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
558148212,4259850,4259850,2490378,0,0,0.21659745,0.21659747,0.0,0.0,4325386,4325386,2490378,0,0,0.0038764253,0.0038764284,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
558153222,4259850,4259850,2490378,0,0,0.2173014,0.2173014,0.0,0.0,4325386,4325386,2490378,0,0,0.0037821583,0.0037821592,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
558352801,4259850,4259850,2490378,0,0,0.15577446,0.15577443,0.0,0.0,4325386,4325386,2490378,0,0,0.0028080924,0.002808092,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
558552434,4259850,4259850,2490378,0,0,0.15821892,0.15821889,0.0,0.0,4325386,4325386,2490378,0,0,0.0009415868,0.00094158674,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
558752002,4259850,4259850,2490378,0,0,0.18552345,0.18552348,0.0,0.0,4325386,4325386,2490378,0,0,0.0006286289,0.0006286275,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
558951604,4259850,4259850,2490378,0,0,0.14933473,0.14933474,0.0,0.0,4325386,4325386,2490378,0,0,0.0018102853,0.0018102847,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
559151211,4259850,4259850,2490378,0,0,0.13160126,0.1316013,0.0,0.0,4325386,4325386,2490378,0,0,0.0006410396,0.00064103876,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
559350798,4259850,4259850,2490378,0,0,0.123568326,0.12356827,0.0,0.0,4325386,4325386,2490378,0,0,0.004496175,0.004496176,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
559550389,4259850,4259850,2490378,0,0,0.14427894,0.14427894,0.0,0.0,4325386,4325386,2490378,0,0,0.002379072,0.0023790689,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
559750011,4259850,4259850,2490378,0,0,0.08210977,0.08210976,0.0,0.0,4325386,4325386,2490378,0,0,0.011741086,0.011741087,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
