timestamp,normalized_setpoint
559128688,0.0
560126688,0.0
561127181,0.0
562130171,0.0
563125678,0.0
564128666,0.0
565129159,0.0
566129658,0.0
567127661,0.0
568128154,0.0
569128653,0.0
570126659,0.0
571127153,0.0
572127653,0.0
573130653,0.0
574126170,0.0
575129293,0.0
576129650,0.0
577127622,0.0
578128112,0.0
579128595,0.0
580129087,0.0
581127074,0.0
582127558,0.0
583128045,0.0
584126027,0.0
585126518,0.0
586129489,0.0
587129950,0.0
588127935,0.0
589128466,0.0
590128875,0.0
591126856,0.0
592127327,0.0
593127797,0.0
594130774,0.0
595126324,0.0
596129187,0.0
597129661,0.0
598127666,0.0
599128076,0.0
600128537,0.0
601129026,0.0
602126976,0.0
603127416,0.0
604127886,0.0
605125827,0.0
606127309,0.0
607127629,0.0
608125472,0.0
609128265,0.0
610128555,0.0
611128866,0.0
612126712,0.0
613127064,0.0
614129808,0.0
615130155,0.0
616127931,0.0
617128229,0.0
618128529,0.0
619126368,0.0
620126702,0.0
621129459,0.0
622127266,0.0
623127564,0.0
624127857,0.0
625128149,0.0
626125981,0.0
627128738,0.0
628129034,0.0
629129335,0.0
630127145,0.0
631127470,0.0
632130192,0.0
633125557,0.0
634128300,0.0
635128592,0.0
636128872,0.0
637126701,0.0
638126988,0.0
639129721,0.0
640127551,0.0
641127818,0.0
642128107,0.0
643130842,0.0
644126187,0.0
645128942,0.0
646129208,0.0
647127031,0.0
648127301,0.0
649127571,0.0
650130315,0.0
651128097,0.0
652128367,0.0
653128645,0.0
654126449,0.0
655126711,0.0
656129439,0.0
657127250,0.0
658127518,0.0
659127773,0.0
660128031,0.0
661125830,0.0
662128560,0.0
663128817,0.0
664129076,0.0
665126898,0.0
666127166,0.0
667129859,0.0
668127657,0.0
669127905,0.0
670128172,0.0
671128428,0.0
672126231,0.0
673128962,0.0
674129227,0.0
675127055,0.0
676127313,0.0
677127582,0.0
678130316,0.0
679128131,0.0
680128450,0.0
681128679,0.0
682126505,0.0
683126790,0.0
684129513,0.0
685129800,0.0
686127613,0.0
687127889,0.0
688128173,0.0
689125999,0.0
690128762,0.0
691129029,0.0
692129319,0.0
693127148,0.0
694127431,0.0
695130185,0.0
696125561,0.0
697128306,0.0
698128593,0.0
699128896,0.0
700126734,0.0
701127053,0.0
702129768,0.0
703127603,0.0
704127895,0.0
705128206,0.0
706128506,0.0
707126331,0.0
708129081,0.0
709129386,0.0
710127224,0.0
711127528,0.0
712127821,0.0
713130602,0.0
714125964,0.0
715128725,0.0
716129039,0.0
717126881,0.0
