timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
558150641,558150517,-0.15439409,0.54838896,0.13769992
558153120,558153010,-0.15246785,0.54771495,0.13776767
558173079,558172970,-0.15486403,0.53792524,0.1340465
558190539,558190435,-0.14495786,0.53622496,0.122009054
558212995,558212889,-0.1444101,0.5300992,0.12239022
558232957,558232850,-0.1328416,0.5301722,0.11540464
558255411,558255304,-0.12167681,0.53332007,0.107388616
558272877,558272769,-0.11647186,0.5353413,0.10077214
558292963,558292729,-0.109431915,0.5368882,0.09303779
558315293,558315184,-0.08943349,0.5336904,0.07726094
558332760,558332649,-0.08194139,0.5365612,0.07013837
558352719,558352609,-0.06853717,0.5397262,0.061650664
558372682,558372571,-0.06814859,0.5356126,0.059879836
558395132,558395024,-0.053613897,0.53743327,0.051444866
558412605,558412489,-0.044238366,0.540001,0.045088172
558432554,558432449,-0.038754173,0.5421585,0.039111827
558455009,558454904,-0.038738713,0.5450018,0.03232693
558472478,558472369,-0.035876863,0.5488259,0.02766165
558492516,558492329,-0.032675404,0.5544787,0.022751547
558514900,558514784,-0.027975382,0.55730593,0.01763883
558532360,558532251,-0.062315468,0.56245327,0.029960673
558552316,558552209,-0.61076087,0.5611466,0.026282532
558572290,558572169,-0.61116654,0.55947816,0.025906768
558594735,558594624,-1.0,0.5466011,0.02720647
558612212,558612089,-1.0,0.53965056,0.029743686
558632155,558632049,-1.0,0.52988356,0.032864444
558654613,558654504,-1.0,0.51428217,0.039024863
558672075,558671969,-1.0,0.5055886,0.04201686
558692104,558691929,-1.0,0.49586543,0.046488073
558712003,558711889,-1.0,0.48812062,0.048565727
558734466,558734344,-1.0,0.47072345,0.050532307
558751915,558751809,-1.0,0.45938227,0.05112943
558771876,558771769,-0.758858,0.45523375,0.052566845
558794341,558794224,-0.014799193,0.44313318,0.05209722
558814291,558814184,-0.010158886,0.43047988,0.04856858
558831757,558831649,-0.0020015151,0.427994,0.04749489
558854211,558854104,0.0109811425,0.42411238,0.04200082
558874197,558874064,0.018019639,0.41622552,0.036868494
558891683,558891529,0.02765535,0.41605887,0.034695674
558911602,558911489,0.04128071,0.41404456,0.034370337
558934053,558933944,0.047641132,0.4154665,0.034687083
558951515,558951409,0.04830429,0.41793716,0.036105167
558971486,558971369,0.052022826,0.4239311,0.036151063
558993933,558993824,0.06124743,0.4308596,0.033173274
559013894,559013784,0.06935464,0.43945727,0.030842304
559031362,559031249,0.0736945,0.44008777,0.028600935
559053812,559053704,0.0857844,0.44154876,0.02518756
559073783,559073664,0.099896476,0.43608758,0.02386022
559093733,559093624,0.09968836,0.42708677,0.02034896
559111196,559111089,0.10312247,0.41526443,0.01707301
559133647,559133544,0.111346036,0.39664972,0.014563653
559153608,559153504,0.11199854,0.37982523,0.012128037
559171073,559170969,0.11112583,0.36569652,0.010301419
559193525,559193424,0.11414265,0.34913015,0.008832744
559213485,559213384,0.11909133,0.34140998,0.007151823
559233446,559233344,0.11236446,0.34213623,0.0047012665
559250914,559250811,0.10637586,0.35386747,0.0016175547
559273390,559273264,0.09472828,0.37316337,-0.0030210281
559293326,559293224,0.06936605,0.40700918,-0.008123934
559310793,559310689,0.047603887,0.4408114,-0.014896396
559333247,559333144,0.028756019,0.50922215,-0.024746664
559353206,559353104,0.010584482,0.57891506,-0.031384446
559370672,559370569,0.009791443,0.6379891,-0.03324256
559393127,559393024,-0.037499163,0.74617845,-0.03407816
559413086,559412984,-0.05562162,0.8360374,-0.032816455
559433044,559432944,-0.047090333,0.9170817,-0.012234794
559450510,559450409,-0.02745136,0.9725283,0.0087709585
559472973,559472864,-0.031324588,1.0,0.041863576
559492925,559492824,-0.047616016,1.0,0.076408006
559510398,559510289,-0.055485293,1.0,0.10704457
559532845,559532744,-0.05847849,1.0,0.13851029
559552804,559552704,-0.058071434,1.0,0.16056758
559575265,559575159,-0.070075035,0.991358,0.17898802
559592724,559592624,-0.072757885,0.9396686,0.1888652
559612687,559612584,-0.06336445,0.88250273,0.19433413
559632649,559632544,-0.06525855,0.82753605,0.19210806
559655102,559654999,-0.0837527,0.7910129,0.18138205
559672630,559672464,-0.12517041,0.7816205,0.16647005
559692526,559692424,-0.17755857,0.8077748,0.1431374
